           X               Y                Z                A                C
          3.404           1.101            0.000           -0.079            3.459
          3.454           1.101            0.000           -0.076            3.509
          3.504           1.101            0.000           -0.073            3.559
          3.553           1.101            0.000           -0.070            3.608
          3.603           1.100            0.000           -0.067            3.658
          3.653           1.100            0.000           -0.064            3.708
          3.703           1.099            0.000           -0.062            3.758
          3.754           1.099            0.000           -0.059            3.809
          3.804           1.099            0.000           -0.056            3.859
          3.854           1.098            0.000           -0.053            3.909
          3.904           1.098            0.000           -0.050            3.959
          3.954           1.098            0.000           -0.047            4.009
          4.004           1.097            0.000           -0.044            4.059
          4.054           1.097            0.000           -0.041            4.109
          4.104           1.097            0.000           -0.039            4.159
          4.154           1.096            0.000           -0.036            4.209
          4.204           1.095            0.000           -0.033            4.259
          4.254           1.095            0.000           -0.031            4.309
          4.304           1.094            0.000           -0.028            4.359
          4.354           1.094            0.000           -0.026            4.409
          4.404           1.093            0.000           -0.023            4.460
          4.455           1.093            0.000           -0.020            4.510
          4.505           1.092            0.000           -0.017            4.560
          4.555           1.092            0.000           -0.014            4.610
          4.605           1.091            0.000           -0.012            4.660
          4.655           1.091            0.000           -0.009            4.710
          4.705           1.090            0.000           -0.007            4.760
          4.755           1.089            0.000           -0.005            4.810
          4.805           1.088            0.000           -0.002            4.860
          4.855           1.087            0.000            0.000            4.910
          4.905           1.086            0.000            0.002            4.960
          4.955           1.085            0.000            0.005            5.010
          5.005           1.084            0.000            0.007            5.061
          5.056           1.083            0.000            0.009            5.111
          5.106           1.082            0.000            0.011            5.161
          5.156           1.080            0.000            0.012            5.211
          5.206           1.078            0.000            0.014            5.261
          5.256           1.077            0.000            0.015            5.311
          5.306           1.075            0.000            0.017            5.362
          5.356           1.073            0.000            0.018            5.412
          5.406           1.071            0.000            0.020            5.462
          5.456           1.070            0.000            0.021            5.512
          5.507           1.068            0.000            0.022            5.562
          5.557           1.066            0.000            0.024            5.612
          5.607           1.064            0.000            0.025            5.663
          5.657           1.062            0.000            0.026            5.713
          5.707           1.059            0.000            0.027            5.763
          5.758           1.057            0.000            0.027            5.813
          5.808           1.054            0.000            0.028            5.863
          5.858           1.052            0.000            0.028            5.913
          5.908           1.049            0.000            0.029            5.964
          5.958           1.047            0.000            0.030            6.014
          6.008           1.044            0.000            0.031            6.064
          6.058           1.042            0.000            0.031            6.114
          6.108           1.039            0.000            0.032            6.164
          6.158           1.037            0.000            0.032            6.215
          6.209           1.033            0.000            0.032            6.265
          6.259           1.030            0.000            0.032            6.315
          6.309           1.027            0.000            0.032            6.365
          6.359           1.024            0.000            0.032            6.415
          6.409           1.020            0.000            0.032            6.465
          6.459           1.017            0.000            0.032            6.516
          6.509           1.015            0.000            0.032            6.566
          6.559           1.012            0.000            0.032            6.616
          6.609           1.009            0.000            0.032            6.666
          6.659           1.006            0.000            0.032            6.716
          6.709           1.002            0.000            0.032            6.766
          6.759           0.999            0.000            0.032            6.817
          6.809           0.996            0.000            0.031            6.867
          6.859           0.992            0.000            0.031            6.917
          6.909           0.989            0.000            0.031            6.967
          6.959           0.986            0.000            0.031            7.017
          7.009           0.983            0.000            0.031            7.067
          7.059           0.980            0.000            0.031            7.117
          7.109           0.977            0.000            0.031            7.167
          7.159           0.974            0.000            0.031            7.218
          7.210           0.971            0.000            0.031            7.268
          7.260           0.968            0.000            0.031            7.318
          7.310           0.965            0.000            0.031            7.368
          7.360           0.962            0.000            0.031            7.418
          7.410           0.959            0.000            0.031            7.468
          7.460           0.956            0.000            0.031            7.518
          7.510           0.954            0.000            0.031            7.568
          7.560           0.951            0.000            0.031            7.619
          7.610           0.948            0.000            0.031            7.669
          7.660           0.945            0.000            0.031            7.719
          7.710           0.942            0.000            0.031            7.769
          7.760           0.939            0.000            0.031            7.819
          7.810           0.936            0.000            0.031            7.869
          7.860           0.933            0.000            0.031            7.920
          7.910           0.930            0.000            0.031            7.970
          7.960           0.927            0.000            0.031            8.020
          8.010           0.924            0.000            0.031            8.070
          8.060           0.922            0.000            0.031            8.120
          8.110           0.919            0.000            0.031            8.170
          8.160           0.916            0.000            0.031            8.220
          8.210           0.914            0.000            0.031            8.270
          8.260           0.911            0.000            0.031            8.320
          8.311           0.908            0.000            0.031            8.371
          8.361           0.905            0.000            0.031            8.421
          8.411           0.902            0.000            0.031            8.471
          8.461           0.899            0.000            0.031            8.521
          8.511           0.896            0.000            0.031            8.571
          8.561           0.893            0.000            0.031            8.621
          8.611           0.890            0.000            0.030            8.671
          8.661           0.888            0.000            0.030            8.721
          8.711           0.885            0.000            0.030            8.772
          8.761           0.882            0.000            0.030            8.822
          8.811           0.879            0.000            0.030            8.872
          8.861           0.877            0.000            0.030            8.922
          8.911           0.874            0.000            0.030            8.972
          8.961           0.871            0.000            0.030            9.022
          9.011           0.868            0.000            0.029            9.072
          9.061           0.865            0.000            0.029            9.123
          9.111           0.862            0.000            0.029            9.173
          9.161           0.859            0.000            0.029            9.223
          9.211           0.856            0.000            0.028            9.273
          9.261           0.854            0.000            0.028            9.323
          9.311           0.851            0.000            0.028            9.373
          9.361           0.849            0.000            0.028            9.423
          9.412           0.846            0.000            0.028            9.473
          9.462           0.843            0.000            0.028            9.523
          9.512           0.840            0.000            0.028            9.574
          9.562           0.837            0.000            0.027            9.624
          9.612           0.834            0.000            0.027            9.674
          9.662           0.832            0.000            0.027            9.724
          9.712           0.829            0.000            0.027            9.774
          9.762           0.827            0.000            0.027            9.824
          9.812           0.824            0.000            0.027            9.874
          9.862           0.822            0.000            0.027            9.924
          9.912           0.819            0.000            0.027            9.974
          9.962           0.816            0.000            0.027           10.025
         10.012           0.814            0.000            0.026           10.075
         10.062           0.811            0.000            0.026           10.125
         10.112           0.809            0.000            0.026           10.175
         10.162           0.806            0.000            0.026           10.225
         10.212           0.804            0.000            0.026           10.275
         10.262           0.802            0.000            0.026           10.325
         10.312           0.799            0.000            0.026           10.375
         10.362           0.796            0.000            0.025           10.426
         10.412           0.793            0.000            0.025           10.476
         10.462           0.790            0.000            0.025           10.526
         10.512           0.788            0.000            0.025           10.576
         10.562           0.786            0.000            0.025           10.626
         10.612           0.784            0.000            0.025           10.676
         10.662           0.782            0.000            0.025           10.726
         10.713           0.779            0.000            0.025           10.776
         10.763           0.777            0.000            0.025           10.826
         10.813           0.774            0.000            0.025           10.876
         10.863           0.771            0.000            0.024           10.927
         10.913           0.768            0.000            0.023           10.977
         10.963           0.766            0.000            0.023           11.027
         11.013           0.764            0.000            0.023           11.077
         11.063           0.761            0.000            0.023           11.127
         11.113           0.759            0.000            0.023           11.177
         11.163           0.757            0.000            0.024           11.227
         11.213           0.755            0.000            0.024           11.277
         11.263           0.753            0.000            0.024           11.327
         11.313           0.751            0.000            0.023           11.377
         11.363           0.748            0.000            0.023           11.428
         11.413           0.745            0.000            0.022           11.478
         11.463           0.743            0.000            0.022           11.528
         11.513           0.740            0.000            0.022           11.578
         11.563           0.738            0.000            0.022           11.628
         11.613           0.736            0.000            0.022           11.678
         11.663           0.734            0.000            0.021           11.728
         11.713           0.731            0.000            0.021           11.778
         11.764           0.729            0.000            0.021           11.828
         11.814           0.726            0.000            0.020           11.878
         11.864           0.724            0.000            0.019           11.928
         11.913           0.721            0.000            0.019           11.978
         11.963           0.719            0.000            0.019           12.028
         12.013           0.717            0.000            0.019           12.078
         12.064           0.715            0.000            0.019           12.129
         12.114           0.713            0.000            0.019           12.179
         12.164           0.711            0.000            0.019           12.229
         12.214           0.709            0.000            0.018           12.279
         12.264           0.706            0.000            0.018           12.329
         12.314           0.703            0.000            0.017           12.379
         12.364           0.700            0.000            0.016           12.429
         12.414           0.698            0.000            0.016           12.479
         12.464           0.696            0.000            0.015           12.529
         12.514           0.694            0.000            0.016           12.579
         12.564           0.693            0.000            0.016           12.629
         12.614           0.692            0.000            0.017           12.679
         12.664           0.690            0.000            0.017           12.730
         12.714           0.688            0.000            0.017           12.780
         12.764           0.686            0.000            0.017           12.830
         12.814           0.683            0.000            0.016           12.880
         12.864           0.680            0.000            0.015           12.930
         12.914           0.678            0.000            0.014           12.980
         12.964           0.676            0.000            0.014           13.030
         13.014           0.674            0.000            0.014           13.080
         13.064           0.672            0.000            0.014           13.130
         13.114           0.671            0.000            0.014           13.180
         13.164           0.669            0.000            0.014           13.231
         13.215           0.667            0.000            0.014           13.281
         13.265           0.665            0.000            0.013           13.331
         13.315           0.662            0.000            0.013           13.381
         13.365           0.660            0.000            0.012           13.431
         13.415           0.658            0.000            0.012           13.481
         13.465           0.656            0.000            0.011           13.531
         13.515           0.655            0.000            0.012           13.581
         13.565           0.654            0.000            0.012           13.631
         13.615           0.653            0.000            0.013           13.681
         13.665           0.652            0.000            0.013           13.731
         13.715           0.650            0.000            0.013           13.782
         13.765           0.647            0.000            0.012           13.832
         13.815           0.644            0.000            0.011           13.882
         13.865           0.641            0.000            0.010           13.932
         13.915           0.639            0.000            0.009           13.982
         13.965           0.638            0.000            0.009           14.032
         14.015           0.637            0.000            0.010           14.082
         14.065           0.637            0.000            0.011           14.132
         14.115           0.636            0.000            0.012           14.182
         14.165           0.635            0.000            0.013           14.232
         14.216           0.634            0.000            0.013           14.282
         14.266           0.631            0.000            0.012           14.333
         14.316           0.629            0.000            0.011           14.383
         14.366           0.626            0.000            0.010           14.433
         14.416           0.624            0.000            0.009           14.483
         14.466           0.622            0.000            0.009           14.533
         14.516           0.621            0.000            0.009           14.583
         14.566           0.620            0.000            0.009           14.633
         14.616           0.620            0.000            0.010           14.683
         14.666           0.619            0.000            0.011           14.733
         14.716           0.618            0.000            0.012           14.783
         14.766           0.617            0.000            0.012           14.833
         14.816           0.615            0.000            0.012           14.883
         14.866           0.613            0.000            0.011           14.933
         14.916           0.612            0.000            0.011           14.983
         14.966           0.610            0.000            0.010           15.033
         15.016           0.609            0.000            0.010           15.083
         15.066           0.608            0.000            0.011           15.133
         15.116           0.607            0.000            0.011           15.183
         15.166           0.606            0.000            0.011           15.234
         15.216           0.604            0.000            0.011           15.284
         15.266           0.603            0.000            0.011           15.334
         15.317           0.601            0.000            0.011           15.384
         15.367           0.600            0.000            0.011           15.434
         15.417           0.598            0.000            0.010           15.484
         15.467           0.597            0.000            0.010           15.534
         15.517           0.596            0.000            0.011           15.584
         15.567           0.595            0.000            0.011           15.634
         15.617           0.595            0.000            0.012           15.684
         15.667           0.594            0.000            0.012           15.734
         15.717           0.593            0.000            0.012           15.784
         15.767           0.591            0.000            0.012           15.835
         15.817           0.590            0.000            0.011           15.885
         15.867           0.588            0.000            0.010           15.935
         15.917           0.586            0.000            0.010           15.985
         15.967           0.584            0.000            0.009           16.035
         16.017           0.583            0.000            0.009           16.085
         16.067           0.582            0.000            0.009           16.135
         16.117           0.581            0.000            0.009           16.185
         16.167           0.580            0.000            0.010           16.235
         16.217           0.580            0.000            0.010           16.285
         16.267           0.579            0.000            0.010           16.335
         16.318           0.577            0.000            0.010           16.385
         16.368           0.576            0.000            0.010           16.435
         16.418           0.575            0.000            0.009           16.485
         16.468           0.573            0.000            0.009           16.535
         16.518           0.572            0.000            0.009           16.585
         16.568           0.571            0.000            0.008           16.635
         16.618           0.569            0.000            0.008           16.686
         16.668           0.568            0.000            0.008           16.736
         16.718           0.567            0.000            0.008           16.786
         16.768           0.566            0.000            0.008           16.836
         16.818           0.565            0.000            0.008           16.886
         16.868           0.564            0.000            0.008           16.936
         16.918           0.563            0.000            0.008           16.986
         16.968           0.563            0.000            0.008           17.036
         17.018           0.562            0.000            0.008           17.086
         17.068           0.561            0.000            0.008           17.136
         17.118           0.560            0.000            0.009           17.186
         17.168           0.559            0.000            0.008           17.236
         17.218           0.558            0.000            0.008           17.286
         17.268           0.557            0.000            0.008           17.336
         17.319           0.556            0.000            0.007           17.386
         17.369           0.554            0.000            0.007           17.436
         17.419           0.553            0.000            0.007           17.486
         17.469           0.552            0.000            0.007           17.537
         17.519           0.552            0.000            0.007           17.587
         17.569           0.552            0.000            0.007           17.637
         17.619           0.551            0.000            0.008           17.687
         17.669           0.551            0.000            0.009           17.737
         17.719           0.551            0.000            0.009           17.787
         17.769           0.550            0.000            0.009           17.837
         17.819           0.549            0.000            0.009           17.887
         17.869           0.548            0.000            0.008           17.937
         17.919           0.546            0.000            0.008           17.987
         17.969           0.545            0.000            0.007           18.037
         18.019           0.545            0.000            0.007           18.087
         18.069           0.544            0.000            0.008           18.137
         18.119           0.544            0.000            0.008           18.187
         18.169           0.544            0.000            0.008           18.237
         18.219           0.543            0.000            0.009           18.287
         18.269           0.543            0.000            0.009           18.337
         18.320           0.542            0.000            0.009           18.388
         18.370           0.541            0.000            0.009           18.438
         18.420           0.540            0.000            0.008           18.488
         18.470           0.539            0.000            0.008           18.538
         18.520           0.538            0.000            0.008           18.588
         18.570           0.537            0.000            0.008           18.638
         18.620           0.537            0.000            0.008           18.688
         18.670           0.536            0.000            0.008           18.738
         18.720           0.536            0.000            0.008           18.788
         18.770           0.536            0.000            0.008           18.838
         18.820           0.535            0.000            0.008           18.888
         18.870           0.534            0.000            0.008           18.938
         18.920           0.534            0.000            0.008           18.988
         18.970           0.533            0.000            0.008           19.038
         19.020           0.532            0.000            0.007           19.088
         19.070           0.531            0.000            0.007           19.138
         19.120           0.530            0.000            0.007           19.188
         19.170           0.530            0.000            0.007           19.238
         19.220           0.529            0.000            0.007           19.289
         19.270           0.529            0.000            0.007           19.339
         19.321           0.528            0.000            0.007           19.389
         19.371           0.528            0.000            0.007           19.439
         19.421           0.527            0.000            0.007           19.489
         19.471           0.526            0.000            0.006           19.539
         19.521           0.526            0.000            0.006           19.589
         19.571           0.525            0.000            0.006           19.639
         19.621           0.524            0.000            0.006           19.689
         19.671           0.524            0.000            0.006           19.739
         19.721           0.524            0.000            0.006           19.789
         19.771           0.524            0.000            0.007           19.839
         19.821           0.524            0.000            0.007           19.889
         19.871           0.524            0.000            0.007           19.939
         19.921           0.523            0.000            0.007           19.989
         19.971           0.523            0.000            0.007           20.039
         20.021           0.522            0.000            0.007           20.089
         20.071           0.521            0.000            0.006           20.140
         20.121           0.520            0.000            0.006           20.190
         20.171           0.519            0.000            0.005           20.240
         20.221           0.519            0.000            0.005           20.290
         20.271           0.519            0.000            0.006           20.340
         20.321           0.519            0.000            0.006           20.390
         20.371           0.519            0.000            0.007           20.440
         20.422           0.520            0.000            0.008           20.490
         20.472           0.520            0.000            0.009           20.540
         20.522           0.521            0.000            0.009           20.590
         20.572           0.520            0.000            0.009           20.640
         20.622           0.520            0.000            0.009           20.690
         20.672           0.519            0.000            0.008           20.740
         20.722           0.517            0.000            0.007           20.790
         20.772           0.516            0.000            0.007           20.840
         20.822           0.515            0.000            0.006           20.890
         20.872           0.515            0.000            0.006           20.940
         20.922           0.515            0.000            0.006           20.990
         20.972           0.515            0.000            0.006           21.040
         21.022           0.515            0.000            0.007           21.090
         21.072           0.516            0.000            0.008           21.140
         21.122           0.517            0.000            0.009           21.191
         21.172           0.517            0.000            0.010           21.241
         21.222           0.517            0.000            0.010           21.291
         21.273           0.517            0.000            0.010           21.341
         21.323           0.517            0.000            0.010           21.391
         21.373           0.516            0.000            0.009           21.441
         21.423           0.515            0.000            0.009           21.491
         21.473           0.514            0.000            0.008           21.541
         21.523           0.513            0.000            0.008           21.591
         21.573           0.513            0.000            0.008           21.641
         21.623           0.513            0.000            0.008           21.691
         21.673           0.514            0.000            0.009           21.741
         21.723           0.514            0.000            0.009           21.791
         21.773           0.515            0.000            0.010           21.841
         21.823           0.516            0.000            0.011           21.891
         21.873           0.516            0.000            0.011           21.941
         21.923           0.516            0.000            0.012           21.992
         21.973           0.515            0.000            0.011           22.042
         22.023           0.515            0.000            0.011           22.092
         22.074           0.514            0.000            0.010           22.142
         22.124           0.514            0.000            0.010           22.192
         22.174           0.513            0.000            0.010           22.242
         22.224           0.513            0.000            0.010           22.292
         22.274           0.513            0.000            0.010           22.342
         22.324           0.514            0.000            0.011           22.392
         22.374           0.515            0.000            0.012           22.442
         22.424           0.515            0.000            0.013           22.492
         22.474           0.516            0.000            0.013           22.542
         22.524           0.516            0.000            0.014           22.592
         22.574           0.516            0.000            0.014           22.642
         22.624           0.516            0.000            0.013           22.692
         22.674           0.515            0.000            0.013           22.742
         22.724           0.515            0.000            0.013           22.792
         22.774           0.515            0.000            0.013           22.842
         22.824           0.516            0.000            0.014           22.892
         22.874           0.516            0.000            0.015           22.942
         22.924           0.517            0.000            0.016           22.992
         22.974           0.518            0.000            0.017           23.042
         23.024           0.519            0.000            0.018           23.092
         23.074           0.520            0.000            0.019           23.143
         23.124           0.521            0.000            0.019           23.193
         23.175           0.521            0.000            0.020           23.243
         23.225           0.521            0.000            0.019           23.293
         23.275           0.520            0.000            0.019           23.343
         23.325           0.520            0.000            0.018           23.393
         23.375           0.519            0.000            0.018           23.443
         23.425           0.519            0.000            0.018           23.493
         23.475           0.519            0.000            0.017           23.543
         23.525           0.519            0.000            0.018           23.593
         23.575           0.519            0.000            0.018           23.643
         23.625           0.520            0.000            0.019           23.693
         23.675           0.520            0.000            0.019           23.743
         23.725           0.521            0.000            0.020           23.793
         23.775           0.521            0.000            0.021           23.843
         23.825           0.522            0.000            0.021           23.894
         23.875           0.522            0.000            0.021           23.944
         23.926           0.521            0.000            0.020           23.994
         23.976           0.520            0.000            0.020           24.044
         24.026           0.519            0.000            0.019           24.094
         24.076           0.518            0.000            0.018           24.144
         24.126           0.517            0.000            0.017           24.194
         24.176           0.517            0.000            0.016           24.244
         24.226           0.516            0.000            0.016           24.294
         24.276           0.516            0.000            0.016           24.344
         24.326           0.516            0.000            0.016           24.394
         24.376           0.517            0.000            0.016           24.444
         24.426           0.517            0.000            0.016           24.494
         24.476           0.517            0.000            0.016           24.544
         24.526           0.517            0.000            0.016           24.594
         24.576           0.517            0.000            0.016           24.645
         24.626           0.516            0.000            0.016           24.695
         24.676           0.516            0.000            0.015           24.745
         24.726           0.515            0.000            0.014           24.795
         24.776           0.514            0.000            0.014           24.845
         24.826           0.514            0.000            0.013           24.895
         24.876           0.513            0.000            0.013           24.945
         24.926           0.513            0.000            0.013           24.995
         24.976           0.514            0.000            0.013           25.045
         25.026           0.514            0.000            0.013           25.095
         25.076           0.514            0.000            0.013           25.145
         25.127           0.515            0.000            0.014           25.195
         25.177           0.515            0.000            0.014           25.245
         25.227           0.515            0.000            0.014           25.295
         25.277           0.515            0.000            0.014           25.345
         25.327           0.515            0.000            0.014           25.395
         25.377           0.515            0.000            0.014           25.445
         25.427           0.515            0.000            0.014           25.495
         25.477           0.515            0.000            0.014           25.545
         25.527           0.515            0.000            0.014           25.595
         25.577           0.516            0.000            0.015           25.645
         25.627           0.516            0.000            0.015           25.696
         25.677           0.516            0.000            0.015           25.746
         25.727           0.516            0.000            0.015           25.796
         25.777           0.516            0.000            0.015           25.846
         25.827           0.517            0.000            0.015           25.896
         25.877           0.516            0.000            0.015           25.946
         25.927           0.516            0.000            0.015           25.996
         25.978           0.516            0.000            0.015           26.046
         26.028           0.516            0.000            0.015           26.096
         26.078           0.516            0.000            0.015           26.146
         26.128           0.517            0.000            0.015           26.196
         26.178           0.517            0.000            0.016           26.246
         26.228           0.517            0.000            0.016           26.296
         26.278           0.517            0.000            0.016           26.346
         26.328           0.518            0.000            0.016           26.396
         26.378           0.518            0.000            0.017           26.446
         26.428           0.518            0.000            0.017           26.496
         26.478           0.518            0.000            0.017           26.547
         26.528           0.518            0.000            0.017           26.597
         26.578           0.518            0.000            0.016           26.647
         26.628           0.517            0.000            0.016           26.697
         26.678           0.517            0.000            0.016           26.747
         26.728           0.516            0.000            0.015           26.797
         26.778           0.516            0.000            0.015           26.847
         26.828           0.516            0.000            0.015           26.897
         26.878           0.516            0.000            0.015           26.947
         26.928           0.517            0.000            0.015           26.997
         26.978           0.517            0.000            0.016           27.047
         27.029           0.518            0.000            0.016           27.097
         27.079           0.518            0.000            0.016           27.147
         27.129           0.518            0.000            0.016           27.197
         27.179           0.517            0.000            0.016           27.247
         27.229           0.517            0.000            0.016           27.297
         27.279           0.516            0.000            0.015           27.348
         27.329           0.516            0.000            0.015           27.398
         27.379           0.516            0.000            0.014           27.448
         27.429           0.516            0.000            0.014           27.498
         27.479           0.516            0.000            0.014           27.548
         27.529           0.516            0.000            0.015           27.598
         27.579           0.516            0.000            0.015           27.648
         27.629           0.517            0.000            0.015           27.698
         27.679           0.517            0.000            0.015           27.748
         27.729           0.517            0.000            0.015           27.798
         27.780           0.516            0.000            0.015           27.848
         27.830           0.516            0.000            0.014           27.898
         27.880           0.515            0.000            0.014           27.948
         27.930           0.515            0.000            0.014           27.998
         27.980           0.515            0.000            0.013           28.048
         28.030           0.514            0.000            0.013           28.098
         28.080           0.514            0.000            0.013           28.148
         28.130           0.514            0.000            0.013           28.198
         28.180           0.515            0.000            0.013           28.248
         28.230           0.515            0.000            0.013           28.298
         28.280           0.515            0.000            0.014           28.348
         28.330           0.515            0.000            0.014           28.399
         28.380           0.515            0.000            0.014           28.449
         28.430           0.515            0.000            0.014           28.499
         28.480           0.515            0.000            0.013           28.549
         28.530           0.514            0.000            0.013           28.599
         28.580           0.514            0.000            0.013           28.649
         28.630           0.514            0.000            0.013           28.699
         28.680           0.514            0.000            0.013           28.749
         28.730           0.514            0.000            0.013           28.799
         28.780           0.515            0.000            0.013           28.849
         28.830           0.515            0.000            0.014           28.899
         28.881           0.516            0.000            0.014           28.949
         28.931           0.516            0.000            0.015           28.999
         28.981           0.516            0.000            0.014           29.049
         29.031           0.515            0.000            0.014           29.099
         29.081           0.515            0.000            0.014           29.149
         29.131           0.514            0.000            0.013           29.199
         29.181           0.514            0.000            0.013           29.249
         29.231           0.514            0.000            0.013           29.299
         29.281           0.514            0.000            0.013           29.349
         29.331           0.515            0.000            0.013           29.399
         29.381           0.515            0.000            0.014           29.449
         29.431           0.516            0.000            0.015           29.500
         29.481           0.516            0.000            0.015           29.550
         29.531           0.517            0.000            0.015           29.600
         29.581           0.516            0.000            0.015           29.650
         29.631           0.516            0.000            0.015           29.700
         29.682           0.516            0.000            0.015           29.750
         29.732           0.516            0.000            0.014           29.800
         29.782           0.515            0.000            0.014           29.850
         29.832           0.516            0.000            0.014           29.900
         29.882           0.516            0.000            0.015           29.950
         29.932           0.516            0.000            0.015           30.000
         29.982           0.517            0.000            0.016           30.050
         30.032           0.517            0.000            0.016           30.100
         30.082           0.517            0.000            0.016           30.150
         30.132           0.517            0.000            0.016           30.201
         30.182           0.517            0.000            0.016           30.251
         30.232           0.517            0.000            0.016           30.301
         30.282           0.517            0.000            0.016           30.351
         30.332           0.517            0.000            0.016           30.401
         30.382           0.517            0.000            0.016           30.451
         30.432           0.517            0.000            0.016           30.501
         30.482           0.517            0.000            0.016           30.551
         30.532           0.518            0.000            0.017           30.601
         30.582           0.518            0.000            0.017           30.651
         30.633           0.517            0.000            0.016           30.701
         30.683           0.517            0.000            0.016           30.751
         30.733           0.517            0.000            0.016           30.801
         30.783           0.516            0.000            0.015           30.851
         30.833           0.516            0.000            0.015           30.901
         30.883           0.516            0.000            0.015           30.951
         30.933           0.517            0.000            0.016           31.001
         30.983           0.517            0.000            0.016           31.051
         31.033           0.517            0.000            0.017           31.101
         31.083           0.518            0.000            0.017           31.151
         31.133           0.518            0.000            0.017           31.202
         31.183           0.518            0.000            0.017           31.252
         31.233           0.518            0.000            0.017           31.302
         31.283           0.518            0.000            0.017           31.352
         31.333           0.518            0.000            0.017           31.402
         31.383           0.518            0.000            0.017           31.452
         31.433           0.518            0.000            0.017           31.502
         31.483           0.518            0.000            0.017           31.552
         31.533           0.519            0.000            0.018           31.602
         31.583           0.519            0.000            0.018           31.652
         31.634           0.519            0.000            0.018           31.702
         31.684           0.519            0.000            0.018           31.752
         31.734           0.518            0.000            0.018           31.802
         31.784           0.518            0.000            0.017           31.852
         31.834           0.518            0.000            0.017           31.902
         31.884           0.518            0.000            0.017           31.952
         31.934           0.518            0.000            0.018           32.002
         31.984           0.519            0.000            0.018           32.052
         32.034           0.519            0.000            0.019           32.102
         32.084           0.520            0.000            0.020           32.152
         32.134           0.520            0.000            0.020           32.203
         32.184           0.520            0.000            0.020           32.253
         32.234           0.520            0.000            0.020           32.303
         32.284           0.520            0.000            0.019           32.353
         32.334           0.519            0.000            0.019           32.403
         32.384           0.519            0.000            0.018           32.453
         32.434           0.519            0.000            0.018           32.503
         32.484           0.519            0.000            0.019           32.553
         32.534           0.520            0.000            0.019           32.603
         32.584           0.520            0.000            0.020           32.653
         32.634           0.521            0.000            0.020           32.703
         32.685           0.521            0.000            0.021           32.753
         32.735           0.521            0.000            0.021           32.803
         32.785           0.521            0.000            0.020           32.853
         32.835           0.520            0.000            0.020           32.904
         32.885           0.520            0.000            0.020           32.954
         32.935           0.520            0.000            0.020           33.003
         32.985           0.520            0.000            0.020           33.053
         33.035           0.520            0.000            0.020           33.103
