           X               Y                Z                A                C
          8.603           0.637            0.000            0.137            8.646
          8.654           0.638            0.000            0.138            8.697
          8.705           0.638            0.000            0.138            8.748
          8.755           0.638            0.000            0.138            8.798
          8.806           0.638            0.000            0.138            8.849
          8.856           0.638            0.000            0.138            8.899
          8.906           0.638            0.000            0.137            8.949
          8.956           0.637            0.000            0.137            9.000
          9.007           0.637            0.000            0.136            9.050
          9.057           0.636            0.000            0.136            9.100
          9.107           0.635            0.000            0.135            9.150
          9.157           0.635            0.000            0.135            9.200
          9.206           0.634            0.000            0.134            9.249
          9.255           0.634            0.000            0.134            9.299
          9.304           0.634            0.000            0.134            9.348
          9.354           0.635            0.000            0.134            9.397
          9.403           0.635            0.000            0.135            9.447
          9.454           0.636            0.000            0.136            9.497
          9.504           0.636            0.000            0.136            9.547
          9.555           0.637            0.000            0.137            9.598
          9.606           0.637            0.000            0.137            9.649
          9.656           0.637            0.000            0.137            9.699
          9.706           0.637            0.000            0.137            9.749
          9.756           0.637            0.000            0.136            9.799
          9.806           0.636            0.000            0.136            9.849
          9.856           0.636            0.000            0.136            9.899
          9.906           0.636            0.000            0.136            9.950
          9.956           0.636            0.000            0.136            9.999
         10.006           0.636            0.000            0.135           10.049
         10.055           0.636            0.000            0.136           10.099
         10.105           0.636            0.000            0.136           10.148
         10.155           0.636            0.000            0.136           10.198
         10.205           0.637            0.000            0.136           10.248
         10.255           0.637            0.000            0.137           10.298
         10.305           0.637            0.000            0.137           10.349
         10.355           0.637            0.000            0.137           10.398
         10.405           0.638            0.000            0.138           10.448
         10.454           0.638            0.000            0.138           10.497
         10.503           0.639            0.000            0.139           10.547
         10.553           0.640            0.000            0.140           10.597
         10.604           0.641            0.000            0.141           10.648
         10.656           0.641            0.000            0.141           10.699
         10.708           0.641            0.000            0.141           10.751
         10.758           0.640            0.000            0.140           10.801
         10.807           0.640            0.000            0.139           10.850
         10.855           0.640            0.000            0.140           10.898
         10.901           0.641            0.000            0.141           10.944
         10.950           0.643            0.000            0.143           10.993
         11.001           0.645            0.000            0.145           11.044
         11.055           0.647            0.000            0.146           11.098
         11.111           0.646            0.000            0.146           11.154
         11.164           0.644            0.000            0.143           11.208
         11.214           0.641            0.000            0.141           11.258
         11.262           0.639            0.000            0.138           11.305
         11.308           0.637            0.000            0.137           11.352
         11.355           0.637            0.000            0.137           11.399
         11.404           0.638            0.000            0.138           11.447
         11.454           0.639            0.000            0.139           11.497
         11.505           0.640            0.000            0.140           11.548
         11.556           0.640            0.000            0.140           11.599
         11.606           0.641            0.000            0.141           11.650
         11.656           0.641            0.000            0.141           11.700
         11.706           0.641            0.000            0.141           11.750
         11.756           0.641            0.000            0.141           11.800
         11.807           0.642            0.000            0.141           11.850
         11.857           0.641            0.000            0.141           11.901
         11.908           0.641            0.000            0.141           11.952
