           X               Y                Z                A                C
         20.863           0.810            0.000            0.040           20.867
         20.913           0.810            0.000            0.040           20.917
         20.963           0.809            0.000            0.040           20.967
         21.013           0.808            0.000            0.040           21.017
         21.064           0.807            0.000            0.040           21.067
         21.114           0.806            0.000            0.040           21.117
         21.164           0.805            0.000            0.040           21.167
         21.214           0.803            0.000            0.039           21.218
         21.264           0.802            0.000            0.039           21.268
         21.314           0.800            0.000            0.038           21.318
         21.364           0.798            0.000            0.037           21.368
         21.414           0.796            0.000            0.036           21.418
         21.464           0.795            0.000            0.035           21.468
         21.514           0.793            0.000            0.035           21.518
         21.564           0.792            0.000            0.034           21.568
         21.614           0.790            0.000            0.033           21.618
         21.664           0.789            0.000            0.033           21.668
         21.714           0.787            0.000            0.032           21.718
         21.764           0.786            0.000            0.032           21.768
         21.814           0.784            0.000            0.031           21.818
         21.864           0.783            0.000            0.031           21.868
         21.914           0.782            0.000            0.030           21.918
         21.964           0.781            0.000            0.030           21.968
         22.014           0.780            0.000            0.030           22.018
         22.064           0.778            0.000            0.030           22.068
         22.114           0.777            0.000            0.030           22.118
         22.164           0.776            0.000            0.029           22.168
         22.214           0.775            0.000            0.029           22.218
         22.264           0.774            0.000            0.029           22.268
         22.314           0.773            0.000            0.028           22.318
         22.364           0.771            0.000            0.028           22.368
         22.415           0.770            0.000            0.027           22.418
         22.465           0.768            0.000            0.026           22.469
         22.515           0.766            0.000            0.025           22.519
         22.565           0.764            0.000            0.024           22.569
         22.615           0.762            0.000            0.023           22.619
         22.665           0.760            0.000            0.022           22.669
         22.715           0.758            0.000            0.021           22.719
         22.765           0.757            0.000            0.020           22.769
         22.815           0.755            0.000            0.019           22.819
         22.864           0.753            0.000            0.018           22.869
         22.914           0.751            0.000            0.017           22.919
         22.964           0.750            0.000            0.016           22.969
         23.014           0.748            0.000            0.016           23.019
         23.064           0.747            0.000            0.015           23.069
         23.114           0.746            0.000            0.015           23.119
         23.164           0.745            0.000            0.015           23.169
         23.214           0.744            0.000            0.015           23.219
         23.264           0.743            0.000            0.015           23.269
         23.314           0.742            0.000            0.014           23.319
         23.365           0.741            0.000            0.014           23.369
         23.415           0.740            0.000            0.013           23.419
         23.465           0.738            0.000            0.013           23.469
         23.515           0.737            0.000            0.012           23.519
         23.565           0.735            0.000            0.011           23.569
         23.615           0.733            0.000            0.010           23.619
         23.665           0.731            0.000            0.009           23.669
         23.715           0.730            0.000            0.008           23.719
         23.765           0.728            0.000            0.007           23.769
         23.815           0.726            0.000            0.006           23.819
         23.865           0.724            0.000            0.005           23.869
         23.915           0.723            0.000            0.005           23.919
         23.965           0.722            0.000            0.004           23.969
         24.015           0.721            0.000            0.005           24.019
