           X               Y                Z                A                C
          0.149           1.879            0.000            0.403            0.000
          0.197           1.867            0.000            0.399            0.049
          0.244           1.856            0.000            0.395            0.097
          0.291           1.844            0.000            0.390            0.146
          0.338           1.833            0.000            0.385            0.195
          0.386           1.822            0.000            0.380            0.243
          0.433           1.811            0.000            0.375            0.292
          0.481           1.801            0.000            0.370            0.340
          0.528           1.791            0.000            0.364            0.389
          0.575           1.780            0.000            0.358            0.437
          0.622           1.770            0.000            0.351            0.485
          0.669           1.761            0.000            0.345            0.533
          0.716           1.752            0.000            0.338            0.581
          0.762           1.743            0.000            0.332            0.628
          0.809           1.734            0.000            0.326            0.675
          0.855           1.726            0.000            0.320            0.722
          0.901           1.718            0.000            0.314            0.769
          0.948           1.711            0.000            0.309            0.817
          0.995           1.704            0.000            0.304            0.864
          1.043           1.697            0.000            0.299            0.912
          1.091           1.690            0.000            0.294            0.961
          1.139           1.684            0.000            0.290            1.010
          1.187           1.677            0.000            0.285            1.058
          1.236           1.671            0.000            0.281            1.107
          1.284           1.665            0.000            0.277            1.156
          1.332           1.659            0.000            0.274            1.204
          1.380           1.654            0.000            0.270            1.253
          1.428           1.649            0.000            0.267            1.301
          1.476           1.644            0.000            0.265            1.349
          1.524           1.640            0.000            0.262            1.397
          1.572           1.636            0.000            0.260            1.446
          1.621           1.632            0.000            0.258            1.494
          1.670           1.628            0.000            0.257            1.543
          1.719           1.624            0.000            0.255            1.592
          1.768           1.621            0.000            0.254            1.642
          1.817           1.618            0.000            0.253            1.691
          1.867           1.615            0.000            0.252            1.741
          1.916           1.612            0.000            0.251            1.790
          1.966           1.609            0.000            0.250            1.840
          2.015           1.606            0.000            0.249            1.889
          2.064           1.603            0.000            0.249            1.938
          2.113           1.601            0.000            0.248            1.988
          2.163           1.598            0.000            0.248            2.037
          2.212           1.596            0.000            0.248            2.087
          2.262           1.594            0.000            0.248            2.137
          2.312           1.592            0.000            0.248            2.186
          2.362           1.590            0.000            0.248            2.236
          2.412           1.588            0.000            0.248            2.286
          2.461           1.586            0.000            0.248            2.336
          2.511           1.584            0.000            0.248            2.386
          2.562           1.582            0.000            0.248            2.436
          2.612           1.579            0.000            0.248            2.486
          2.662           1.577            0.000            0.249            2.537
          2.712           1.575            0.000            0.249            2.587
          2.762           1.573            0.000            0.249            2.637
          2.813           1.571            0.000            0.249            2.688
          2.863           1.569            0.000            0.248            2.738
          2.914           1.566            0.000            0.248            2.789
          2.965           1.564            0.000            0.248            2.840
          3.016           1.561            0.000            0.247            2.891
          3.066           1.558            0.000            0.246            2.942
          3.117           1.555            0.000            0.245            2.992
          3.167           1.552            0.000            0.244            3.043
          3.218           1.548            0.000            0.243            3.093
          3.268           1.545            0.000            0.242            3.144
          3.319           1.541            0.000            0.240            3.195
          3.370           1.538            0.000            0.239            3.246
          3.420           1.534            0.000            0.237            3.297
          3.471           1.530            0.000            0.235            3.347
          3.521           1.526            0.000            0.233            3.397
          3.571           1.522            0.000            0.231            3.448
          3.621           1.517            0.000            0.229            3.498
          3.671           1.513            0.000            0.227            3.548
          3.721           1.509            0.000            0.225            3.598
          3.771           1.505            0.000            0.223            3.648
          3.821           1.501            0.000            0.221            3.698
          3.871           1.497            0.000            0.219            3.748
          3.921           1.492            0.000            0.217            3.799
          3.971           1.488            0.000            0.215            3.849
          4.021           1.484            0.000            0.212            3.899
          4.071           1.479            0.000            0.210            3.949
          4.121           1.475            0.000            0.208            3.999
          4.170           1.471            0.000            0.206            4.049
          4.220           1.466            0.000            0.203            4.099
          4.269           1.462            0.000            0.201            4.148
          4.318           1.458            0.000            0.199            4.197
          4.367           1.454            0.000            0.198            4.247
          4.416           1.451            0.000            0.196            4.296
          4.466           1.447            0.000            0.195            4.345
          4.515           1.444            0.000            0.194            4.395
          4.565           1.441            0.000            0.192            4.445
          4.615           1.438            0.000            0.191            4.495
          4.665           1.435            0.000            0.190            4.545
          4.715           1.431            0.000            0.189            4.595
          4.765           1.428            0.000            0.188            4.645
          4.815           1.425            0.000            0.187            4.695
          4.865           1.421            0.000            0.186            4.745
          4.914           1.418            0.000            0.184            4.795
          4.964           1.415            0.000            0.183            4.845
          5.013           1.412            0.000            0.182            4.894
          5.063           1.409            0.000            0.182            4.944
          5.112           1.407            0.000            0.181            4.993
          5.162           1.404            0.000            0.181            5.043
          5.212           1.402            0.000            0.180            5.093
          5.262           1.400            0.000            0.180            5.143
          5.312           1.397            0.000            0.180            5.193
          5.362           1.395            0.000            0.179            5.243
          5.412           1.392            0.000            0.179            5.293
          5.462           1.390            0.000            0.178            5.344
          5.513           1.387            0.000            0.178            5.394
          5.563           1.384            0.000            0.177            5.444
          5.613           1.381            0.000            0.176            5.494
          5.663           1.379            0.000            0.176            5.544
          5.712           1.376            0.000            0.175            5.594
          5.762           1.374            0.000            0.175            5.643
          5.811           1.372            0.000            0.175            5.693
          5.861           1.369            0.000            0.175            5.743
          5.911           1.367            0.000            0.174            5.793
          5.961           1.365            0.000            0.174            5.843
          6.011           1.363            0.000            0.174            5.893
          6.062           1.361            0.000            0.174            5.944
          6.112           1.358            0.000            0.174            5.994
          6.162           1.356            0.000            0.173            6.044
          6.212           1.353            0.000            0.173            6.094
          6.262           1.351            0.000            0.173            6.144
          6.312           1.349            0.000            0.172            6.194
          6.362           1.346            0.000            0.172            6.244
          6.412           1.344            0.000            0.172            6.294
          6.462           1.342            0.000            0.171            6.344
          6.511           1.339            0.000            0.171            6.394
          6.561           1.337            0.000            0.171            6.444
          6.611           1.335            0.000            0.171            6.493
          6.660           1.333            0.000            0.171            6.543
          6.710           1.331            0.000            0.171            6.593
          6.761           1.329            0.000            0.171            6.644
          6.812           1.327            0.000            0.171            6.695
          6.862           1.325            0.000            0.171            6.745
          6.913           1.322            0.000            0.170            6.796
          6.962           1.320            0.000            0.169            6.845
          7.012           1.317            0.000            0.169            6.895
          7.061           1.315            0.000            0.169            6.945
          7.111           1.313            0.000            0.169            6.994
          7.161           1.311            0.000            0.169            7.044
          7.211           1.309            0.000            0.169            7.094
          7.261           1.307            0.000            0.168            7.145
          7.311           1.304            0.000            0.168            7.195
