           X               Y                Z                A                C
          0.035           1.385            0.000            0.180            0.000
          0.082           1.376            0.000            0.175            0.049
          0.131           1.367            0.000            0.170            0.098
          0.179           1.358            0.000            0.166            0.146
          0.227           1.350            0.000            0.161            0.195
          0.275           1.342            0.000            0.157            0.244
          0.323           1.335            0.000            0.153            0.292
          0.370           1.328            0.000            0.149            0.341
          0.419           1.322            0.000            0.145            0.389
          0.467           1.316            0.000            0.142            0.438
          0.515           1.310            0.000            0.139            0.487
          0.564           1.305            0.000            0.136            0.536
          0.613           1.300            0.000            0.133            0.585
          0.662           1.296            0.000            0.130            0.634
          0.711           1.292            0.000            0.128            0.684
          0.761           1.288            0.000            0.125            0.733
          0.810           1.284            0.000            0.123            0.782
          0.859           1.280            0.000            0.121            0.832
          0.908           1.277            0.000            0.119            0.881
          0.958           1.274            0.000            0.117            0.930
          1.007           1.271            0.000            0.116            0.980
          1.056           1.269            0.000            0.115            1.029
          1.106           1.266            0.000            0.114            1.079
          1.155           1.265            0.000            0.113            1.128
          1.204           1.263            0.000            0.113            1.177
          1.254           1.261            0.000            0.113            1.227
          1.303           1.260            0.000            0.114            1.277
          1.353           1.259            0.000            0.114            1.326
          1.403           1.258            0.000            0.115            1.376
          1.453           1.258            0.000            0.115            1.426
          1.503           1.257            0.000            0.116            1.476
          1.552           1.256            0.000            0.117            1.525
          1.602           1.256            0.000            0.118            1.575
          1.652           1.256            0.000            0.119            1.625
          1.701           1.256            0.000            0.121            1.674
          1.751           1.256            0.000            0.122            1.724
          1.800           1.256            0.000            0.124            1.773
          1.850           1.257            0.000            0.126            1.823
          1.899           1.257            0.000            0.128            1.873
          1.949           1.258            0.000            0.131            1.922
          1.999           1.259            0.000            0.133            1.972
          2.049           1.260            0.000            0.135            2.023
          2.100           1.261            0.000            0.137            2.073
          2.150           1.261            0.000            0.139            2.123
          2.200           1.262            0.000            0.141            2.173
          2.250           1.262            0.000            0.143            2.224
          2.301           1.263            0.000            0.145            2.274
          2.351           1.263            0.000            0.147            2.324
          2.401           1.263            0.000            0.149            2.374
          2.451           1.263            0.000            0.150            2.424
          2.501           1.264            0.000            0.152            2.474
          2.551           1.264            0.000            0.154            2.524
          2.601           1.264            0.000            0.155            2.574
          2.651           1.264            0.000            0.157            2.624
          2.701           1.265            0.000            0.159            2.674
          2.751           1.265            0.000            0.160            2.724
          2.802           1.265            0.000            0.162            2.775
          2.852           1.265            0.000            0.164            2.825
          2.902           1.265            0.000            0.165            2.876
          2.953           1.265            0.000            0.166            2.926
          3.003           1.265            0.000            0.167            2.977
          3.054           1.264            0.000            0.168            3.027
          3.104           1.264            0.000            0.169            3.077
          3.154           1.263            0.000            0.170            3.127
          3.204           1.263            0.000            0.171            3.178
          3.254           1.262            0.000            0.172            3.227
          3.304           1.261            0.000            0.172            3.277
          3.354           1.261            0.000            0.173            3.327
          3.404           1.261            0.000            0.174            3.377
          3.454           1.260            0.000            0.175            3.427
          3.504           1.260            0.000            0.176            3.477
          3.554           1.259            0.000            0.177            3.528
          3.605           1.259            0.000            0.178            3.578
          3.656           1.258            0.000            0.179            3.629
          3.706           1.257            0.000            0.179            3.680
          3.757           1.256            0.000            0.180            3.730
          3.808           1.255            0.000            0.180            3.781
          3.858           1.253            0.000            0.180            3.831
          3.909           1.252            0.000            0.179            3.882
          3.959           1.250            0.000            0.179            3.932
          4.009           1.248            0.000            0.179            3.982
          4.058           1.247            0.000            0.179            4.032
          4.108           1.245            0.000            0.179            4.081
          4.157           1.244            0.000            0.179            4.131
          4.207           1.243            0.000            0.179            4.181
          4.257           1.242            0.000            0.179            4.231
          4.307           1.241            0.000            0.179            4.281
          4.358           1.240            0.000            0.180            4.331
          4.408           1.238            0.000            0.180            4.382
          4.459           1.237            0.000            0.179            4.432
          4.509           1.235            0.000            0.179            4.483
          4.560           1.233            0.000            0.179            4.533
          4.610           1.231            0.000            0.178            4.584
          4.660           1.229            0.000            0.178            4.634
          4.711           1.227            0.000            0.177            4.684
          4.760           1.225            0.000            0.176            4.734
          4.810           1.223            0.000            0.176            4.784
          4.860           1.221            0.000            0.175            4.834
          4.910           1.220            0.000            0.175            4.884
          4.960           1.218            0.000            0.174            4.933
          5.009           1.216            0.000            0.174            4.983
          5.059           1.215            0.000            0.174            5.033
          5.109           1.213            0.000            0.173            5.083
          5.159           1.212            0.000            0.173            5.133
          5.209           1.210            0.000            0.173            5.183
          5.260           1.209            0.000            0.173            5.234
          5.311           1.207            0.000            0.172            5.285
          5.361           1.204            0.000            0.171            5.335
          5.412           1.202            0.000            0.170            5.386
          5.462           1.200            0.000            0.170            5.436
