           X               Y                Z                A                C
          0.047           1.691            0.000           -0.014            0.000
          0.097           1.682            0.000           -0.014            0.051
          0.147           1.673            0.000           -0.015            0.102
          0.198           1.664            0.000           -0.015            0.152
          0.248           1.656            0.000           -0.015            0.203
          0.298           1.648            0.000           -0.016            0.254
          0.348           1.640            0.000           -0.016            0.304
          0.398           1.632            0.000           -0.016            0.355
          0.448           1.625            0.000           -0.017            0.406
          0.498           1.618            0.000           -0.017            0.456
          0.548           1.611            0.000           -0.017            0.507
          0.598           1.605            0.000           -0.016            0.557
          0.648           1.599            0.000           -0.016            0.608
          0.698           1.594            0.000           -0.015            0.658
          0.749           1.588            0.000           -0.015            0.709
          0.799           1.583            0.000           -0.014            0.759
          0.849           1.579            0.000           -0.013            0.810
          0.899           1.575            0.000           -0.012            0.860
          0.949           1.571            0.000           -0.011            0.910
          1.000           1.567            0.000           -0.010            0.961
          1.050           1.563            0.000           -0.008            1.011
          1.100           1.560            0.000           -0.007            1.061
          1.150           1.557            0.000           -0.005            1.111
          1.200           1.555            0.000           -0.003            1.162
          1.250           1.552            0.000           -0.002            1.212
          1.300           1.550            0.000            0.000            1.262
          1.350           1.548            0.000            0.002            1.312
          1.400           1.546            0.000            0.003            1.362
          1.450           1.544            0.000            0.005            1.412
          1.501           1.542            0.000            0.006            1.462
          1.551           1.540            0.000            0.008            1.512
          1.601           1.539            0.000            0.009            1.562
          1.651           1.537            0.000            0.010            1.613
          1.701           1.535            0.000            0.011            1.663
          1.751           1.534            0.000            0.012            1.713
          1.801           1.532            0.000            0.013            1.763
          1.851           1.531            0.000            0.013            1.813
          1.901           1.529            0.000            0.014            1.863
          1.951           1.528            0.000            0.014            1.913
          2.001           1.526            0.000            0.015            1.963
          2.051           1.525            0.000            0.016            2.013
          2.101           1.524            0.000            0.016            2.063
          2.151           1.522            0.000            0.017            2.113
          2.201           1.521            0.000            0.018            2.163
          2.251           1.519            0.000            0.018            2.213
          2.301           1.518            0.000            0.019            2.263
          2.351           1.516            0.000            0.019            2.313
          2.401           1.515            0.000            0.020            2.363
          2.451           1.513            0.000            0.020            2.413
          2.501           1.511            0.000            0.021            2.463
          2.551           1.510            0.000            0.021            2.514
          2.601           1.508            0.000            0.021            2.564
          2.651           1.506            0.000            0.021            2.614
          2.701           1.504            0.000            0.021            2.664
          2.752           1.502            0.000            0.021            2.714
          2.802           1.499            0.000            0.021            2.764
