           X               Y                Z                A                C
          0.037           1.413            0.000            0.171            0.000
          0.085           1.402            0.000            0.166            0.049
          0.133           1.392            0.000            0.161            0.098
          0.181           1.382            0.000            0.156            0.148
          0.230           1.373            0.000            0.151            0.197
          0.279           1.363            0.000            0.146            0.247
          0.327           1.353            0.000            0.140            0.296
          0.375           1.344            0.000            0.135            0.345
          0.424           1.335            0.000            0.129            0.394
          0.472           1.326            0.000            0.124            0.443
          0.520           1.318            0.000            0.119            0.492
          0.568           1.310            0.000            0.114            0.541
          0.616           1.303            0.000            0.109            0.589
          0.664           1.296            0.000            0.104            0.638
          0.713           1.290            0.000            0.100            0.687
          0.761           1.284            0.000            0.096            0.736
          0.810           1.279            0.000            0.093            0.785
          0.860           1.274            0.000            0.089            0.835
          0.909           1.268            0.000            0.086            0.885
          0.959           1.263            0.000            0.082            0.935
          1.008           1.258            0.000            0.079            0.984
          1.058           1.253            0.000            0.075            1.034
          1.107           1.248            0.000            0.072            1.084
          1.157           1.244            0.000            0.068            1.133
          1.206           1.239            0.000            0.066            1.183
          1.255           1.235            0.000            0.063            1.232
          1.304           1.232            0.000            0.061            1.282
          1.354           1.229            0.000            0.060            1.331
          1.403           1.226            0.000            0.059            1.381
          1.453           1.224            0.000            0.058            1.430
          1.503           1.223            0.000            0.058            1.480
          1.552           1.221            0.000            0.058            1.530
          1.602           1.220            0.000            0.058            1.580
          1.652           1.218            0.000            0.058            1.629
          1.702           1.217            0.000            0.059            1.680
          1.752           1.216            0.000            0.059            1.730
          1.802           1.215            0.000            0.060            1.780
          1.852           1.214            0.000            0.060            1.830
          1.902           1.213            0.000            0.060            1.880
          1.952           1.212            0.000            0.061            1.929
          2.002           1.211            0.000            0.061            1.979
          2.052           1.210            0.000            0.062            2.029
          2.101           1.210            0.000            0.063            2.079
          2.151           1.209            0.000            0.065            2.129
          2.201           1.209            0.000            0.066            2.178
          2.251           1.209            0.000            0.068            2.228
          2.301           1.210            0.000            0.069            2.278
          2.351           1.210            0.000            0.071            2.328
          2.401           1.210            0.000            0.073            2.378
          2.451           1.210            0.000            0.074            2.428
          2.501           1.210            0.000            0.076            2.479
          2.551           1.210            0.000            0.077            2.529
          2.602           1.210            0.000            0.078            2.579
          2.652           1.209            0.000            0.079            2.630
          2.702           1.208            0.000            0.080            2.680
          2.753           1.208            0.000            0.081            2.730
          2.803           1.207            0.000            0.081            2.780
          2.853           1.206            0.000            0.082            2.830
          2.903           1.205            0.000            0.082            2.880
          2.952           1.204            0.000            0.083            2.930
          3.002           1.203            0.000            0.083            2.980
          3.052           1.202            0.000            0.084            3.030
          3.102           1.202            0.000            0.085            3.080
          3.152           1.201            0.000            0.086            3.130
          3.202           1.201            0.000            0.087            3.180
          3.252           1.200            0.000            0.088            3.230
          3.303           1.200            0.000            0.089            3.280
          3.353           1.199            0.000            0.089            3.331
          3.403           1.198            0.000            0.090            3.381
          3.453           1.197            0.000            0.090            3.431
          3.504           1.195            0.000            0.090            3.481
          3.554           1.194            0.000            0.091            3.532
          3.604           1.193            0.000            0.091            3.582
          3.654           1.191            0.000            0.091            3.632
          3.704           1.190            0.000            0.091            3.682
          3.754           1.189            0.000            0.091            3.731
          3.803           1.188            0.000            0.091            3.781
          3.853           1.187            0.000            0.092            3.831
          3.903           1.186            0.000            0.092            3.881
          3.953           1.185            0.000            0.093            3.931
          4.003           1.184            0.000            0.094            3.981
          4.053           1.183            0.000            0.094            4.031
          4.103           1.183            0.000            0.095            4.081
          4.153           1.182            0.000            0.095            4.131
          4.204           1.181            0.000            0.096            4.181
          4.254           1.180            0.000            0.096            4.232
          4.304           1.178            0.000            0.096            4.282
          4.354           1.177            0.000            0.097            4.332
          4.404           1.176            0.000            0.097            4.382
          4.454           1.175            0.000            0.097            4.432
          4.503           1.174            0.000            0.098            4.481
          4.553           1.173            0.000            0.098            4.531
          4.603           1.173            0.000            0.099            4.581
          4.653           1.172            0.000            0.100            4.631
          4.703           1.171            0.000            0.101            4.681
          4.753           1.171            0.000            0.102            4.731
          4.803           1.170            0.000            0.102            4.781
          4.853           1.170            0.000            0.103            4.831
          4.903           1.169            0.000            0.104            4.881
          4.954           1.168            0.000            0.104            4.932
          5.004           1.167            0.000            0.105            4.982
          5.054           1.166            0.000            0.105            5.032
          5.104           1.165            0.000            0.106            5.082
          5.154           1.164            0.000            0.106            5.132
          5.204           1.163            0.000            0.106            5.182
          5.254           1.162            0.000            0.106            5.232
          5.304           1.161            0.000            0.107            5.282
          5.354           1.160            0.000            0.107            5.332
          5.404           1.159            0.000            0.107            5.382
          5.454           1.158            0.000            0.108            5.432
          5.504           1.156            0.000            0.108            5.483
          5.554           1.155            0.000            0.108            5.533
          5.605           1.154            0.000            0.108            5.583
          5.655           1.153            0.000            0.109            5.633
          5.705           1.152            0.000            0.109            5.683
          5.755           1.151            0.000            0.109            5.733
          5.805           1.150            0.000            0.109            5.783
          5.855           1.148            0.000            0.109            5.833
          5.905           1.147            0.000            0.109            5.883
          5.955           1.145            0.000            0.109            5.934
          6.005           1.144            0.000            0.109            5.984
          6.056           1.143            0.000            0.109            6.034
          6.106           1.141            0.000            0.109            6.084
          6.156           1.140            0.000            0.109            6.134
          6.205           1.138            0.000            0.109            6.184
          6.255           1.137            0.000            0.109            6.234
          6.305           1.135            0.000            0.109            6.283
          6.355           1.134            0.000            0.109            6.333
          6.405           1.133            0.000            0.109            6.383
          6.454           1.132            0.000            0.110            6.433
          6.504           1.131            0.000            0.110            6.483
          6.555           1.130            0.000            0.110            6.533
          6.605           1.129            0.000            0.111            6.583
          6.655           1.128            0.000            0.111            6.634
          6.705           1.127            0.000            0.111            6.684
          6.755           1.126            0.000            0.111            6.734
          6.805           1.124            0.000            0.111            6.784
          6.855           1.123            0.000            0.111            6.833
          6.905           1.122            0.000            0.111            6.883
          6.954           1.121            0.000            0.112            6.933
          7.004           1.121            0.000            0.112            6.983
          7.054           1.120            0.000            0.113            7.033
          7.104           1.119            0.000            0.114            7.083
          7.155           1.118            0.000            0.114            7.133
          7.205           1.117            0.000            0.114            7.183
          7.255           1.117            0.000            0.115            7.233
          7.305           1.116            0.000            0.115            7.283
          7.355           1.115            0.000            0.116            7.334
          7.405           1.114            0.000            0.116            7.384
