           X               Y                Z                A                C
          0.034           0.974            0.000           -0.095            0.104
          0.084           0.966            0.000           -0.100            0.154
          0.133           0.958            0.000           -0.105            0.204
          0.183           0.950            0.000           -0.110            0.255
          0.232           0.942            0.000           -0.114            0.305
          0.282           0.934            0.000           -0.119            0.355
          0.332           0.926            0.000           -0.124            0.405
          0.382           0.919            0.000           -0.129            0.456
          0.431           0.912            0.000           -0.134            0.506
          0.481           0.904            0.000           -0.139            0.556
          0.531           0.897            0.000           -0.143            0.607
          0.581           0.891            0.000           -0.148            0.657
          0.631           0.884            0.000           -0.152            0.707
          0.681           0.878            0.000           -0.157            0.758
          0.731           0.871            0.000           -0.161            0.809
          0.781           0.865            0.000           -0.165            0.859
          0.832           0.859            0.000           -0.168            0.910
          0.882           0.854            0.000           -0.171            0.961
          0.933           0.848            0.000           -0.174            1.012
          0.984           0.843            0.000           -0.177            1.063
          1.035           0.838            0.000           -0.179            1.114
          1.086           0.834            0.000           -0.180            1.166
          1.137           0.829            0.000           -0.182            1.217
          1.189           0.826            0.000           -0.183            1.268
          1.240           0.822            0.000           -0.183            1.320
          1.291           0.819            0.000           -0.183            1.371
          1.341           0.816            0.000           -0.183            1.421
          1.392           0.813            0.000           -0.183            1.472
          1.443           0.811            0.000           -0.183            1.523
          1.493           0.808            0.000           -0.182            1.573
          1.544           0.806            0.000           -0.182            1.624
          1.595           0.804            0.000           -0.181            1.675
          1.646           0.802            0.000           -0.180            1.726
          1.697           0.801            0.000           -0.178            1.778
          1.749           0.799            0.000           -0.176            1.829
          1.800           0.798            0.000           -0.174            1.880
          1.850           0.798            0.000           -0.172            1.931
          1.901           0.797            0.000           -0.169            1.981
          1.952           0.797            0.000           -0.166            2.032
          2.002           0.797            0.000           -0.163            2.082
          2.053           0.797            0.000           -0.160            2.133
          2.103           0.797            0.000           -0.157            2.183
          2.154           0.797            0.000           -0.154            2.234
          2.204           0.797            0.000           -0.150            2.284
          2.254           0.798            0.000           -0.147            2.335
          2.305           0.798            0.000           -0.143            2.385
          2.355           0.799            0.000           -0.139            2.435
          2.404           0.799            0.000           -0.136            2.485
          2.454           0.800            0.000           -0.132            2.535
          2.504           0.800            0.000           -0.129            2.584
          2.554           0.801            0.000           -0.125            2.634
          2.604           0.801            0.000           -0.122            2.684
          2.654           0.801            0.000           -0.119            2.734
          2.704           0.801            0.000           -0.116            2.784
          2.754           0.801            0.000           -0.112            2.834
          2.804           0.802            0.000           -0.109            2.884
          2.854           0.802            0.000           -0.106            2.934
          2.903           0.802            0.000           -0.103            2.984
          2.953           0.801            0.000           -0.100            3.033
          3.003           0.801            0.000           -0.098            3.083
          3.053           0.800            0.000           -0.095            3.133
          3.102           0.800            0.000           -0.093            3.183
          3.153           0.799            0.000           -0.091            3.233
          3.203           0.798            0.000           -0.089            3.283
          3.253           0.797            0.000           -0.087            3.333
          3.303           0.796            0.000           -0.085            3.383
          3.352           0.795            0.000           -0.083            3.433
          3.402           0.794            0.000           -0.081            3.482
          3.452           0.793            0.000           -0.080            3.532
          3.502           0.791            0.000           -0.079            3.582
          3.552           0.789            0.000           -0.077            3.633
          3.603           0.788            0.000           -0.076            3.683
          3.653           0.787            0.000           -0.074            3.734
          3.703           0.786            0.000           -0.072            3.784
          3.754           0.785            0.000           -0.070            3.834
          3.804           0.784            0.000           -0.068            3.884
          3.854           0.784            0.000           -0.066            3.934
          3.904           0.783            0.000           -0.064            3.984
