           X               Y                Z                A                C
          0.047           1.618            0.000           -0.017            0.000
          0.097           1.610            0.000           -0.017            0.051
          0.147           1.602            0.000           -0.017            0.102
          0.197           1.594            0.000           -0.018            0.152
          0.247           1.586            0.000           -0.018            0.203
          0.298           1.578            0.000           -0.018            0.254
          0.348           1.571            0.000           -0.017            0.304
          0.398           1.564            0.000           -0.017            0.355
          0.448           1.558            0.000           -0.017            0.406
          0.498           1.551            0.000           -0.017            0.456
          0.548           1.545            0.000           -0.017            0.507
          0.598           1.539            0.000           -0.016            0.557
          0.649           1.534            0.000           -0.016            0.608
          0.699           1.529            0.000           -0.015            0.658
          0.749           1.525            0.000           -0.014            0.708
          0.799           1.521            0.000           -0.013            0.759
          0.850           1.517            0.000           -0.012            0.809
          0.900           1.514            0.000           -0.010            0.859
          0.950           1.511            0.000           -0.009            0.910
          1.000           1.508            0.000           -0.007            0.960
          1.050           1.506            0.000           -0.006            1.010
          1.100           1.503            0.000           -0.005            1.060
          1.150           1.501            0.000           -0.004            1.110
          1.200           1.499            0.000           -0.003            1.161
          1.250           1.497            0.000           -0.001            1.211
          1.301           1.495            0.000            0.000            1.261
          1.351           1.494            0.000            0.001            1.311
          1.401           1.492            0.000            0.002            1.361
          1.451           1.491            0.000            0.004            1.411
          1.501           1.490            0.000            0.005            1.461
          1.551           1.490            0.000            0.007            1.511
          1.601           1.489            0.000            0.008            1.561
          1.651           1.489            0.000            0.010            1.611
          1.701           1.488            0.000            0.012            1.661
          1.751           1.488            0.000            0.014            1.711
          1.801           1.488            0.000            0.017            1.761
          1.851           1.488            0.000            0.019            1.811
          1.901           1.488            0.000            0.021            1.861
          1.951           1.488            0.000            0.024            1.911
          2.001           1.487            0.000            0.026            1.961
          2.051           1.487            0.000            0.028            2.011
          2.101           1.487            0.000            0.030            2.061
          2.151           1.487            0.000            0.032            2.111
          2.201           1.486            0.000            0.035            2.161
          2.251           1.486            0.000            0.037            2.211
          2.301           1.486            0.000            0.039            2.261
          2.351           1.485            0.000            0.040            2.312
          2.401           1.485            0.000            0.042            2.362
          2.451           1.484            0.000            0.044            2.412
          2.501           1.484            0.000            0.046            2.462
          2.551           1.484            0.000            0.048            2.512
          2.601           1.483            0.000            0.050            2.562
          2.652           1.483            0.000            0.052            2.612
          2.702           1.482            0.000            0.054            2.662
          2.752           1.482            0.000            0.056            2.712
          2.802           1.481            0.000            0.057            2.762
          2.852           1.480            0.000            0.059            2.813
          2.903           1.478            0.000            0.060            2.863
          2.953           1.477            0.000            0.061            2.913
          3.003           1.476            0.000            0.062            2.963
          3.053           1.475            0.000            0.063            3.013
          3.103           1.474            0.000            0.065            3.063
          3.153           1.473            0.000            0.066            3.113
          3.203           1.472            0.000            0.067            3.163
          3.253           1.471            0.000            0.068            3.213
          3.303           1.470            0.000            0.070            3.263
          3.353           1.469            0.000            0.071            3.313
          3.403           1.468            0.000            0.072            3.363
          3.453           1.467            0.000            0.073            3.414
          3.503           1.465            0.000            0.074            3.464
          3.554           1.464            0.000            0.075            3.514
          3.604           1.462            0.000            0.076            3.564
          3.654           1.461            0.000            0.077            3.614
          3.704           1.459            0.000            0.078            3.664
          3.754           1.458            0.000            0.078            3.714
          3.804           1.456            0.000            0.079            3.765
          3.854           1.455            0.000            0.080            3.815
          3.904           1.453            0.000            0.081            3.865
          3.954           1.452            0.000            0.081            3.915
          4.004           1.450            0.000            0.082            3.965
          4.054           1.449            0.000            0.083            4.015
          4.104           1.448            0.000            0.084            4.065
          4.154           1.446            0.000            0.085            4.115
          4.204           1.445            0.000            0.086            4.165
          4.254           1.444            0.000            0.087            4.215
          4.304           1.442            0.000            0.088            4.265
          4.354           1.441            0.000            0.088            4.315
          4.405           1.439            0.000            0.089            4.365
          4.455           1.438            0.000            0.090            4.416
          4.505           1.436            0.000            0.090            4.466
          4.555           1.434            0.000            0.090            4.516
          4.605           1.432            0.000            0.091            4.566
          4.655           1.431            0.000            0.091            4.616
          4.705           1.429            0.000            0.092            4.666
          4.755           1.427            0.000            0.092            4.716
          4.805           1.426            0.000            0.093            4.766
          4.855           1.424            0.000            0.093            4.816
          4.905           1.422            0.000            0.094            4.866
          4.955           1.421            0.000            0.095            4.916
          5.005           1.419            0.000            0.095            4.966
          5.055           1.418            0.000            0.096            5.016
          5.105           1.416            0.000            0.096            5.066
          5.155           1.415            0.000            0.097            5.117
          5.205           1.413            0.000            0.097            5.167
          5.256           1.411            0.000            0.098            5.217
          5.306           1.409            0.000            0.098            5.267
          5.356           1.407            0.000            0.098            5.317
          5.406           1.406            0.000            0.099            5.367
          5.456           1.404            0.000            0.099            5.417
          5.506           1.402            0.000            0.099            5.467
          5.556           1.400            0.000            0.099            5.517
          5.606           1.398            0.000            0.100            5.567
          5.656           1.396            0.000            0.100            5.618
          5.706           1.394            0.000            0.100            5.668
          5.756           1.392            0.000            0.100            5.718
          5.806           1.391            0.000            0.101            5.768
          5.856           1.389            0.000            0.101            5.818
          5.906           1.387            0.000            0.101            5.868
          5.956           1.385            0.000            0.101            5.918
          6.006           1.384            0.000            0.102            5.968
          6.056           1.382            0.000            0.102            6.018
          6.106           1.380            0.000            0.103            6.068
          6.156           1.378            0.000            0.103            6.118
          6.206           1.377            0.000            0.103            6.168
          6.256           1.375            0.000            0.103            6.218
          6.306           1.373            0.000            0.103            6.269
          6.356           1.371            0.000            0.103            6.319
          6.406           1.369            0.000            0.104            6.368
          6.456           1.367            0.000            0.104            6.418
          6.506           1.365            0.000            0.104            6.469
          6.556           1.363            0.000            0.104            6.519
          6.606           1.361            0.000            0.104            6.569
          6.656           1.360            0.000            0.105            6.619
