           X               Y                Z                A                C
          0.010           0.938            0.000            0.098            0.000
          0.060           0.933            0.000            0.094            0.049
          0.109           0.928            0.000            0.090            0.099
          0.158           0.923            0.000            0.086            0.148
          0.207           0.918            0.000            0.081            0.198
          0.257           0.914            0.000            0.077            0.247
          0.306           0.910            0.000            0.072            0.297
          0.355           0.906            0.000            0.068            0.346
          0.405           0.902            0.000            0.064            0.396
          0.454           0.899            0.000            0.060            0.445
          0.504           0.896            0.000            0.056            0.495
          0.553           0.893            0.000            0.053            0.545
          0.603           0.890            0.000            0.050            0.595
          0.653           0.887            0.000            0.047            0.644
          0.702           0.884            0.000            0.044            0.694
          0.752           0.882            0.000            0.041            0.744
          0.802           0.880            0.000            0.039            0.793
          0.851           0.878            0.000            0.037            0.843
          0.901           0.877            0.000            0.035            0.893
          0.951           0.875            0.000            0.033            0.943
          1.001           0.874            0.000            0.032            0.993
          1.051           0.872            0.000            0.030            1.043
          1.101           0.871            0.000            0.028            1.093
          1.151           0.869            0.000            0.027            1.143
          1.201           0.868            0.000            0.026            1.193
          1.251           0.867            0.000            0.025            1.243
          1.301           0.866            0.000            0.024            1.293
          1.350           0.866            0.000            0.023            1.343
          1.401           0.865            0.000            0.022            1.393
          1.451           0.864            0.000            0.021            1.443
          1.501           0.863            0.000            0.021            1.493
          1.551           0.862            0.000            0.020            1.543
          1.600           0.862            0.000            0.019            1.593
          1.650           0.861            0.000            0.018            1.642
          1.700           0.860            0.000            0.018            1.692
          1.750           0.860            0.000            0.017            1.742
          1.800           0.859            0.000            0.017            1.792
          1.850           0.859            0.000            0.017            1.842
          1.900           0.859            0.000            0.017            1.892
          1.950           0.858            0.000            0.016            1.942
          2.000           0.857            0.000            0.016            1.993
          2.051           0.857            0.000            0.015            2.043
          2.101           0.856            0.000            0.015            2.093
          2.151           0.855            0.000            0.014            2.143
          2.201           0.854            0.000            0.013            2.193
          2.250           0.853            0.000            0.012            2.243
          2.300           0.852            0.000            0.012            2.293
          2.351           0.851            0.000            0.011            2.343
          2.401           0.850            0.000            0.010            2.393
          2.451           0.848            0.000            0.009            2.443
          2.501           0.847            0.000            0.008            2.493
          2.550           0.846            0.000            0.008            2.543
          2.600           0.845            0.000            0.007            2.593
          2.650           0.843            0.000            0.006            2.643
          2.700           0.842            0.000            0.005            2.693
          2.750           0.841            0.000            0.004            2.743
          2.800           0.840            0.000            0.003            2.793
          2.850           0.838            0.000            0.003            2.843
          2.900           0.837            0.000            0.002            2.893
          2.950           0.836            0.000            0.001            2.943
          3.000           0.835            0.000            0.000            2.993
          3.050           0.833            0.000            0.000            3.043
          3.100           0.832            0.000           -0.001            3.093
          3.150           0.831            0.000           -0.002            3.143
          3.200           0.830            0.000           -0.002            3.193
          3.250           0.829            0.000           -0.003            3.243
          3.300           0.828            0.000           -0.003            3.293
          3.350           0.827            0.000           -0.004            3.343
          3.400           0.826            0.000           -0.004            3.393
          3.450           0.825            0.000           -0.004            3.443
          3.500           0.824            0.000           -0.004            3.493
          3.550           0.824            0.000           -0.004            3.543
          3.600           0.823            0.000           -0.004            3.593
          3.650           0.822            0.000           -0.004            3.643
          3.700           0.822            0.000           -0.004            3.693
          3.750           0.821            0.000           -0.004            3.743
          3.800           0.820            0.000           -0.005            3.793
          3.850           0.819            0.000           -0.005            3.843
          3.900           0.818            0.000           -0.005            3.893
          3.950           0.818            0.000           -0.005            3.943
          4.000           0.817            0.000           -0.005            3.993
          4.050           0.816            0.000           -0.005            4.043
          4.100           0.816            0.000           -0.004            4.093
          4.150           0.815            0.000           -0.004            4.143
          4.200           0.815            0.000           -0.004            4.193
          4.250           0.815            0.000           -0.003            4.243
          4.300           0.814            0.000           -0.003            4.293
          4.350           0.814            0.000           -0.002            4.343
          4.400           0.814            0.000           -0.002            4.393
          4.451           0.813            0.000           -0.001            4.443
          4.501           0.813            0.000           -0.001            4.493
          4.551           0.812            0.000            0.000            4.543
          4.601           0.812            0.000            0.000            4.593
          4.651           0.811            0.000            0.000            4.643
          4.701           0.810            0.000            0.000            4.693
          4.751           0.810            0.000            0.000            4.743
          4.801           0.809            0.000            0.000            4.793
          4.851           0.808            0.000            0.000            4.843
          4.901           0.807            0.000            0.000            4.893
          4.951           0.805            0.000            0.000            4.943
          5.001           0.804            0.000            0.000            4.993
          5.051           0.803            0.000            0.000            5.043
          5.101           0.803            0.000            0.000            5.093
          5.151           0.802            0.000            0.000            5.143
          5.201           0.802            0.000            0.001            5.193
          5.251           0.801            0.000            0.001            5.243
          5.301           0.800            0.000            0.002            5.293
          5.351           0.800            0.000            0.002            5.343
          5.401           0.799            0.000            0.002            5.393
          5.451           0.797            0.000            0.002            5.443
          5.501           0.796            0.000            0.002            5.493
          5.551           0.795            0.000            0.002            5.543
          5.601           0.794            0.000            0.002            5.593
          5.651           0.794            0.000            0.002            5.643
          5.701           0.793            0.000            0.003            5.693
          5.751           0.793            0.000            0.004            5.743
          5.801           0.793            0.000            0.005            5.793
          5.851           0.792            0.000            0.005            5.843
          5.901           0.792            0.000            0.006            5.893
          5.951           0.791            0.000            0.006            5.944
          6.001           0.790            0.000            0.006            5.994
          6.051           0.789            0.000            0.006            6.044
          6.101           0.788            0.000            0.007            6.093
          6.151           0.788            0.000            0.007            6.143
          6.201           0.788            0.000            0.008            6.193
          6.251           0.788            0.000            0.010            6.243
          6.301           0.788            0.000            0.010            6.294
          6.351           0.787            0.000            0.011            6.344
          6.401           0.786            0.000            0.011            6.394
          6.451           0.785            0.000            0.011            6.444
          6.501           0.783            0.000            0.011            6.494
          6.551           0.782            0.000            0.010            6.544
          6.601           0.780            0.000            0.010            6.594
          6.651           0.779            0.000            0.010            6.644
          6.701           0.779            0.000            0.011            6.694
          6.751           0.778            0.000            0.011            6.744
          6.801           0.778            0.000            0.012            6.794
          6.851           0.777            0.000            0.013            6.844
          6.901           0.776            0.000            0.013            6.894
          6.951           0.775            0.000            0.013            6.944
          7.001           0.775            0.000            0.014            6.994
          7.051           0.774            0.000            0.014            7.044
          7.101           0.773            0.000            0.015            7.094
          7.151           0.772            0.000            0.015            7.144
          7.201           0.771            0.000            0.015            7.194
          7.251           0.770            0.000            0.015            7.244
          7.301           0.768            0.000            0.014            7.294
          7.351           0.767            0.000            0.014            7.344
          7.401           0.766            0.000            0.014            7.394
          7.451           0.765            0.000            0.015            7.444
          7.501           0.765            0.000            0.016            7.494
          7.551           0.765            0.000            0.018            7.544
          7.601           0.765            0.000            0.019            7.594
          7.651           0.764            0.000            0.019            7.644
          7.702           0.762            0.000            0.018            7.695
          7.752           0.761            0.000            0.018            7.745
          7.801           0.759            0.000            0.017            7.795
          7.851           0.758            0.000            0.017            7.844
          7.901           0.757            0.000            0.018            7.894
          7.951           0.757            0.000            0.019            7.944
          8.001           0.757            0.000            0.020            7.994
          8.051           0.756            0.000            0.021            8.044
          8.101           0.755            0.000            0.021            8.095
          8.151           0.754            0.000            0.021            8.145
          8.201           0.753            0.000            0.021            8.195
          8.251           0.752            0.000            0.021            8.244
          8.301           0.751            0.000            0.022            8.294
          8.351           0.750            0.000            0.022            8.344
          8.401           0.749            0.000            0.023            8.395
          8.452           0.748            0.000            0.023            8.445
          8.502           0.747            0.000            0.023            8.495
          8.552           0.745            0.000            0.023            8.545
          8.601           0.744            0.000            0.023            8.595
          8.651           0.744            0.000            0.023            8.645
          8.701           0.743            0.000            0.024            8.694
          8.751           0.743            0.000            0.025            8.744
          8.801           0.743            0.000            0.026            8.794
          8.851           0.743            0.000            0.027            8.845
          8.902           0.742            0.000            0.028            8.895
          8.952           0.741            0.000            0.028            8.945
          9.002           0.739            0.000            0.027            8.996
          9.052           0.736            0.000            0.026            9.046
          9.102           0.734            0.000            0.025            9.096
          9.152           0.732            0.000            0.024            9.145
          9.201           0.731            0.000            0.024            9.195
          9.251           0.730            0.000            0.025            9.245
          9.301           0.730            0.000            0.026            9.294
          9.351           0.731            0.000            0.028            9.344
          9.401           0.731            0.000            0.029            9.395
          9.452           0.730            0.000            0.029            9.445
          9.503           0.728            0.000            0.029            9.496
          9.553           0.725            0.000            0.027            9.546
          9.602           0.722            0.000            0.025            9.596
          9.652           0.720            0.000            0.024            9.646
          9.702           0.719            0.000            0.024            9.695
          9.751           0.718            0.000            0.025            9.745
          9.802           0.717            0.000            0.025            9.795
          9.852           0.716            0.000            0.026            9.845
          9.902           0.715            0.000            0.026            9.896
          9.952           0.714            0.000            0.026            9.945
         10.001           0.713            0.000            0.027            9.995
         10.051           0.713            0.000            0.028           10.045
         10.102           0.713            0.000            0.028           10.095
         10.152           0.711            0.000            0.028           10.146
         10.202           0.709            0.000            0.027           10.196
         10.253           0.707            0.000            0.026           10.246
         10.302           0.704            0.000            0.025           10.296
         10.352           0.702            0.000            0.023           10.346
         10.402           0.700            0.000            0.022           10.396
         10.452           0.698            0.000            0.022           10.446
         10.502           0.697            0.000            0.022           10.496
         10.551           0.697            0.000            0.023           10.545
         10.601           0.697            0.000            0.025           10.595
         10.651           0.697            0.000            0.026           10.645
         10.702           0.697            0.000            0.027           10.696
         10.752           0.696            0.000            0.027           10.747
         10.803           0.693            0.000            0.026           10.797
         10.853           0.689            0.000            0.023           10.848
         10.903           0.685            0.000            0.020           10.897
         10.952           0.682            0.000            0.018           10.947
         11.002           0.680            0.000            0.017           10.997
         11.051           0.678            0.000            0.017           11.046
         11.101           0.678            0.000            0.018           11.096
         11.151           0.679            0.000            0.019           11.146
         11.201           0.679            0.000            0.021           11.196
         11.251           0.680            0.000            0.023           11.246
         11.302           0.679            0.000            0.023           11.297
         11.352           0.677            0.000            0.023           11.347
         11.403           0.675            0.000            0.021           11.397
         11.453           0.672            0.000            0.020           11.447
         11.502           0.669            0.000            0.018           11.497
         11.552           0.667            0.000            0.016           11.547
         11.602           0.664            0.000            0.016           11.597
         11.652           0.663            0.000            0.015           11.647
         11.702           0.662            0.000            0.015           11.697
         11.751           0.662            0.000            0.016           11.747
         11.801           0.662            0.000            0.017           11.796
         11.851           0.662            0.000            0.019           11.846
         11.901           0.662            0.000            0.020           11.896
         11.951           0.663            0.000            0.022           11.946
         12.002           0.663            0.000            0.023           11.997
         12.052           0.662            0.000            0.023           12.047
         12.102           0.660            0.000            0.022           12.098
         12.152           0.658            0.000            0.021           12.148
         12.202           0.655            0.000            0.020           12.198
         12.252           0.653            0.000            0.019           12.247
         12.302           0.652            0.000            0.018           12.297
         12.352           0.650            0.000            0.018           12.347
         12.401           0.650            0.000            0.019           12.397
         12.451           0.650            0.000            0.020           12.447
         12.501           0.651            0.000            0.022           12.496
         12.551           0.652            0.000            0.024           12.546
         12.601           0.653            0.000            0.026           12.597
         12.652           0.653            0.000            0.027           12.647
         12.702           0.652            0.000            0.027           12.698
         12.753           0.649            0.000            0.025           12.748
         12.803           0.646            0.000            0.023           12.798
         12.853           0.644            0.000            0.022           12.848
         12.902           0.641            0.000            0.020           12.898
         12.952           0.639            0.000            0.020           12.948
         13.002           0.638            0.000            0.020           12.998
         13.051           0.638            0.000            0.020           13.047
         13.101           0.639            0.000            0.022           13.097
         13.151           0.639            0.000            0.023           13.147
         13.201           0.640            0.000            0.025           13.197
         13.251           0.640            0.000            0.027           13.247
         13.302           0.640            0.000            0.028           13.297
         13.352           0.640            0.000            0.028           13.348
         13.402           0.639            0.000            0.028           13.398
         13.453           0.637            0.000            0.027           13.448
         13.502           0.635            0.000            0.026           13.498
         13.552           0.634            0.000            0.026           13.548
         13.602           0.633            0.000            0.026           13.598
         13.652           0.632            0.000            0.026           13.648
         13.702           0.632            0.000            0.027           13.698
         13.752           0.632            0.000            0.028           13.747
         13.802           0.632            0.000            0.029           13.797
         13.852           0.632            0.000            0.030           13.847
         13.902           0.632            0.000            0.031           13.897
         13.952           0.632            0.000            0.032           13.948
         14.002           0.632            0.000            0.032           13.998
         14.052           0.631            0.000            0.032           14.048
         14.102           0.630            0.000            0.032           14.098
         14.152           0.629            0.000            0.032           14.148
         14.202           0.628            0.000            0.032           14.198
         14.252           0.626            0.000            0.032           14.248
         14.302           0.625            0.000            0.031           14.298
         14.352           0.624            0.000            0.031           14.348
         14.402           0.624            0.000            0.032           14.398
         14.452           0.623            0.000            0.032           14.448
         14.502           0.623            0.000            0.032           14.498
         14.552           0.622            0.000            0.033           14.548
         14.602           0.622            0.000            0.033           14.598
         14.652           0.621            0.000            0.033           14.648
         14.702           0.620            0.000            0.033           14.698
         14.752           0.619            0.000            0.033           14.748
         14.802           0.618            0.000            0.033           14.798
         14.852           0.617            0.000            0.033           14.848
         14.902           0.617            0.000            0.033           14.898
         14.952           0.616            0.000            0.033           14.948
         15.002           0.615            0.000            0.033           14.998
         15.052           0.615            0.000            0.034           15.048
         15.102           0.615            0.000            0.034           15.098
         15.152           0.614            0.000            0.035           15.148
         15.202           0.614            0.000            0.035           15.198
         15.252           0.613            0.000            0.035           15.248
         15.302           0.612            0.000            0.035           15.298
         15.352           0.611            0.000            0.035           15.348
         15.402           0.610            0.000            0.035           15.398
         15.452           0.610            0.000            0.035           15.448
         15.502           0.610            0.000            0.036           15.498
         15.552           0.609            0.000            0.036           15.548
         15.602           0.609            0.000            0.037           15.598
         15.652           0.609            0.000            0.037           15.648
         15.702           0.609            0.000            0.038           15.698
         15.752           0.608            0.000            0.038           15.748
         15.802           0.607            0.000            0.038           15.798
         15.853           0.607            0.000            0.038           15.849
         15.903           0.606            0.000            0.038           15.899
         15.953           0.605            0.000            0.037           15.949
         16.002           0.604            0.000            0.037           15.999
         16.052           0.603            0.000            0.037           16.048
         16.102           0.602            0.000            0.037           16.098
