           X               Y                Z                A                C
          0.004           1.344            0.000            0.024            0.000
          0.053           1.337            0.000            0.019            0.050
          0.102           1.330            0.000            0.015            0.100
          0.151           1.323            0.000            0.011            0.149
          0.201           1.317            0.000            0.007            0.199
          0.251           1.310            0.000            0.003            0.249
          0.300           1.304            0.000           -0.001            0.299
          0.350           1.299            0.000           -0.004            0.349
          0.399           1.293            0.000           -0.007            0.399
          0.449           1.288            0.000           -0.010            0.449
          0.499           1.284            0.000           -0.012            0.499
          0.549           1.279            0.000           -0.014            0.549
          0.599           1.275            0.000           -0.016            0.600
          0.649           1.272            0.000           -0.018            0.650
          0.699           1.268            0.000           -0.019            0.700
          0.749           1.265            0.000           -0.021            0.750
          0.799           1.262            0.000           -0.022            0.800
          0.849           1.259            0.000           -0.023            0.850
          0.900           1.257            0.000           -0.023            0.901
          0.950           1.255            0.000           -0.023            0.951
          1.000           1.254            0.000           -0.023            1.001
          1.050           1.253            0.000           -0.023            1.051
          1.100           1.251            0.000           -0.022            1.101
          1.150           1.250            0.000           -0.022            1.151
          1.200           1.249            0.000           -0.021            1.201
          1.250           1.249            0.000           -0.020            1.252
          1.301           1.248            0.000           -0.019            1.302
          1.351           1.248            0.000           -0.018            1.352
          1.401           1.248            0.000           -0.016            1.402
          1.451           1.248            0.000           -0.014            1.452
          1.501           1.248            0.000           -0.013            1.502
          1.551           1.249            0.000           -0.011            1.552
          1.601           1.249            0.000           -0.009            1.602
          1.651           1.249            0.000           -0.008            1.652
          1.701           1.250            0.000           -0.006            1.702
          1.751           1.250            0.000           -0.005            1.752
          1.801           1.250            0.000           -0.003            1.802
          1.851           1.251            0.000           -0.002            1.852
          1.901           1.251            0.000            0.000            1.902
          1.951           1.251            0.000            0.002            1.952
          2.001           1.252            0.000            0.003            2.002
          2.051           1.252            0.000            0.005            2.052
          2.101           1.253            0.000            0.007            2.102
          2.151           1.253            0.000            0.008            2.152
          2.201           1.253            0.000            0.009            2.202
          2.251           1.253            0.000            0.011            2.252
          2.301           1.253            0.000            0.012            2.302
          2.351           1.253            0.000            0.013            2.352
          2.401           1.253            0.000            0.014            2.402
          2.451           1.253            0.000            0.015            2.452
          2.501           1.253            0.000            0.017            2.503
          2.551           1.253            0.000            0.018            2.553
          2.602           1.253            0.000            0.019            2.603
          2.652           1.253            0.000            0.020            2.653
          2.702           1.252            0.000            0.021            2.703
          2.752           1.251            0.000            0.021            2.753
          2.802           1.250            0.000            0.022            2.803
          2.852           1.250            0.000            0.022            2.853
          2.902           1.249            0.000            0.023            2.903
          2.952           1.249            0.000            0.024            2.953
          3.002           1.248            0.000            0.025            3.003
          3.052           1.248            0.000            0.026            3.053
          3.102           1.248            0.000            0.027            3.103
          3.152           1.247            0.000            0.027            3.153
          3.202           1.246            0.000            0.028            3.204
          3.252           1.245            0.000            0.028            3.254
          3.302           1.244            0.000            0.028            3.304
          3.352           1.243            0.000            0.028            3.354
          3.402           1.242            0.000            0.029            3.404
          3.452           1.241            0.000            0.029            3.454
          3.502           1.240            0.000            0.030            3.503
          3.552           1.240            0.000            0.031            3.553
          3.602           1.240            0.000            0.032            3.604
          3.653           1.239            0.000            0.033            3.654
          3.703           1.238            0.000            0.033            3.704
          3.753           1.237            0.000            0.033            3.754
          3.803           1.235            0.000            0.033            3.804
          3.853           1.234            0.000            0.033            3.854
          3.903           1.233            0.000            0.034            3.904
          3.953           1.232            0.000            0.034            3.954
          4.003           1.231            0.000            0.035            4.004
          4.053           1.231            0.000            0.035            4.054
          4.103           1.230            0.000            0.036            4.104
          4.153           1.229            0.000            0.037            4.154
          4.203           1.228            0.000            0.037            4.204
          4.253           1.227            0.000            0.038            4.255
          4.303           1.226            0.000            0.038            4.305
          4.353           1.225            0.000            0.038            4.355
          4.403           1.224            0.000            0.039            4.405
          4.453           1.223            0.000            0.039            4.455
          4.503           1.222            0.000            0.039            4.505
          4.553           1.221            0.000            0.040            4.555
          4.603           1.220            0.000            0.040            4.605
          4.653           1.219            0.000            0.041            4.655
          4.703           1.218            0.000            0.041            4.705
          4.753           1.217            0.000            0.042            4.755
          4.803           1.216            0.000            0.042            4.805
          4.854           1.215            0.000            0.043            4.855
          4.904           1.214            0.000            0.043            4.905
          4.954           1.213            0.000            0.044            4.955
          5.004           1.212            0.000            0.044            5.005
          5.054           1.210            0.000            0.044            5.056
          5.104           1.209            0.000            0.044            5.106
          5.154           1.207            0.000            0.044            5.156
          5.204           1.206            0.000            0.044            5.206
          5.254           1.204            0.000            0.044            5.256
          5.304           1.203            0.000            0.044            5.306
          5.354           1.202            0.000            0.045            5.355
          5.404           1.201            0.000            0.045            5.405
          5.454           1.200            0.000            0.046            5.456
          5.504           1.199            0.000            0.046            5.506
          5.554           1.198            0.000            0.047            5.556
          5.605           1.197            0.000            0.047            5.606
          5.655           1.195            0.000            0.047            5.657
          5.705           1.193            0.000            0.046            5.707
          5.755           1.191            0.000            0.046            5.757
          5.805           1.190            0.000            0.046            5.806
          5.854           1.188            0.000            0.046            5.856
          5.904           1.187            0.000            0.047            5.906
          5.954           1.187            0.000            0.047            5.956
          6.004           1.186            0.000            0.048            6.006
          6.054           1.185            0.000            0.049            6.056
          6.104           1.184            0.000            0.050            6.106
          6.155           1.183            0.000            0.050            6.157
          6.205           1.182            0.000            0.050            6.207
          6.255           1.180            0.000            0.050            6.257
          6.305           1.178            0.000            0.050            6.307
          6.355           1.176            0.000            0.049            6.357
          6.405           1.175            0.000            0.049            6.407
          6.455           1.173            0.000            0.050            6.457
          6.504           1.172            0.000            0.050            6.507
          6.554           1.172            0.000            0.051            6.556
          6.604           1.171            0.000            0.052            6.607
          6.655           1.170            0.000            0.053            6.657
          6.705           1.169            0.000            0.053            6.707
          6.755           1.167            0.000            0.053            6.758
          6.806           1.166            0.000            0.053            6.808
          6.856           1.164            0.000            0.053            6.858
          6.906           1.162            0.000            0.052            6.908
          6.956           1.160            0.000            0.052            6.958
          7.005           1.158            0.000            0.052            7.008
          7.055           1.157            0.000            0.052            7.058
          7.105           1.156            0.000            0.052            7.107
          7.155           1.155            0.000            0.053            7.157
          7.205           1.154            0.000            0.054            7.207
          7.255           1.153            0.000            0.055            7.257
          7.305           1.152            0.000            0.055            7.308
          7.356           1.150            0.000            0.055            7.358
          7.406           1.149            0.000            0.055            7.409
          7.456           1.146            0.000            0.055            7.459
          7.506           1.144            0.000            0.054            7.509
          7.556           1.142            0.000            0.054            7.559
          7.606           1.140            0.000            0.053            7.609
          7.656           1.139            0.000            0.053            7.658
          7.705           1.138            0.000            0.054            7.708
          7.755           1.137            0.000            0.054            7.758
          7.805           1.136            0.000            0.055            7.808
          7.856           1.135            0.000            0.056            7.858
          7.906           1.133            0.000            0.056            7.909
          7.956           1.132            0.000            0.056            7.959
          8.006           1.130            0.000            0.056            8.009
          8.056           1.129            0.000            0.056            8.059
          8.106           1.127            0.000            0.056            8.109
          8.156           1.125            0.000            0.056            8.159
          8.206           1.124            0.000            0.056            8.209
          8.256           1.122            0.000            0.056            8.259
          8.306           1.121            0.000            0.057            8.309
          8.356           1.120            0.000            0.057            8.359
          8.406           1.118            0.000            0.057            8.409
          8.456           1.117            0.000            0.058            8.459
          8.506           1.116            0.000            0.059            8.509
          8.556           1.115            0.000            0.059            8.559
          8.606           1.114            0.000            0.059            8.609
          8.657           1.112            0.000            0.060            8.660
          8.707           1.110            0.000            0.059            8.710
          8.757           1.109            0.000            0.059            8.760
          8.807           1.107            0.000            0.059            8.810
          8.857           1.105            0.000            0.059            8.860
          8.907           1.104            0.000            0.059            8.910
          8.957           1.102            0.000            0.059            8.960
          9.007           1.101            0.000            0.060            9.010
          9.057           1.099            0.000            0.060            9.060
          9.107           1.098            0.000            0.060            9.110
          9.157           1.096            0.000            0.060            9.160
          9.207           1.095            0.000            0.060            9.210
          9.257           1.093            0.000            0.060            9.260
          9.307           1.092            0.000            0.061            9.310
          9.357           1.090            0.000            0.061            9.360
          9.407           1.088            0.000            0.061            9.411
          9.457           1.087            0.000            0.061            9.461
          9.507           1.085            0.000            0.061            9.511
          9.557           1.083            0.000            0.060            9.561
          9.607           1.082            0.000            0.060            9.611
          9.657           1.080            0.000            0.060            9.661
          9.707           1.078            0.000            0.060            9.711
          9.758           1.076            0.000            0.060            9.761
          9.808           1.074            0.000            0.060            9.811
