           X               Y                Z                A                C
          0.043           0.943            0.000           -0.087            0.050
          0.093           0.939            0.000           -0.087            0.101
          0.144           0.935            0.000           -0.086            0.152
          0.194           0.932            0.000           -0.086            0.203
          0.245           0.929            0.000           -0.086            0.253
          0.296           0.926            0.000           -0.085            0.304
          0.346           0.923            0.000           -0.084            0.355
          0.397           0.921            0.000           -0.083            0.406
          0.448           0.920            0.000           -0.082            0.456
          0.498           0.919            0.000           -0.081            0.507
          0.549           0.918            0.000           -0.080            0.557
          0.599           0.917            0.000           -0.079            0.608
          0.650           0.916            0.000           -0.078            0.658
          0.700           0.916            0.000           -0.077            0.708
          0.750           0.916            0.000           -0.076            0.759
          0.800           0.916            0.000           -0.075            0.809
          0.851           0.916            0.000           -0.074            0.859
          0.901           0.917            0.000           -0.073            0.910
          0.952           0.918            0.000           -0.071            0.960
          1.002           0.919            0.000           -0.070            1.010
          1.052           0.920            0.000           -0.068            1.061
          1.102           0.921            0.000           -0.066            1.111
          1.152           0.922            0.000           -0.064            1.160
          1.201           0.923            0.000           -0.062            1.210
          1.251           0.924            0.000           -0.061            1.260
          1.301           0.925            0.000           -0.059            1.310
          1.352           0.926            0.000           -0.058            1.360
          1.402           0.927            0.000           -0.056            1.411
          1.452           0.929            0.000           -0.053            1.461
          1.502           0.931            0.000           -0.051            1.511
          1.552           0.932            0.000           -0.048            1.561
          1.602           0.934            0.000           -0.046            1.611
          1.652           0.935            0.000           -0.044            1.660
          1.702           0.937            0.000           -0.042            1.710
          1.752           0.938            0.000           -0.040            1.760
          1.801           0.939            0.000           -0.037            1.810
          1.851           0.941            0.000           -0.035            1.860
          1.901           0.942            0.000           -0.033            1.910
          1.951           0.943            0.000           -0.031            1.960
          2.001           0.944            0.000           -0.029            2.010
          2.051           0.945            0.000           -0.027            2.060
          2.101           0.946            0.000           -0.026            2.110
          2.151           0.947            0.000           -0.024            2.160
          2.201           0.948            0.000           -0.022            2.210
          2.251           0.949            0.000           -0.020            2.260
          2.301           0.949            0.000           -0.019            2.310
          2.351           0.950            0.000           -0.017            2.360
          2.401           0.950            0.000           -0.016            2.410
          2.451           0.951            0.000           -0.014            2.460
          2.501           0.951            0.000           -0.013            2.510
          2.551           0.952            0.000           -0.012            2.560
          2.601           0.952            0.000           -0.011            2.610
          2.651           0.952            0.000           -0.010            2.660
          2.701           0.952            0.000           -0.009            2.710
          2.751           0.952            0.000           -0.008            2.760
          2.801           0.952            0.000           -0.007            2.810
          2.851           0.952            0.000           -0.005            2.860
          2.901           0.952            0.000           -0.004            2.910
          2.951           0.952            0.000           -0.003            2.960
          3.001           0.952            0.000           -0.002            3.010
          3.051           0.952            0.000           -0.001            3.060
          3.101           0.952            0.000            0.000            3.110
          3.151           0.952            0.000            0.001            3.160
          3.201           0.951            0.000            0.002            3.210
          3.251           0.951            0.000            0.003            3.260
          3.301           0.950            0.000            0.003            3.310
          3.351           0.950            0.000            0.003            3.360
          3.401           0.949            0.000            0.004            3.410
          3.451           0.948            0.000            0.004            3.460
          3.501           0.947            0.000            0.005            3.510
          3.551           0.947            0.000            0.006            3.560
          3.601           0.947            0.000            0.007            3.610
          3.651           0.947            0.000            0.008            3.660
          3.701           0.947            0.000            0.009            3.710
          3.751           0.947            0.000            0.011            3.760
          3.801           0.948            0.000            0.012            3.810
          3.851           0.948            0.000            0.013            3.860
          3.901           0.948            0.000            0.015            3.910
          3.951           0.948            0.000            0.016            3.960
          4.001           0.948            0.000            0.017            4.010
          4.051           0.948            0.000            0.019            4.060
          4.101           0.948            0.000            0.020            4.110
          4.151           0.948            0.000            0.021            4.160
          4.201           0.947            0.000            0.022            4.210
          4.251           0.947            0.000            0.023            4.260
          4.301           0.947            0.000            0.024            4.310
