           X               Y                Z                A                C
         10.109           1.160            0.000            0.077           10.127
         10.159           1.159            0.000            0.078           10.177
         10.209           1.158            0.000            0.079           10.227
         10.259           1.156            0.000            0.080           10.277
         10.310           1.155            0.000            0.081           10.328
         10.361           1.153            0.000            0.081           10.379
         10.412           1.150            0.000            0.080           10.430
         10.462           1.147            0.000            0.079           10.480
         10.512           1.144            0.000            0.079           10.530
         10.562           1.141            0.000            0.078           10.580
         10.611           1.138            0.000            0.077           10.630
         10.661           1.136            0.000            0.077           10.680
         10.711           1.133            0.000            0.076           10.729
         10.761           1.131            0.000            0.076           10.779
         10.810           1.129            0.000            0.076           10.829
         10.860           1.127            0.000            0.077           10.879
         10.910           1.125            0.000            0.077           10.929
         10.960           1.124            0.000            0.078           10.979
         11.010           1.122            0.000            0.078           11.029
         11.060           1.121            0.000            0.079           11.079
         11.110           1.119            0.000            0.080           11.129
         11.161           1.118            0.000            0.080           11.179
         11.211           1.116            0.000            0.080           11.230
         11.262           1.113            0.000            0.080           11.281
         11.312           1.110            0.000            0.080           11.331
         11.363           1.107            0.000            0.079           11.382
         11.413           1.104            0.000            0.078           11.432
         11.462           1.101            0.000            0.077           11.482
         11.512           1.098            0.000            0.076           11.531
         11.562           1.096            0.000            0.076           11.581
         11.611           1.094            0.000            0.075           11.630
         11.660           1.092            0.000            0.076           11.680
         11.710           1.091            0.000            0.076           11.730
         11.760           1.089            0.000            0.077           11.779
         11.810           1.088            0.000            0.078           11.829
         11.860           1.087            0.000            0.079           11.880
         11.911           1.086            0.000            0.080           11.930
         11.962           1.084            0.000            0.080           11.981
         12.012           1.082            0.000            0.080           12.032
         12.062           1.079            0.000            0.079           12.082
         12.112           1.076            0.000            0.079           12.132
         12.162           1.074            0.000            0.078           12.182
         12.212           1.071            0.000            0.078           12.232
         12.262           1.069            0.000            0.078           12.282
         12.312           1.067            0.000            0.078           12.332
         12.362           1.065            0.000            0.078           12.382
         12.412           1.063            0.000            0.077           12.432
         12.461           1.061            0.000            0.077           12.482
         12.511           1.059            0.000            0.078           12.531
         12.561           1.057            0.000            0.078           12.581
         12.610           1.056            0.000            0.079           12.631
         12.660           1.055            0.000            0.080           12.681
         12.711           1.054            0.000            0.081           12.731
         12.762           1.052            0.000            0.081           12.782
         12.812           1.050            0.000            0.081           12.833
         12.863           1.048            0.000            0.081           12.883
         12.913           1.045            0.000            0.080           12.934
         12.963           1.042            0.000            0.079           12.984
         13.013           1.040            0.000            0.079           13.034
         13.063           1.037            0.000            0.078           13.083
         13.112           1.035            0.000            0.078           13.133
         13.162           1.033            0.000            0.078           13.183
         13.212           1.031            0.000            0.078           13.233
         13.262           1.029            0.000            0.078           13.283
         13.312           1.027            0.000            0.078           13.333
         13.362           1.025            0.000            0.078           13.383
         13.412           1.024            0.000            0.078           13.433
         13.462           1.022            0.000            0.079           13.483
         13.512           1.020            0.000            0.079           13.533
         13.562           1.019            0.000            0.079           13.583
         13.612           1.017            0.000            0.080           13.633
         13.662           1.016            0.000            0.080           13.683
         13.712           1.014            0.000            0.081           13.733
         13.762           1.013            0.000            0.081           13.783
         13.812           1.011            0.000            0.081           13.834
         13.862           1.009            0.000            0.081           13.884
         13.912           1.007            0.000            0.081           13.934
         13.962           1.005            0.000            0.081           13.984
         14.012           1.004            0.000            0.081           14.034
         14.062           1.002            0.000            0.082           14.084
         14.112           1.000            0.000            0.082           14.134
         14.162           0.999            0.000            0.082           14.184
         14.212           0.997            0.000            0.082           14.234
         14.263           0.995            0.000            0.082           14.284
         14.313           0.994            0.000            0.083           14.334
         14.363           0.992            0.000            0.083           14.384
         14.413           0.990            0.000            0.083           14.434
         14.463           0.988            0.000            0.083           14.485
         14.513           0.986            0.000            0.083           14.535
         14.563           0.984            0.000            0.083           14.585
         14.613           0.983            0.000            0.083           14.635
         14.663           0.981            0.000            0.083           14.685
         14.713           0.979            0.000            0.083           14.735
         14.763           0.977            0.000            0.083           14.785
         14.813           0.975            0.000            0.083           14.835
         14.863           0.974            0.000            0.083           14.885
         14.913           0.972            0.000            0.083           14.935
         14.963           0.970            0.000            0.083           14.985
         15.013           0.968            0.000            0.083           15.035
         15.063           0.967            0.000            0.083           15.085
         15.113           0.965            0.000            0.083           15.135
         15.164           0.963            0.000            0.083           15.186
         15.214           0.961            0.000            0.083           15.236
         15.264           0.959            0.000            0.083           15.286
         15.314           0.956            0.000            0.082           15.336
         15.364           0.954            0.000            0.082           15.386
         15.414           0.952            0.000            0.081           15.436
         15.464           0.950            0.000            0.081           15.486
         15.514           0.948            0.000            0.081           15.536
         15.563           0.946            0.000            0.081           15.586
         15.613           0.945            0.000            0.081           15.636
         15.664           0.943            0.000            0.081           15.686
         15.714           0.941            0.000            0.081           15.736
         15.764           0.939            0.000            0.081           15.787
         15.815           0.937            0.000            0.080           15.837
         15.865           0.934            0.000            0.079           15.887
         15.915           0.932            0.000            0.079           15.937
         15.964           0.930            0.000            0.078           15.987
         16.014           0.928            0.000            0.078           16.037
         16.064           0.926            0.000            0.078           16.087
         16.114           0.924            0.000            0.077           16.137
         16.164           0.922            0.000            0.077           16.187
         16.214           0.920            0.000            0.077           16.237
         16.264           0.918            0.000            0.076           16.287
         16.314           0.916            0.000            0.076           16.337
         16.364           0.914            0.000            0.076           16.387
         16.414           0.912            0.000            0.075           16.437
         16.464           0.910            0.000            0.075           16.487
         16.513           0.908            0.000            0.075           16.537
         16.563           0.907            0.000            0.076           16.586
         16.613           0.906            0.000            0.076           16.636
         16.663           0.905            0.000            0.077           16.686
         16.713           0.903            0.000            0.077           16.737
         16.764           0.902            0.000            0.077           16.787
         16.814           0.901            0.000            0.078           16.837
         16.864           0.899            0.000            0.078           16.887
         16.914           0.897            0.000            0.077           16.938
         16.965           0.895            0.000            0.077           16.988
         17.014           0.893            0.000            0.077           17.038
         17.064           0.892            0.000            0.077           17.088
         17.114           0.890            0.000            0.077           17.138
         17.164           0.889            0.000            0.077           17.187
         17.213           0.887            0.000            0.077           17.237
         17.263           0.886            0.000            0.078           17.287
         17.313           0.885            0.000            0.079           17.337
         17.364           0.884            0.000            0.079           17.387
         17.414           0.883            0.000            0.080           17.437
         17.464           0.882            0.000            0.080           17.488
         17.514           0.881            0.000            0.080           17.538
         17.565           0.879            0.000            0.080           17.588
         17.615           0.877            0.000            0.080           17.638
         17.665           0.876            0.000            0.080           17.689
         17.715           0.874            0.000            0.080           17.739
         17.765           0.872            0.000            0.080           17.788
         17.815           0.871            0.000            0.080           17.838
         17.865           0.869            0.000            0.080           17.888
         17.915           0.868            0.000            0.080           17.938
         17.965           0.866            0.000            0.080           17.988
         18.015           0.865            0.000            0.080           18.038
         18.065           0.864            0.000            0.080           18.088
         18.114           0.862            0.000            0.080           18.138
         18.164           0.861            0.000            0.081           18.188
         18.214           0.860            0.000            0.081           18.238
         18.264           0.859            0.000            0.081           18.288
         18.314           0.858            0.000            0.082           18.338
         18.365           0.856            0.000            0.082           18.389
         18.415           0.855            0.000            0.082           18.439
         18.465           0.854            0.000            0.082           18.489
         18.516           0.852            0.000            0.082           18.540
         18.566           0.850            0.000            0.082           18.590
         18.616           0.848            0.000            0.081           18.640
         18.666           0.846            0.000            0.081           18.690
         18.716           0.844            0.000            0.080           18.740
         18.766           0.842            0.000            0.080           18.790
         18.816           0.840            0.000            0.080           18.840
         18.865           0.839            0.000            0.080           18.889
         18.915           0.838            0.000            0.080           18.939
         18.965           0.836            0.000            0.080           18.989
         19.014           0.835            0.000            0.080           19.039
         19.064           0.835            0.000            0.081           19.089
         19.114           0.834            0.000            0.082           19.139
         19.165           0.833            0.000            0.082           19.189
         19.215           0.832            0.000            0.083           19.240
         19.266           0.830            0.000            0.083           19.290
         19.316           0.829            0.000            0.082           19.340
         19.366           0.827            0.000            0.082           19.391
         19.417           0.825            0.000            0.081           19.441
         19.466           0.823            0.000            0.081           19.491
         19.516           0.821            0.000            0.080           19.541
         19.566           0.819            0.000            0.080           19.591
         19.616           0.817            0.000            0.079           19.641
         19.666           0.816            0.000            0.079           19.691
         19.716           0.814            0.000            0.079           19.741
         19.766           0.813            0.000            0.079           19.791
         19.816           0.811            0.000            0.079           19.840
         19.866           0.810            0.000            0.079           19.890
         19.915           0.809            0.000            0.079           19.940
         19.965           0.808            0.000            0.079           19.990
         20.015           0.807            0.000            0.080           20.039
         20.065           0.807            0.000            0.081           20.089
         20.115           0.806            0.000            0.082           20.140
         20.165           0.805            0.000            0.082           20.190
         20.216           0.804            0.000            0.082           20.241
         20.267           0.802            0.000            0.082           20.291
         20.317           0.800            0.000            0.081           20.342
         20.368           0.798            0.000            0.081           20.392
