           X               Y                Z                A                C
          0.041           1.300            0.000            0.150            0.000
          0.088           1.287            0.000            0.141            0.048
          0.134           1.274            0.000            0.132            0.096
          0.181           1.262            0.000            0.123            0.145
          0.228           1.251            0.000            0.115            0.193
          0.275           1.239            0.000            0.106            0.241
          0.322           1.228            0.000            0.098            0.290
          0.370           1.217            0.000            0.089            0.339
          0.417           1.207            0.000            0.082            0.387
          0.465           1.197            0.000            0.074            0.436
          0.513           1.187            0.000            0.066            0.485
          0.561           1.178            0.000            0.059            0.534
          0.610           1.168            0.000            0.052            0.584
          0.658           1.160            0.000            0.045            0.633
          0.707           1.151            0.000            0.039            0.682
          0.756           1.143            0.000            0.033            0.732
          0.804           1.136            0.000            0.027            0.781
          0.853           1.128            0.000            0.022            0.831
          0.903           1.121            0.000            0.017            0.880
          0.952           1.115            0.000            0.012            0.930
          1.001           1.109            0.000            0.008            0.980
          1.051           1.103            0.000            0.005            1.030
          1.101           1.098            0.000            0.001            1.080
          1.150           1.092            0.000           -0.002            1.130
          1.200           1.088            0.000           -0.005            1.180
          1.250           1.083            0.000           -0.007            1.230
          1.300           1.079            0.000           -0.009            1.280
          1.350           1.075            0.000           -0.011            1.330
          1.400           1.072            0.000           -0.012            1.380
          1.450           1.068            0.000           -0.014            1.430
          1.500           1.065            0.000           -0.015            1.480
          1.550           1.062            0.000           -0.016            1.530
          1.600           1.059            0.000           -0.017            1.580
          1.650           1.057            0.000           -0.017            1.630
          1.700           1.054            0.000           -0.018            1.680
          1.750           1.052            0.000           -0.018            1.730
          1.800           1.049            0.000           -0.018            1.781
          1.850           1.047            0.000           -0.019            1.831
          1.900           1.045            0.000           -0.019            1.881
          1.950           1.042            0.000           -0.019            1.931
          2.000           1.040            0.000           -0.020            1.981
          2.050           1.037            0.000           -0.020            2.031
          2.100           1.035            0.000           -0.021            2.081
          2.150           1.032            0.000           -0.021            2.131
          2.200           1.030            0.000           -0.022            2.181
          2.250           1.027            0.000           -0.023            2.231
          2.300           1.024            0.000           -0.023            2.281
          2.350           1.021            0.000           -0.024            2.331
          2.400           1.019            0.000           -0.025            2.381
          2.450           1.016            0.000           -0.025            2.431
          2.500           1.014            0.000           -0.026            2.481
          2.550           1.011            0.000           -0.027            2.531
          2.600           1.009            0.000           -0.027            2.581
          2.650           1.006            0.000           -0.027            2.631
          2.700           1.004            0.000           -0.028            2.682
          2.750           1.001            0.000           -0.028            2.732
          2.800           0.999            0.000           -0.029            2.782
          2.850           0.996            0.000           -0.029            2.832
          2.900           0.994            0.000           -0.030            2.882
          2.950           0.991            0.000           -0.030            2.932
          3.000           0.989            0.000           -0.031            2.982
          3.050           0.987            0.000           -0.031            3.032
          3.100           0.984            0.000           -0.032            3.082
          3.150           0.982            0.000           -0.032            3.132
          3.200           0.980            0.000           -0.032            3.182
          3.250           0.978            0.000           -0.032            3.233
          3.300           0.977            0.000           -0.032            3.283
          3.350           0.975            0.000           -0.031            3.333
          3.400           0.973            0.000           -0.031            3.383
          3.450           0.972            0.000           -0.031            3.433
          3.500           0.970            0.000           -0.031            3.483
          3.550           0.968            0.000           -0.030            3.533
          3.600           0.966            0.000           -0.030            3.583
          3.650           0.965            0.000           -0.030            3.633
          3.700           0.963            0.000           -0.030            3.683
          3.750           0.961            0.000           -0.030            3.733
          3.800           0.959            0.000           -0.030            3.783
          3.850           0.957            0.000           -0.030            3.833
          3.900           0.955            0.000           -0.030            3.883
          3.950           0.954            0.000           -0.030            3.933
          4.000           0.952            0.000           -0.030            3.983
          4.051           0.950            0.000           -0.029            4.034
          4.101           0.949            0.000           -0.029            4.084
          4.151           0.947            0.000           -0.029            4.134
          4.201           0.946            0.000           -0.028            4.184
          4.250           0.944            0.000           -0.028            4.234
          4.300           0.942            0.000           -0.028            4.284
          4.350           0.940            0.000           -0.028            4.334
          4.400           0.938            0.000           -0.028            4.384
          4.450           0.936            0.000           -0.029            4.434
          4.500           0.934            0.000           -0.029            4.484
          4.551           0.932            0.000           -0.029            4.534
          4.601           0.930            0.000           -0.029            4.584
          4.651           0.929            0.000           -0.029            4.634
          4.701           0.927            0.000           -0.028            4.684
          4.751           0.926            0.000           -0.028            4.734
          4.801           0.924            0.000           -0.027            4.785
          4.851           0.923            0.000           -0.027            4.835
          4.901           0.922            0.000           -0.026            4.885
          4.951           0.921            0.000           -0.026            4.935
          5.001           0.919            0.000           -0.025            4.984
          5.051           0.917            0.000           -0.025            5.034
          5.101           0.915            0.000           -0.026            5.084
          5.151           0.913            0.000           -0.026            5.134
          5.201           0.910            0.000           -0.027            5.184
          5.251           0.908            0.000           -0.027            5.234
