           X               Y                Z                A                C
          5.415           0.808            0.000            0.294            5.754
          5.464           0.808            0.000            0.294            5.803
          5.512           0.808            0.000            0.294            5.851
          5.561           0.808            0.000            0.294            5.900
          5.611           0.809            0.000            0.294            5.950
          5.662           0.809            0.000            0.294            6.000
          5.713           0.809            0.000            0.295            6.052
          5.765           0.809            0.000            0.294            6.104
          5.815           0.809            0.000            0.294            6.154
          5.864           0.809            0.000            0.294            6.203
          5.912           0.809            0.000            0.294            6.251
          5.960           0.810            0.000            0.294            6.299
          6.010           0.810            0.000            0.295            6.348
          6.060           0.811            0.000            0.296            6.399
          6.113           0.812            0.000            0.296            6.452
          6.166           0.812            0.000            0.296            6.505
          6.219           0.811            0.000            0.296            6.558
          6.271           0.810            0.000            0.295            6.610
          6.322           0.809            0.000            0.293            6.660
          6.372           0.808            0.000            0.292            6.711
          6.421           0.807            0.000            0.291            6.760
          6.470           0.806            0.000            0.290            6.809
          6.518           0.806            0.000            0.290            6.857
          6.567           0.805            0.000            0.289            6.906
          6.617           0.805            0.000            0.289            6.956
          6.669           0.805            0.000            0.289            7.008
          6.722           0.804            0.000            0.288            7.061
          6.775           0.802            0.000            0.286            7.114
          6.826           0.801            0.000            0.284            7.165
          6.875           0.799            0.000            0.283            7.214
          6.923           0.798            0.000            0.281            7.262
          6.970           0.797            0.000            0.280            7.309
          7.018           0.797            0.000            0.280            7.357
          7.068           0.796            0.000            0.280            7.407
          7.119           0.796            0.000            0.279            7.458
          7.172           0.795            0.000            0.279            7.511
          7.223           0.794            0.000            0.278            7.562
          7.274           0.793            0.000            0.277            7.613
          7.324           0.792            0.000            0.275            7.663
          7.373           0.791            0.000            0.274            7.712
          7.422           0.790            0.000            0.273            7.761
          7.471           0.789            0.000            0.273            7.810
          7.520           0.789            0.000            0.272            7.859
          7.570           0.789            0.000            0.272            7.909
          7.620           0.788            0.000            0.271            7.959
          7.671           0.788            0.000            0.271            8.010
          7.724           0.787            0.000            0.270            8.063
          7.776           0.786            0.000            0.269            8.115
          7.826           0.784            0.000            0.267            8.165
          7.876           0.783            0.000            0.266            8.215
          7.924           0.782            0.000            0.265            8.263
          7.971           0.781            0.000            0.264            8.310
          8.020           0.781            0.000            0.264            8.359
          8.069           0.781            0.000            0.264            8.408
          8.120           0.781            0.000            0.264            8.459
          8.172           0.781            0.000            0.264            8.511
          8.224           0.780            0.000            0.263            8.563
          8.275           0.779            0.000            0.262            8.614
          8.326           0.778            0.000            0.261            8.665
          8.376           0.777            0.000            0.260            8.715
          8.426           0.776            0.000            0.259            8.765
          8.476           0.775            0.000            0.257            8.815
          8.526           0.774            0.000            0.256            8.865
          8.575           0.773            0.000            0.255            8.915
          8.625           0.772            0.000            0.254            8.964
          8.675           0.771            0.000            0.253            9.014
          8.725           0.770            0.000            0.253            9.064
          8.775           0.769            0.000            0.252            9.114
          8.825           0.769            0.000            0.251            9.164
          8.876           0.768            0.000            0.250            9.215
          8.927           0.767            0.000            0.249            9.266
          8.978           0.766            0.000            0.248            9.317
          9.029           0.764            0.000            0.247            9.368
          9.079           0.763            0.000            0.245            9.418
          9.129           0.761            0.000            0.244            9.468
          9.178           0.760            0.000            0.242            9.518
          9.227           0.759            0.000            0.241            9.567
          9.277           0.758            0.000            0.240            9.616
          9.326           0.757            0.000            0.239            9.666
          9.376           0.756            0.000            0.238            9.715
          9.427           0.755            0.000            0.237            9.766
          9.478           0.754            0.000            0.236            9.818
          9.531           0.753            0.000            0.235            9.870
          9.583           0.750            0.000            0.233            9.922
          9.634           0.748            0.000            0.231            9.973
          9.684           0.746            0.000            0.228           10.023
          9.732           0.744            0.000            0.226           10.072
          9.781           0.742            0.000            0.224           10.121
          9.830           0.740            0.000            0.223           10.170
          9.880           0.739            0.000            0.221           10.219
          9.930           0.738            0.000            0.220           10.270
          9.981           0.736            0.000            0.218           10.320
