           X               Y                Z                A                C
         -0.001           1.415            0.000           -0.253            0.259
          0.050           1.405            0.000           -0.252            0.311
          0.101           1.394            0.000           -0.252            0.363
          0.152           1.384            0.000           -0.251            0.415
          0.203           1.374            0.000           -0.250            0.467
          0.254           1.365            0.000           -0.249            0.519
          0.305           1.355            0.000           -0.248            0.571
          0.356           1.346            0.000           -0.247            0.624
          0.408           1.336            0.000           -0.246            0.676
          0.460           1.328            0.000           -0.245            0.728
          0.511           1.319            0.000           -0.244            0.781
          0.563           1.311            0.000           -0.242            0.833
          0.614           1.303            0.000           -0.241            0.885
          0.665           1.295            0.000           -0.239            0.937
          0.717           1.288            0.000           -0.237            0.989
          0.768           1.281            0.000           -0.235            1.041
          0.820           1.274            0.000           -0.233            1.093
          0.872           1.267            0.000           -0.231            1.145
          0.923           1.261            0.000           -0.229            1.197
          0.975           1.255            0.000           -0.226            1.249
          1.026           1.249            0.000           -0.224            1.301
          1.078           1.244            0.000           -0.221            1.353
          1.130           1.239            0.000           -0.218            1.405
          1.182           1.234            0.000           -0.215            1.457
          1.233           1.230            0.000           -0.211            1.508
          1.285           1.226            0.000           -0.208            1.560
          1.336           1.222            0.000           -0.204            1.612
          1.388           1.219            0.000           -0.200            1.663
          1.439           1.216            0.000           -0.197            1.715
          1.490           1.213            0.000           -0.193            1.766
          1.541           1.210            0.000           -0.188            1.817
          1.593           1.208            0.000           -0.184            1.868
          1.643           1.206            0.000           -0.180            1.919
          1.694           1.204            0.000           -0.175            1.970
          1.745           1.202            0.000           -0.171            2.021
          1.796           1.201            0.000           -0.167            2.072
          1.847           1.200            0.000           -0.162            2.123
          1.898           1.199            0.000           -0.158            2.174
          1.949           1.198            0.000           -0.154            2.225
          2.000           1.198            0.000           -0.149            2.276
          2.050           1.198            0.000           -0.145            2.326
          2.100           1.198            0.000           -0.142            2.376
          2.150           1.197            0.000           -0.138            2.426
          2.200           1.197            0.000           -0.134            2.476
          2.251           1.197            0.000           -0.131            2.527
          2.301           1.197            0.000           -0.128            2.577
          2.351           1.197            0.000           -0.124            2.627
          2.401           1.198            0.000           -0.121            2.677
          2.451           1.198            0.000           -0.118            2.727
          2.501           1.198            0.000           -0.114            2.777
          2.551           1.198            0.000           -0.111            2.827
          2.601           1.198            0.000           -0.107            2.877
          2.651           1.198            0.000           -0.104            2.927
          2.701           1.198            0.000           -0.101            2.977
          2.751           1.198            0.000           -0.097            3.027
          2.801           1.198            0.000           -0.094            3.077
          2.851           1.199            0.000           -0.091            3.127
          2.901           1.199            0.000           -0.087            3.177
          2.951           1.199            0.000           -0.084            3.227
          3.001           1.199            0.000           -0.081            3.277
          3.051           1.199            0.000           -0.078            3.327
          3.101           1.198            0.000           -0.075            3.377
          3.151           1.198            0.000           -0.071            3.427
          3.201           1.198            0.000           -0.068            3.477
          3.251           1.198            0.000           -0.065            3.527
          3.301           1.198            0.000           -0.062            3.577
          3.351           1.198            0.000           -0.059            3.627
          3.401           1.198            0.000           -0.056            3.677
          3.451           1.198            0.000           -0.052            3.727
          3.501           1.197            0.000           -0.050            3.777
          3.551           1.197            0.000           -0.047            3.827
          3.601           1.197            0.000           -0.044            3.877
          3.651           1.196            0.000           -0.041            3.927
          3.701           1.196            0.000           -0.038            3.977
          3.751           1.196            0.000           -0.035            4.027
          3.801           1.196            0.000           -0.032            4.077
          3.851           1.195            0.000           -0.029            4.127
          3.901           1.195            0.000           -0.026            4.177
          3.951           1.194            0.000           -0.023            4.227
          4.001           1.194            0.000           -0.021            4.277
          4.051           1.193            0.000           -0.018            4.327
          4.101           1.192            0.000           -0.016            4.377
          4.151           1.191            0.000           -0.013            4.427
          4.201           1.190            0.000           -0.011            4.477
          4.251           1.190            0.000           -0.009            4.527
          4.301           1.189            0.000           -0.007            4.577
          4.351           1.187            0.000           -0.004            4.627
          4.401           1.186            0.000           -0.002            4.677
          4.451           1.185            0.000           -0.001            4.727
          4.501           1.183            0.000            0.001            4.777
          4.551           1.182            0.000            0.003            4.827
          4.601           1.180            0.000            0.004            4.878
