           X               Y                Z                A                C
          0.043           1.163            0.000           -0.025            0.050
          0.092           1.150            0.000           -0.034            0.099
          0.140           1.138            0.000           -0.042            0.149
          0.188           1.126            0.000           -0.050            0.199
          0.237           1.114            0.000           -0.058            0.249
          0.285           1.102            0.000           -0.066            0.299
          0.334           1.091            0.000           -0.073            0.349
          0.383           1.080            0.000           -0.081            0.399
          0.433           1.070            0.000           -0.088            0.450
          0.482           1.060            0.000           -0.095            0.500
          0.532           1.051            0.000           -0.101            0.551
          0.582           1.042            0.000           -0.108            0.601
          0.631           1.033            0.000           -0.114            0.652
          0.681           1.025            0.000           -0.120            0.702
          0.730           1.017            0.000           -0.125            0.752
          0.780           1.009            0.000           -0.131            0.802
          0.829           1.001            0.000           -0.137            0.853
          0.879           0.993            0.000           -0.142            0.903
          0.930           0.986            0.000           -0.147            0.954
          0.981           0.979            0.000           -0.152            1.005
          1.032           0.972            0.000           -0.157            1.057
          1.083           0.966            0.000           -0.160            1.109
          1.135           0.961            0.000           -0.164            1.161
          1.187           0.956            0.000           -0.166            1.213
          1.238           0.952            0.000           -0.168            1.264
          1.290           0.948            0.000           -0.169            1.316
          1.341           0.945            0.000           -0.170            1.367
          1.392           0.942            0.000           -0.171            1.419
          1.443           0.940            0.000           -0.171            1.469
          1.493           0.937            0.000           -0.172            1.520
          1.543           0.935            0.000           -0.172            1.570
          1.593           0.932            0.000           -0.172            1.620
          1.643           0.930            0.000           -0.172            1.670
          1.694           0.928            0.000           -0.172            1.721
          1.745           0.926            0.000           -0.172            1.772
          1.796           0.924            0.000           -0.172            1.823
          1.847           0.922            0.000           -0.171            1.874
          1.898           0.921            0.000           -0.170            1.925
          1.949           0.920            0.000           -0.169            1.976
          2.000           0.920            0.000           -0.167            2.027
          2.051           0.919            0.000           -0.166            2.078
          2.101           0.919            0.000           -0.164            2.128
          2.151           0.919            0.000           -0.162            2.178
          2.200           0.919            0.000           -0.160            2.227
          2.250           0.918            0.000           -0.159            2.277
          2.299           0.917            0.000           -0.157            2.326
          2.348           0.916            0.000           -0.156            2.375
          2.398           0.915            0.000           -0.155            2.425
          2.448           0.914            0.000           -0.155            2.474
          2.498           0.912            0.000           -0.154            2.525
          2.548           0.911            0.000           -0.153            2.575
          2.599           0.910            0.000           -0.152            2.626
          2.649           0.909            0.000           -0.151            2.676
          2.700           0.908            0.000           -0.150            2.727
          2.750           0.907            0.000           -0.149            2.777
          2.801           0.906            0.000           -0.147            2.828
          2.851           0.906            0.000           -0.146            2.878
          2.901           0.905            0.000           -0.144            2.928
          2.950           0.905            0.000           -0.143            2.978
          3.000           0.904            0.000           -0.141            3.027
          3.049           0.903            0.000           -0.140            3.076
          3.099           0.902            0.000           -0.139            3.126
          3.148           0.901            0.000           -0.139            3.175
          3.198           0.899            0.000           -0.138            3.225
          3.248           0.897            0.000           -0.138            3.275
          3.298           0.895            0.000           -0.138            3.325
          3.348           0.894            0.000           -0.137            3.375
          3.399           0.892            0.000           -0.137            3.426
          3.449           0.891            0.000           -0.136            3.476
          3.500           0.890            0.000           -0.135            3.527
          3.551           0.889            0.000           -0.134            3.578
          3.601           0.888            0.000           -0.133            3.629
          3.652           0.887            0.000           -0.131            3.679
          3.702           0.887            0.000           -0.130            3.729
          3.752           0.887            0.000           -0.128            3.779
          3.801           0.886            0.000           -0.127            3.829
