           X               Y                Z                A                C
         -0.001           1.167            0.000           -0.004            0.000
          0.049           1.159            0.000           -0.009            0.050
          0.098           1.152            0.000           -0.013            0.100
          0.148           1.145            0.000           -0.018            0.150
          0.197           1.138            0.000           -0.022            0.200
          0.247           1.131            0.000           -0.026            0.250
          0.297           1.125            0.000           -0.029            0.300
          0.346           1.119            0.000           -0.033            0.350
          0.396           1.114            0.000           -0.036            0.401
          0.446           1.108            0.000           -0.039            0.451
          0.496           1.103            0.000           -0.042            0.501
          0.546           1.099            0.000           -0.044            0.551
          0.596           1.094            0.000           -0.047            0.602
          0.646           1.090            0.000           -0.049            0.652
          0.697           1.086            0.000           -0.051            0.702
          0.747           1.082            0.000           -0.053            0.753
          0.797           1.079            0.000           -0.054            0.803
          0.848           1.076            0.000           -0.055            0.854
          0.898           1.073            0.000           -0.056            0.904
          0.949           1.071            0.000           -0.056            0.955
          0.999           1.070            0.000           -0.056            1.005
          1.049           1.068            0.000           -0.055            1.055
          1.099           1.067            0.000           -0.055            1.106
          1.150           1.066            0.000           -0.055            1.156
          1.200           1.065            0.000           -0.054            1.206
          1.250           1.063            0.000           -0.054            1.256
          1.300           1.062            0.000           -0.053            1.306
          1.350           1.062            0.000           -0.053            1.356
          1.401           1.061            0.000           -0.052            1.407
          1.451           1.061            0.000           -0.050            1.457
          1.502           1.062            0.000           -0.049            1.508
          1.552           1.062            0.000           -0.047            1.558
          1.602           1.063            0.000           -0.045            1.608
          1.651           1.063            0.000           -0.043            1.658
          1.701           1.063            0.000           -0.042            1.707
          1.751           1.063            0.000           -0.040            1.757
          1.801           1.063            0.000           -0.039            1.808
          1.852           1.063            0.000           -0.037            1.858
          1.902           1.064            0.000           -0.035            1.908
          1.952           1.064            0.000           -0.033            1.958
          2.002           1.065            0.000           -0.031            2.008
          2.052           1.065            0.000           -0.029            2.058
          2.102           1.065            0.000           -0.028            2.108
          2.152           1.066            0.000           -0.026            2.158
          2.202           1.066            0.000           -0.024            2.208
          2.252           1.066            0.000           -0.022            2.258
          2.302           1.067            0.000           -0.020            2.308
          2.352           1.067            0.000           -0.018            2.358
          2.402           1.068            0.000           -0.016            2.408
          2.452           1.068            0.000           -0.015            2.458
          2.502           1.068            0.000           -0.013            2.508
          2.552           1.068            0.000           -0.012            2.558
          2.602           1.068            0.000           -0.010            2.608
          2.652           1.068            0.000           -0.009            2.658
          2.702           1.068            0.000           -0.007            2.708
          2.752           1.068            0.000           -0.006            2.758
