           X               Y                Z                A                C
          0.079           1.672            0.000            0.285            0.000
          0.125           1.659            0.000            0.279            0.048
          0.172           1.646            0.000            0.274            0.097
          0.219           1.634            0.000            0.268            0.145
          0.266           1.622            0.000            0.262            0.194
          0.314           1.609            0.000            0.257            0.243
          0.361           1.597            0.000            0.251            0.293
          0.409           1.586            0.000            0.245            0.342
          0.457           1.574            0.000            0.238            0.391
          0.504           1.563            0.000            0.232            0.439
          0.551           1.552            0.000            0.226            0.488
          0.599           1.541            0.000            0.219            0.536
          0.646           1.530            0.000            0.213            0.585
          0.693           1.520            0.000            0.206            0.633
          0.740           1.510            0.000            0.199            0.681
          0.788           1.501            0.000            0.193            0.730
          0.836           1.492            0.000            0.186            0.778
          0.883           1.483            0.000            0.179            0.827
          0.931           1.474            0.000            0.173            0.876
          0.979           1.465            0.000            0.166            0.925
          1.027           1.457            0.000            0.160            0.973
          1.075           1.449            0.000            0.154            1.022
          1.123           1.442            0.000            0.149            1.070
          1.171           1.434            0.000            0.144            1.119
          1.219           1.428            0.000            0.139            1.168
          1.268           1.421            0.000            0.135            1.216
          1.316           1.415            0.000            0.132            1.265
          1.365           1.410            0.000            0.128            1.314
          1.414           1.404            0.000            0.125            1.363
          1.463           1.399            0.000            0.123            1.413
          1.512           1.395            0.000            0.120            1.462
          1.561           1.390            0.000            0.118            1.512
          1.611           1.386            0.000            0.116            1.561
          1.660           1.381            0.000            0.114            1.611
          1.709           1.377            0.000            0.112            1.660
          1.759           1.374            0.000            0.111            1.710
          1.808           1.370            0.000            0.110            1.759
          1.857           1.367            0.000            0.109            1.808
          1.906           1.365            0.000            0.109            1.857
          1.955           1.362            0.000            0.109            1.907
          2.005           1.360            0.000            0.109            1.956
          2.054           1.359            0.000            0.109            2.006
          2.104           1.357            0.000            0.110            2.056
          2.154           1.356            0.000            0.111            2.105
          2.204           1.354            0.000            0.112            2.155
          2.254           1.353            0.000            0.113            2.205
          2.303           1.352            0.000            0.114            2.255
          2.353           1.351            0.000            0.115            2.305
          2.403           1.350            0.000            0.117            2.354
          2.453           1.349            0.000            0.118            2.404
          2.503           1.348            0.000            0.120            2.454
          2.552           1.348            0.000            0.121            2.504
          2.602           1.347            0.000            0.123            2.554
          2.652           1.347            0.000            0.125            2.604
          2.702           1.346            0.000            0.127            2.654
          2.753           1.345            0.000            0.128            2.704
          2.803           1.345            0.000            0.130            2.754
          2.853           1.344            0.000            0.131            2.804
          2.903           1.343            0.000            0.133            2.855
          2.953           1.343            0.000            0.135            2.905
          3.003           1.342            0.000            0.136            2.955
          3.053           1.341            0.000            0.138            3.005
          3.103           1.340            0.000            0.139            3.055
          3.153           1.340            0.000            0.140            3.105
          3.204           1.339            0.000            0.142            3.155
          3.254           1.338            0.000            0.143            3.206
          3.304           1.337            0.000            0.144            3.256
          3.355           1.336            0.000            0.146            3.306
          3.405           1.334            0.000            0.147            3.356
          3.455           1.333            0.000            0.148            3.407
          3.505           1.332            0.000            0.149            3.457
          3.555           1.331            0.000            0.149            3.507
          3.606           1.329            0.000            0.150            3.557
          3.656           1.328            0.000            0.151            3.608
          3.707           1.326            0.000            0.151            3.659
          3.757           1.324            0.000            0.152            3.709
          3.808           1.322            0.000            0.152            3.759
          3.858           1.320            0.000            0.152            3.810
          3.908           1.318            0.000            0.152            3.860
          3.957           1.316            0.000            0.152            3.909
          4.007           1.314            0.000            0.153            3.959
          4.058           1.312            0.000            0.153            4.010
          4.108           1.310            0.000            0.153            4.060
          4.158           1.308            0.000            0.153            4.111
          4.209           1.305            0.000            0.153            4.161
          4.259           1.303            0.000            0.153            4.212
