           X               Y                Z                A                C
          0.004           1.247            0.000            0.029            0.000
          0.054           1.239            0.000            0.024            0.050
          0.103           1.232            0.000            0.019            0.100
          0.152           1.225            0.000            0.015            0.149
          0.202           1.218            0.000            0.010            0.199
          0.251           1.212            0.000            0.006            0.249
          0.301           1.206            0.000            0.002            0.299
          0.350           1.200            0.000           -0.001            0.349
          0.400           1.195            0.000           -0.004            0.399
          0.450           1.190            0.000           -0.007            0.449
          0.500           1.185            0.000           -0.010            0.499
          0.549           1.181            0.000           -0.012            0.549
          0.599           1.177            0.000           -0.014            0.599
          0.649           1.172            0.000           -0.016            0.649
          0.699           1.169            0.000           -0.018            0.699
          0.749           1.165            0.000           -0.020            0.750
          0.799           1.162            0.000           -0.021            0.800
          0.850           1.159            0.000           -0.022            0.850
          0.900           1.157            0.000           -0.023            0.900
          0.950           1.154            0.000           -0.023            0.950
          1.000           1.152            0.000           -0.024            1.000
          1.050           1.150            0.000           -0.024            1.051
          1.100           1.148            0.000           -0.024            1.101
          1.150           1.147            0.000           -0.024            1.151
          1.200           1.145            0.000           -0.024            1.201
          1.251           1.144            0.000           -0.024            1.251
          1.301           1.143            0.000           -0.023            1.301
          1.351           1.142            0.000           -0.022            1.352
          1.401           1.142            0.000           -0.021            1.402
          1.451           1.142            0.000           -0.020            1.452
          1.501           1.141            0.000           -0.019            1.502
          1.551           1.141            0.000           -0.017            1.552
          1.601           1.141            0.000           -0.016            1.602
          1.651           1.141            0.000           -0.014            1.652
          1.701           1.142            0.000           -0.013            1.702
          1.751           1.142            0.000           -0.011            1.752
          1.802           1.142            0.000           -0.010            1.802
          1.852           1.142            0.000           -0.008            1.852
          1.902           1.142            0.000           -0.007            1.902
          1.952           1.142            0.000           -0.005            1.952
          2.002           1.142            0.000           -0.004            2.002
          2.052           1.142            0.000           -0.002            2.052
          2.102           1.143            0.000           -0.001            2.103
          2.152           1.143            0.000            0.001            2.153
          2.202           1.143            0.000            0.003            2.203
          2.252           1.143            0.000            0.004            2.253
          2.302           1.144            0.000            0.006            2.303
          2.352           1.144            0.000            0.007            2.353
          2.402           1.144            0.000            0.009            2.403
          2.452           1.143            0.000            0.010            2.453
          2.502           1.143            0.000            0.011            2.503
          2.552           1.143            0.000            0.012            2.553
          2.602           1.143            0.000            0.013            2.603
          2.652           1.143            0.000            0.015            2.653
          2.702           1.142            0.000            0.016            2.703
          2.752           1.142            0.000            0.017            2.753
          2.802           1.142            0.000            0.019            2.803
          2.853           1.142            0.000            0.020            2.853
          2.903           1.141            0.000            0.021            2.903
          2.953           1.141            0.000            0.022            2.954
          3.003           1.140            0.000            0.023            3.004
          3.053           1.139            0.000            0.023            3.054
          3.103           1.139            0.000            0.024            3.104
          3.153           1.138            0.000            0.025            3.154
          3.203           1.137            0.000            0.025            3.204
          3.253           1.136            0.000            0.026            3.254
          3.303           1.135            0.000            0.026            3.304
          3.354           1.133            0.000            0.026            3.354
          3.404           1.132            0.000            0.026            3.404
          3.454           1.131            0.000            0.026            3.454
          3.504           1.129            0.000            0.027            3.504
          3.554           1.128            0.000            0.027            3.555
          3.604           1.127            0.000            0.027            3.605
          3.654           1.126            0.000            0.027            3.655
          3.704           1.124            0.000            0.027            3.705
          3.754           1.123            0.000            0.027            3.755
          3.804           1.121            0.000            0.028            3.805
          3.854           1.120            0.000            0.028            3.855
          3.904           1.118            0.000            0.028            3.905
          3.954           1.117            0.000            0.028            3.955
          4.004           1.116            0.000            0.028            4.005
          4.054           1.115            0.000            0.028            4.055
          4.104           1.113            0.000            0.028            4.105
          4.154           1.112            0.000            0.028            4.155
          4.204           1.110            0.000            0.028            4.206
          4.254           1.109            0.000            0.028            4.256
          4.304           1.107            0.000            0.028            4.306
          4.354           1.106            0.000            0.029            4.355
          4.404           1.105            0.000            0.029            4.405
          4.454           1.104            0.000            0.030            4.455
          4.504           1.103            0.000            0.031            4.506
          4.554           1.102            0.000            0.031            4.556
          4.605           1.101            0.000            0.031            4.606
          4.655           1.099            0.000            0.031            4.656
          4.705           1.098            0.000            0.031            4.706
          4.755           1.096            0.000            0.031            4.756
          4.805           1.095            0.000            0.031            4.806
          4.855           1.094            0.000            0.032            4.856
          4.904           1.093            0.000            0.033            4.906
          4.955           1.092            0.000            0.034            4.956
          5.005           1.092            0.000            0.034            5.006
          5.055           1.091            0.000            0.035            5.056
          5.105           1.089            0.000            0.035            5.107
          5.155           1.088            0.000            0.035            5.157
          5.205           1.086            0.000            0.035            5.207
          5.255           1.085            0.000            0.036            5.257
          5.305           1.084            0.000            0.036            5.307
          5.355           1.083            0.000            0.037            5.357
          5.405           1.082            0.000            0.038            5.407
          5.455           1.081            0.000            0.038            5.457
          5.505           1.080            0.000            0.039            5.507
          5.556           1.079            0.000            0.039            5.557
          5.606           1.078            0.000            0.039            5.607
          5.656           1.077            0.000            0.040            5.657
          5.706           1.075            0.000            0.040            5.707
          5.756           1.074            0.000            0.040            5.757
          5.806           1.073            0.000            0.041            5.807
          5.856           1.072            0.000            0.041            5.857
          5.906           1.071            0.000            0.042            5.907
          5.956           1.070            0.000            0.042            5.958
          6.006           1.068            0.000            0.042            6.008
          6.056           1.067            0.000            0.042            6.058
          6.106           1.065            0.000            0.042            6.108
          6.156           1.063            0.000            0.042            6.158
          6.206           1.062            0.000            0.042            6.208
          6.256           1.061            0.000            0.043            6.258
          6.306           1.060            0.000            0.044            6.308
          6.356           1.059            0.000            0.044            6.358
          6.407           1.058            0.000            0.044            6.408
          6.457           1.056            0.000            0.044            6.459
          6.507           1.054            0.000            0.044            6.509
          6.557           1.053            0.000            0.044            6.559
          6.607           1.052            0.000            0.045            6.609
          6.656           1.050            0.000            0.045            6.658
          6.707           1.049            0.000            0.046            6.708
          6.757           1.048            0.000            0.046            6.759
          6.807           1.047            0.000            0.046            6.809
          6.857           1.045            0.000            0.046            6.859
          6.907           1.043            0.000            0.046            6.909
          6.957           1.042            0.000            0.046            6.959
          7.007           1.040            0.000            0.046            7.009
          7.057           1.039            0.000            0.046            7.059
          7.107           1.038            0.000            0.047            7.109
          7.157           1.037            0.000            0.047            7.159
          7.207           1.036            0.000            0.048            7.209
          7.257           1.034            0.000            0.048            7.259
          7.307           1.033            0.000            0.048            7.310
          7.357           1.032            0.000            0.049            7.360
          7.408           1.030            0.000            0.049            7.410
          7.457           1.029            0.000            0.049            7.460
          7.507           1.028            0.000            0.049            7.510
          7.557           1.026            0.000            0.049            7.560
          7.608           1.025            0.000            0.050            7.610
          7.658           1.024            0.000            0.050            7.660
          7.708           1.022            0.000            0.050            7.710
          7.758           1.021            0.000            0.050            7.760
          7.808           1.019            0.000            0.051            7.810
          7.858           1.018            0.000            0.051            7.860
          7.908           1.016            0.000            0.051            7.910
          7.958           1.015            0.000            0.051            7.961
          8.008           1.013            0.000            0.051            8.011
          8.058           1.012            0.000            0.051            8.061
          8.108           1.010            0.000            0.051            8.111
          8.158           1.009            0.000            0.051            8.161
          8.208           1.007            0.000            0.051            8.211
          8.258           1.006            0.000            0.051            8.261
