           X               Y                Z                A                C
          0.020           1.646            0.000            0.111            0.000
          0.070           1.637            0.000            0.110            0.050
          0.119           1.628            0.000            0.109            0.100
          0.168           1.619            0.000            0.107            0.150
          0.218           1.611            0.000            0.106            0.200
          0.267           1.603            0.000            0.104            0.250
          0.317           1.594            0.000            0.102            0.301
          0.366           1.586            0.000            0.100            0.351
          0.416           1.579            0.000            0.098            0.401
          0.465           1.571            0.000            0.096            0.451
          0.514           1.563            0.000            0.094            0.501
          0.564           1.556            0.000            0.092            0.551
          0.613           1.549            0.000            0.089            0.600
          0.662           1.542            0.000            0.087            0.650
          0.712           1.535            0.000            0.084            0.700
          0.761           1.528            0.000            0.081            0.750
          0.810           1.522            0.000            0.078            0.800
          0.860           1.515            0.000            0.075            0.850
          0.909           1.509            0.000            0.072            0.899
          0.959           1.503            0.000            0.069            0.949
          1.008           1.497            0.000            0.066            0.999
          1.058           1.491            0.000            0.064            1.049
          1.107           1.486            0.000            0.061            1.099
          1.156           1.480            0.000            0.058            1.148
          1.206           1.475            0.000            0.056            1.198
          1.256           1.470            0.000            0.054            1.248
          1.305           1.466            0.000            0.052            1.298
          1.355           1.461            0.000            0.051            1.347
          1.404           1.457            0.000            0.049            1.397
          1.454           1.453            0.000            0.048            1.447
          1.504           1.450            0.000            0.048            1.497
          1.554           1.446            0.000            0.047            1.547
          1.603           1.443            0.000            0.047            1.597
          1.653           1.440            0.000            0.046            1.647
          1.703           1.437            0.000            0.046            1.697
          1.753           1.435            0.000            0.047            1.746
          1.803           1.432            0.000            0.047            1.796
          1.852           1.430            0.000            0.048            1.846
          1.902           1.428            0.000            0.048            1.896
          1.952           1.426            0.000            0.049            1.946
          2.002           1.425            0.000            0.051            1.996
          2.052           1.424            0.000            0.052            2.045
          2.101           1.423            0.000            0.054            2.095
          2.151           1.422            0.000            0.056            2.145
          2.201           1.422            0.000            0.059            2.195
          2.251           1.421            0.000            0.061            2.245
          2.301           1.421            0.000            0.063            2.295
          2.351           1.421            0.000            0.066            2.345
          2.401           1.420            0.000            0.068            2.395
          2.451           1.420            0.000            0.070            2.445
          2.501           1.419            0.000            0.073            2.495
          2.551           1.419            0.000            0.075            2.545
          2.601           1.418            0.000            0.077            2.595
          2.651           1.418            0.000            0.079            2.645
          2.701           1.418            0.000            0.082            2.695
          2.751           1.418            0.000            0.085            2.744
          2.800           1.418            0.000            0.087            2.794
          2.850           1.418            0.000            0.090            2.844
          2.900           1.419            0.000            0.093            2.894
          2.950           1.419            0.000            0.096            2.944
          3.000           1.419            0.000            0.099            2.994
          3.051           1.420            0.000            0.102            3.045
          3.101           1.420            0.000            0.105            3.095
          3.151           1.419            0.000            0.107            3.145
          3.201           1.419            0.000            0.110            3.195
          3.252           1.419            0.000            0.112            3.245
          3.302           1.419            0.000            0.114            3.295
          3.352           1.418            0.000            0.117            3.345
          3.402           1.418            0.000            0.119            3.395
          3.451           1.418            0.000            0.121            3.445
          3.501           1.418            0.000            0.124            3.495
          3.551           1.418            0.000            0.126            3.545
          3.601           1.418            0.000            0.129            3.595
          3.651           1.417            0.000            0.131            3.645
          3.702           1.417            0.000            0.133            3.695
          3.752           1.417            0.000            0.136            3.746
          3.802           1.417            0.000            0.138            3.796
          3.852           1.416            0.000            0.140            3.846
          3.903           1.416            0.000            0.142            3.897
          3.953           1.415            0.000            0.144            3.947
          4.003           1.414            0.000            0.146            3.997
          4.054           1.414            0.000            0.147            4.047
          4.104           1.413            0.000            0.149            4.098
          4.154           1.412            0.000            0.151            4.148
          4.204           1.411            0.000            0.152            4.198
          4.254           1.410            0.000            0.154            4.248
          4.304           1.409            0.000            0.156            4.298
          4.354           1.409            0.000            0.157            4.347
          4.403           1.408            0.000            0.159            4.397
          4.454           1.407            0.000            0.161            4.447
          4.504           1.407            0.000            0.162            4.498
          4.554           1.406            0.000            0.164            4.548
          4.604           1.405            0.000            0.166            4.598
          4.654           1.404            0.000            0.167            4.648
          4.705           1.403            0.000            0.169            4.699
          4.755           1.402            0.000            0.170            4.749
          4.805           1.401            0.000            0.171            4.799
          4.855           1.400            0.000            0.172            4.849
          4.905           1.398            0.000            0.174            4.900
          4.955           1.397            0.000            0.175            4.949
          5.005           1.396            0.000            0.176            4.999
          5.055           1.395            0.000            0.177            5.049
          5.105           1.394            0.000            0.179            5.099
          5.155           1.393            0.000            0.180            5.149
          5.205           1.392            0.000            0.181            5.199
          5.255           1.391            0.000            0.183            5.249
          5.304           1.390            0.000            0.184            5.299
          5.355           1.390            0.000            0.186            5.349
          5.405           1.389            0.000            0.187            5.399
          5.455           1.388            0.000            0.189            5.449
          5.506           1.387            0.000            0.190            5.500
          5.556           1.385            0.000            0.191            5.550
          5.607           1.384            0.000            0.192            5.601
          5.657           1.383            0.000            0.193            5.652
          5.708           1.381            0.000            0.194            5.702
          5.758           1.380            0.000            0.194            5.752
          5.808           1.378            0.000            0.195            5.802
          5.858           1.376            0.000            0.196            5.852
          5.907           1.375            0.000            0.197            5.902
          5.958           1.373            0.000            0.197            5.952
          6.008           1.372            0.000            0.198            6.002
          6.058           1.370            0.000            0.199            6.052
          6.108           1.369            0.000            0.199            6.103
          6.159           1.367            0.000            0.200            6.153
          6.209           1.365            0.000            0.200            6.203
          6.259           1.363            0.000            0.201            6.254
          6.309           1.362            0.000            0.201            6.304
          6.360           1.360            0.000            0.201            6.354
          6.410           1.358            0.000            0.202            6.405
          6.460           1.355            0.000            0.202            6.455
          6.511           1.353            0.000            0.202            6.506
          6.561           1.351            0.000            0.202            6.556
          6.612           1.349            0.000            0.201            6.607
          6.662           1.346            0.000            0.201            6.657
          6.712           1.343            0.000            0.201            6.707
          6.762           1.341            0.000            0.200            6.757
          6.812           1.339            0.000            0.200            6.807
          6.861           1.336            0.000            0.200            6.857
          6.912           1.334            0.000            0.199            6.907
          6.962           1.331            0.000            0.199            6.957
          7.012           1.329            0.000            0.199            7.007
          7.062           1.326            0.000            0.198            7.058
          7.112           1.324            0.000            0.198            7.108
          7.162           1.321            0.000            0.197            7.158
          7.212           1.318            0.000            0.197            7.208
          7.262           1.316            0.000            0.196            7.258
          7.312           1.313            0.000            0.196            7.308
          7.363           1.310            0.000            0.195            7.358
          7.413           1.308            0.000            0.194            7.409
          7.463           1.305            0.000            0.194            7.459
          7.513           1.302            0.000            0.193            7.509
          7.562           1.299            0.000            0.192            7.559
          7.612           1.297            0.000            0.192            7.608
          7.662           1.294            0.000            0.191            7.658
          7.711           1.292            0.000            0.191            7.708
          7.762           1.289            0.000            0.190            7.758
          7.812           1.287            0.000            0.190            7.808
          7.862           1.284            0.000            0.189            7.859
          7.912           1.281            0.000            0.189            7.909
          7.962           1.279            0.000            0.188            7.959
          8.012           1.276            0.000            0.187            8.009
          8.062           1.273            0.000            0.187            8.059
          8.112           1.271            0.000            0.186            8.109
          8.162           1.268            0.000            0.185            8.159
          8.212           1.265            0.000            0.185            8.209
          8.262           1.263            0.000            0.184            8.259
          8.312           1.260            0.000            0.183            8.310
          8.362           1.257            0.000            0.182            8.360
          8.412           1.254            0.000            0.182            8.410
          8.462           1.252            0.000            0.181            8.460
          8.512           1.249            0.000            0.180            8.509
          8.562           1.246            0.000            0.179            8.559
          8.612           1.244            0.000            0.179            8.609
          8.662           1.241            0.000            0.178            8.659
          8.712           1.238            0.000            0.177            8.710
          8.763           1.236            0.000            0.176            8.760
          8.813           1.233            0.000            0.175            8.811
          8.863           1.230            0.000            0.174            8.861
          8.912           1.227            0.000            0.173            8.911
          8.962           1.224            0.000            0.172            8.960
          9.011           1.221            0.000            0.172            9.009
          9.061           1.219            0.000            0.171            9.059
          9.111           1.217            0.000            0.171            9.109
          9.161           1.214            0.000            0.170            9.160
          9.212           1.211            0.000            0.169            9.210
          9.262           1.209            0.000            0.168            9.260
          9.311           1.206            0.000            0.168            9.310
          9.361           1.204            0.000            0.167            9.359
          9.410           1.201            0.000            0.167            9.409
          9.459           1.199            0.000            0.166            9.458
          9.510           1.197            0.000            0.166            9.508
          9.560           1.195            0.000            0.166            9.559
          9.611           1.192            0.000            0.165            9.610
          9.662           1.190            0.000            0.164            9.661
          9.712           1.187            0.000            0.163            9.711
          9.762           1.184            0.000            0.162            9.761
          9.811           1.182            0.000            0.161            9.810
          9.860           1.179            0.000            0.161            9.860
          9.910           1.177            0.000            0.160            9.909
          9.960           1.175            0.000            0.160            9.959
         10.009           1.172            0.000            0.159           10.009
         10.059           1.170            0.000            0.159           10.059
         10.110           1.168            0.000            0.159           10.109
         10.160           1.166            0.000            0.158           10.159
         10.210           1.164            0.000            0.158           10.209
         10.260           1.162            0.000            0.158           10.259
         10.310           1.159            0.000            0.157           10.309
         10.359           1.157            0.000            0.157           10.359
         10.409           1.155            0.000            0.156           10.409
         10.459           1.153            0.000            0.156           10.459
         10.510           1.151            0.000            0.156           10.510
         10.560           1.149            0.000            0.155           10.560
         10.611           1.146            0.000            0.154           10.611
         10.661           1.143            0.000            0.153           10.662
         10.711           1.141            0.000            0.152           10.712
         10.761           1.138            0.000            0.151           10.761
         10.811           1.135            0.000            0.150           10.811
         10.860           1.133            0.000            0.149           10.860
         10.910           1.130            0.000            0.149           10.910
         10.959           1.128            0.000            0.148           10.960
         11.009           1.126            0.000            0.148           11.010
         11.059           1.124            0.000            0.147           11.060
         11.110           1.122            0.000            0.147           11.111
         11.160           1.119            0.000            0.146           11.161
         11.211           1.117            0.000            0.145           11.211
         11.261           1.114            0.000            0.144           11.262
         11.311           1.111            0.000            0.143           11.311
         11.360           1.109            0.000            0.142           11.361
         11.410           1.107            0.000            0.142           11.411
         11.459           1.104            0.000            0.141           11.460
         11.509           1.102            0.000            0.141           11.510
         11.560           1.100            0.000            0.140           11.561
         11.610           1.098            0.000            0.139           11.611
         11.660           1.095            0.000            0.138           11.661
         11.710           1.093            0.000            0.138           11.711
         11.760           1.090            0.000            0.137           11.761
         11.809           1.088            0.000            0.136           11.811
         11.859           1.086            0.000            0.135           11.861
         11.909           1.083            0.000            0.135           11.911
         11.959           1.081            0.000            0.134           11.961
         12.009           1.079            0.000            0.133           12.011
         12.060           1.077            0.000            0.133           12.061
         12.109           1.074            0.000            0.132           12.111
         12.159           1.072            0.000            0.131           12.161
         12.209           1.070            0.000            0.131           12.211
         12.259           1.068            0.000            0.130           12.261
