           X               Y                Z                A                C
         17.762           0.841            0.000            0.032           17.752
         17.812           0.841            0.000            0.032           17.802
         17.862           0.840            0.000            0.032           17.852
         17.912           0.838            0.000            0.032           17.902
         17.962           0.837            0.000            0.032           17.952
         18.012           0.836            0.000            0.032           18.002
         18.062           0.835            0.000            0.031           18.052
         18.112           0.833            0.000            0.031           18.103
         18.162           0.832            0.000            0.031           18.152
         18.212           0.831            0.000            0.031           18.202
         18.262           0.830            0.000            0.031           18.252
         18.312           0.829            0.000            0.031           18.302
         18.362           0.828            0.000            0.031           18.352
         18.412           0.828            0.000            0.031           18.403
         18.462           0.827            0.000            0.031           18.453
         18.512           0.826            0.000            0.031           18.503
         18.562           0.824            0.000            0.031           18.553
         18.612           0.823            0.000            0.031           18.603
         18.662           0.822            0.000            0.030           18.653
         18.712           0.821            0.000            0.030           18.703
         18.762           0.819            0.000            0.030           18.753
         18.812           0.818            0.000            0.030           18.803
         18.862           0.817            0.000            0.030           18.853
         18.912           0.817            0.000            0.030           18.903
         18.962           0.816            0.000            0.030           18.953
         19.012           0.815            0.000            0.031           19.003
         19.062           0.814            0.000            0.031           19.053
         19.113           0.813            0.000            0.031           19.103
         19.163           0.812            0.000            0.031           19.153
         19.213           0.811            0.000            0.031           19.203
         19.263           0.810            0.000            0.031           19.253
         19.313           0.809            0.000            0.031           19.303
         19.363           0.808            0.000            0.030           19.353
         19.413           0.807            0.000            0.030           19.403
         19.463           0.806            0.000            0.030           19.453
         19.513           0.805            0.000            0.030           19.503
         19.563           0.804            0.000            0.031           19.553
         19.613           0.804            0.000            0.031           19.603
         19.663           0.803            0.000            0.031           19.653
         19.713           0.803            0.000            0.032           19.703
         19.763           0.802            0.000            0.032           19.753
         19.813           0.802            0.000            0.033           19.804
         19.863           0.801            0.000            0.033           19.854
         19.913           0.800            0.000            0.033           19.904
         19.963           0.799            0.000            0.033           19.954
         20.013           0.798            0.000            0.033           20.004
         20.063           0.797            0.000            0.033           20.054
         20.113           0.796            0.000            0.032           20.104
         20.163           0.794            0.000            0.032           20.154
         20.213           0.793            0.000            0.032           20.204
         20.263           0.792            0.000            0.032           20.254
         20.313           0.792            0.000            0.032           20.304
         20.363           0.791            0.000            0.032           20.354
         20.413           0.790            0.000            0.033           20.404
         20.463           0.789            0.000            0.033           20.454
         20.513           0.789            0.000            0.033           20.504
         20.563           0.788            0.000            0.033           20.554
         20.614           0.787            0.000            0.033           20.604
         20.664           0.786            0.000            0.033           20.655
         20.714           0.784            0.000            0.032           20.705
         20.764           0.783            0.000            0.032           20.755
         20.814           0.782            0.000            0.032           20.805
         20.864           0.780            0.000            0.031           20.855
         20.914           0.779            0.000            0.031           20.905
         20.964           0.779            0.000            0.031           20.955
         21.014           0.778            0.000            0.032           21.004
         21.064           0.777            0.000            0.032           21.054
         21.114           0.777            0.000            0.032           21.104
         21.164           0.776            0.000            0.033           21.155
         21.214           0.776            0.000            0.033           21.205
         21.264           0.775            0.000            0.034           21.255
         21.314           0.774            0.000            0.034           21.305
         21.364           0.773            0.000            0.033           21.355
         21.414           0.772            0.000            0.033           21.405
         21.464           0.771            0.000            0.033           21.455
         21.514           0.770            0.000            0.032           21.505
         21.564           0.769            0.000            0.032           21.555
         21.614           0.768            0.000            0.032           21.605
         21.664           0.767            0.000            0.032           21.655
         21.714           0.766            0.000            0.033           21.705
         21.764           0.766            0.000            0.033           21.755
         21.814           0.766            0.000            0.034           21.805
         21.864           0.765            0.000            0.034           21.855
         21.914           0.765            0.000            0.035           21.905
         21.964           0.764            0.000            0.035           21.955
         22.014           0.764            0.000            0.035           22.005
         22.065           0.763            0.000            0.035           22.056
         22.115           0.762            0.000            0.035           22.106
         22.165           0.760            0.000            0.035           22.156
         22.215           0.759            0.000            0.034           22.206
         22.265           0.758            0.000            0.034           22.256
         22.315           0.757            0.000            0.034           22.306
         22.365           0.756            0.000            0.034           22.356
         22.414           0.755            0.000            0.034           22.406
         22.464           0.755            0.000            0.034           22.456
         22.514           0.754            0.000            0.035           22.506
         22.564           0.754            0.000            0.035           22.556
         22.615           0.753            0.000            0.036           22.606
         22.665           0.753            0.000            0.036           22.656
         22.715           0.752            0.000            0.036           22.706
         22.765           0.751            0.000            0.035           22.756
         22.815           0.749            0.000            0.035           22.807
         22.865           0.748            0.000            0.034           22.857
         22.915           0.746            0.000            0.033           22.907
         22.965           0.745            0.000            0.033           22.957
         23.015           0.743            0.000            0.032           23.006
         23.065           0.742            0.000            0.032           23.056
         23.115           0.742            0.000            0.032           23.106
         23.165           0.741            0.000            0.033           23.156
         23.215           0.741            0.000            0.033           23.206
         23.265           0.741            0.000            0.034           23.256
         23.315           0.741            0.000            0.035           23.306
         23.365           0.741            0.000            0.036           23.356
         23.415           0.740            0.000            0.036           23.406
         23.465           0.740            0.000            0.036           23.457
         23.516           0.738            0.000            0.036           23.507
         23.566           0.737            0.000            0.035           23.557
         23.616           0.736            0.000            0.035           23.607
         23.666           0.734            0.000            0.034           23.657
         23.716           0.733            0.000            0.034           23.707
         23.766           0.732            0.000            0.033           23.757
         23.815           0.731            0.000            0.033           23.807
         23.865           0.730            0.000            0.033           23.857
         23.915           0.730            0.000            0.034           23.907
         23.965           0.730            0.000            0.034           23.957
         24.015           0.730            0.000            0.035           24.007
         24.065           0.729            0.000            0.036           24.057
         24.115           0.729            0.000            0.036           24.107
         24.165           0.729            0.000            0.037           24.157
         24.216           0.728            0.000            0.037           24.207
         24.266           0.728            0.000            0.037           24.257
         24.316           0.727            0.000            0.037           24.307
         24.366           0.725            0.000            0.037           24.358
         24.416           0.724            0.000            0.036           24.408
         24.466           0.723            0.000            0.035           24.458
         24.516           0.721            0.000            0.035           24.508
         24.566           0.720            0.000            0.034           24.558
         24.616           0.718            0.000            0.033           24.608
         24.666           0.717            0.000            0.033           24.658
         24.716           0.715            0.000            0.032           24.708
         24.766           0.714            0.000            0.032           24.758
         24.816           0.713            0.000            0.032           24.808
         24.866           0.712            0.000            0.031           24.858
         24.916           0.711            0.000            0.031           24.908
         24.966           0.710            0.000            0.031           24.958
         25.016           0.709            0.000            0.031           25.008
         25.066           0.708            0.000            0.030           25.058
         25.116           0.707            0.000            0.030           25.108
         25.166           0.706            0.000            0.029           25.158
         25.216           0.705            0.000            0.029           25.208
         25.266           0.703            0.000            0.029           25.258
         25.316           0.702            0.000            0.028           25.308
         25.367           0.701            0.000            0.028           25.358
         25.417           0.700            0.000            0.027           25.408
         25.467           0.699            0.000            0.027           25.458
         25.516           0.698            0.000            0.027           25.508
         25.566           0.697            0.000            0.027           25.558
         25.616           0.696            0.000            0.027           25.608
         25.666           0.695            0.000            0.027           25.658
         25.717           0.695            0.000            0.027           25.708
         25.767           0.694            0.000            0.027           25.758
         25.817           0.693            0.000            0.027           25.808
         25.867           0.692            0.000            0.026           25.859
         25.917           0.691            0.000            0.026           25.909
         25.967           0.690            0.000            0.026           25.959
         26.017           0.689            0.000            0.026           26.009
         26.067           0.689            0.000            0.026           26.059
         26.117           0.688            0.000            0.026           26.109
         26.167           0.687            0.000            0.026           26.159
         26.217           0.686            0.000            0.026           26.209
         26.267           0.686            0.000            0.026           26.259
         26.317           0.685            0.000            0.026           26.309
         26.367           0.684            0.000            0.026           26.359
         26.417           0.684            0.000            0.026           26.409
         26.467           0.683            0.000            0.026           26.459
         26.517           0.682            0.000            0.026           26.509
         26.567           0.681            0.000            0.026           26.559
         26.617           0.680            0.000            0.025           26.609
         26.667           0.679            0.000            0.025           26.659
         26.717           0.677            0.000            0.024           26.709
         26.767           0.676            0.000            0.024           26.759
         26.817           0.675            0.000            0.023           26.809
         26.867           0.674            0.000            0.023           26.859
         26.917           0.673            0.000            0.023           26.909
         26.967           0.672            0.000            0.023           26.959
         27.017           0.672            0.000            0.023           27.009
         27.067           0.672            0.000            0.024           27.059
         27.117           0.673            0.000            0.025           27.109
         27.167           0.673            0.000            0.026           27.159
         27.217           0.673            0.000            0.027           27.209
         27.267           0.674            0.000            0.028           27.259
         27.317           0.673            0.000            0.029           27.309
         27.368           0.673            0.000            0.029           27.360
         27.418           0.672            0.000            0.029           27.410
         27.468           0.671            0.000            0.028           27.460
         27.518           0.669            0.000            0.027           27.510
         27.568           0.667            0.000            0.026           27.560
         27.618           0.666            0.000            0.025           27.610
         27.668           0.664            0.000            0.024           27.660
         27.718           0.663            0.000            0.024           27.710
         27.768           0.662            0.000            0.024           27.760
         27.817           0.662            0.000            0.024           27.810
         27.867           0.662            0.000            0.025           27.860
         27.917           0.663            0.000            0.026           27.909
         27.967           0.663            0.000            0.027           27.959
         28.017           0.664            0.000            0.028           28.010
         28.067           0.664            0.000            0.029           28.060
         28.118           0.664            0.000            0.030           28.110
         28.168           0.663            0.000            0.030           28.160
         28.218           0.662            0.000            0.030           28.211
         28.269           0.661            0.000            0.029           28.261
         28.319           0.659            0.000            0.028           28.311
         28.369           0.657            0.000            0.027           28.361
         28.419           0.655            0.000            0.026           28.411
         28.469           0.654            0.000            0.025           28.461
         28.518           0.652            0.000            0.024           28.511
         28.568           0.651            0.000            0.023           28.561
         28.618           0.651            0.000            0.023           28.611
         28.668           0.650            0.000            0.024           28.660
         28.718           0.650            0.000            0.024           28.710
         28.768           0.650            0.000            0.025           28.760
         28.818           0.651            0.000            0.026           28.810
         28.868           0.651            0.000            0.027           28.860
         28.918           0.651            0.000            0.028           28.911
         28.968           0.651            0.000            0.028           28.961
         29.019           0.650            0.000            0.028           29.011
         29.069           0.649            0.000            0.028           29.061
         29.119           0.648            0.000            0.027           29.111
         29.169           0.646            0.000            0.026           29.162
         29.219           0.644            0.000            0.025           29.212
         29.269           0.643            0.000            0.024           29.262
         29.319           0.641            0.000            0.023           29.312
         29.369           0.640            0.000            0.022           29.362
         29.419           0.638            0.000            0.021           29.411
         29.469           0.637            0.000            0.021           29.461
         29.519           0.637            0.000            0.021           29.511
         29.569           0.637            0.000            0.021           29.561
         29.619           0.636            0.000            0.022           29.611
         29.669           0.637            0.000            0.023           29.661
         29.719           0.637            0.000            0.024           29.711
         29.769           0.637            0.000            0.024           29.761
         29.819           0.637            0.000            0.025           29.811
         29.869           0.637            0.000            0.025           29.861
         29.919           0.636            0.000            0.026           29.912
         29.969           0.636            0.000            0.026           29.962
         30.019           0.635            0.000            0.025           30.012
         30.069           0.634            0.000            0.025           30.062
         30.119           0.633            0.000            0.024           30.112
         30.169           0.631            0.000            0.024           30.162
         30.219           0.630            0.000            0.023           30.212
         30.269           0.629            0.000            0.023           30.262
         30.319           0.628            0.000            0.022           30.312
         30.369           0.627            0.000            0.022           30.362
         30.419           0.627            0.000            0.022           30.412
         30.469           0.627            0.000            0.022           30.462
         30.519           0.626            0.000            0.023           30.512
         30.569           0.626            0.000            0.023           30.562
         30.619           0.627            0.000            0.024           30.612
         30.669           0.627            0.000            0.025           30.662
         30.719           0.626            0.000            0.025           30.712
         30.769           0.626            0.000            0.026           30.762
         30.819           0.626            0.000            0.026           30.812
         30.870           0.626            0.000            0.026           30.862
         30.920           0.625            0.000            0.026           30.912
         30.970           0.624            0.000            0.026           30.962
         31.020           0.624            0.000            0.026           31.013
         31.070           0.623            0.000            0.025           31.063
         31.120           0.622            0.000            0.025           31.113
         31.170           0.621            0.000            0.025           31.163
         31.220           0.621            0.000            0.025           31.213
         31.270           0.620            0.000            0.025           31.263
         31.320           0.620            0.000            0.025           31.313
         31.370           0.619            0.000            0.026           31.363
         31.420           0.619            0.000            0.026           31.413
         31.470           0.619            0.000            0.026           31.463
         31.520           0.619            0.000            0.027           31.513
         31.570           0.618            0.000            0.027           31.563
         31.620           0.618            0.000            0.027           31.613
         31.670           0.618            0.000            0.027           31.663
         31.720           0.617            0.000            0.027           31.713
         31.770           0.617            0.000            0.027           31.763
         31.820           0.616            0.000            0.027           31.813
         31.870           0.615            0.000            0.027           31.863
         31.920           0.615            0.000            0.027           31.913
         31.970           0.614            0.000            0.027           31.963
         32.020           0.613            0.000            0.026           32.013
         32.070           0.612            0.000            0.026           32.063
         32.120           0.612            0.000            0.026           32.113
         32.170           0.611            0.000            0.026           32.163
         32.220           0.611            0.000            0.026           32.213
         32.270           0.610            0.000            0.026           32.263
         32.320           0.610            0.000            0.026           32.313
         32.370           0.609            0.000            0.027           32.363
         32.421           0.609            0.000            0.027           32.413
         32.471           0.609            0.000            0.027           32.463
         32.521           0.608            0.000            0.027           32.513
         32.571           0.608            0.000            0.027           32.564
         32.621           0.607            0.000            0.027           32.614
         32.671           0.606            0.000            0.026           32.664
         32.721           0.605            0.000            0.026           32.714
         32.771           0.604            0.000            0.026           32.764
         32.821           0.604            0.000            0.025           32.814
         32.871           0.603            0.000            0.025           32.864
         32.921           0.602            0.000            0.025           32.914
         32.971           0.601            0.000            0.025           32.964
         33.021           0.601            0.000            0.024           33.014
         33.071           0.600            0.000            0.025           33.064
         33.121           0.600            0.000            0.025           33.114
         33.171           0.600            0.000            0.025           33.164
         33.221           0.600            0.000            0.026           33.214
