-125.210489;6.033058;281.1
-125.668663;6.081907;281.1
-125.808159;6.09674;281.1
-125.928751;6.110077;281.1
-126.405485;6.162963;281.1
-126.525984;6.17681;281.1
-127.002383;6.231718;281.1
-127.47847;6.288649;281.1
-127.59952;6.303086;281.1
-127.659511;6.310481;281.1
-128.195568;6.376907;281.1
-128.255524;6.384557;281.1
-128.791218;6.453261;281.1
-128.851137;6.461167;281.1
-129.386495;6.532154;281.1
-129.446378;6.540314;281.1
-129.981361;6.613579;281.1
-130.041206;6.621994;281.1
-130.575826;6.697538;281.1
-130.635633;6.706207;281.1
-131.171523;6.784288;281.1
-131.496998;6.832886;281.1
-131.764998;6.873291;281.1
-132.09026;6.923277;281.1
-132.35808;6.964828;281.1
-132.683125;7.0162;281.1
-132.950765;7.058898;281.1
-133.275591;7.111656;281.1
-133.543051;7.1555;281.1
-133.867655;7.209644;281.1
-134.134934;7.254634;281.1
-134.459313;7.310163;281.1
-134.726207;7.356259;281.1
-134.726207;7.356259;281.1
-134.877886;7.382651;281.1
-135.253997;7.448611;281.1
-135.405666;7.475189;281.1
-135.45655;7.484148;281.1
-135.507433;7.493128;281.1
-135.883537;7.559755;281.1
-136.003857;7.581074;281.1
-136.124171;7.602511;281.1
-136.50027;7.669808;281.1
-136.720978;7.709444;281.1
-137.097074;7.777416;281.1
-137.229067;7.801313;281.1
-137.60516;7.869963;281.1
-137.957817;7.934519;281.1
-138.333907;8.003852;281.1
-138.499126;8.034453;281.1
-138.875216;8.104473;281.1
-139.062606;8.139457;281.1
-139.438694;8.210167;281.1
-139.791249;8.276785;281.1
-140.167334;8.348189;281.1
-140.277247;8.369172;281.1
-140.65333;8.441273;281.1
-140.895906;8.487945;281.1
-141.271981;8.560745;281.1
-141.462632;8.597777;281.1
-141.838699;8.671282;281.1
-142.000463;8.702945;281.1
-142.376515;8.777155;281.1
-142.728847;8.846894;281.1
-143.104881;8.921813;281.1
-143.240552;8.94895;281.1
-143.616562;9.02458;281.1
-143.833128;9.068227;281.1
-144.209129;9.144578;281.1
-144.209129;9.144578;281.1
-144.384606;9.180225;281.1
-144.635825;9.231677;281.1
-144.811269;9.267546;281.1
-145.062421;9.319318;281.1
-145.237825;9.355399;281.1
-145.488913;9.407479;281.1
-145.664261;9.44376;281.1
-145.915288;9.496136;281.1
-146.090595;9.532613;281.1
-146.341563;9.585273;281.1
-146.516849;9.621941;281.1
-146.76776;9.674875;281.1
-146.942996;9.71172;281.1
-147.193853;9.764917;281.1
-147.369062;9.801938;281.1
-147.619866;9.855388;281.1
-147.795037;9.892574;281.1
-148.04579;9.946266;281.1
-148.220928;9.983611;281.1
-148.471633;10.037536;281.1
-148.646748;10.075037;281.1
-148.897406;10.129186;281.1
-149.072471;10.16683;281.1
-149.323083;10.221193;281.1
-149.498135;10.258982;281.1
-149.748704;10.313551;281.1
-149.923715;10.351472;281.1
-150.174241;10.406239;281.1
-150.349239;10.444293;281.1
-150.599725;10.49925;281.1
-150.951049;10.576221;281.1
-151.025026;10.592507;281.1
-151.72774;10.747282;281.1
-151.875661;10.780008;281.1
-152.578183;10.935676;281.1
-152.726063;10.968593;281.1
-153.428406;11.125084;281.1
-153.576247;11.158176;281.1
-154.278423;11.315426;281.1
-154.426229;11.348679;281.1
-155.12825;11.506629;281.1
-155.276022;11.540031;281.1
-155.977898;11.698628;281.1
-156.125639;11.732168;281.1
-156.827379;11.891364;281.1
-156.975091;11.925032;281.1
-157.676703;12.084784;281.1
-157.824388;12.11857;281.1
-158.525879;12.27884;281.1
-158.673538;12.312737;281.1
-159.374915;12.473492;281.1
-159.52255;12.507492;281.1
-160.223818;12.668703;281.1
-160.37143;12.7028;281.1
-161.072594;12.86444;281.1
-161.220184;12.898629;281.1
-161.921249;13.060677;281.1
-162.068817;13.094953;281.1
-162.769787;13.257391;281.1
-162.917334;13.291749;281.1
-163.618211;13.454562;281.1
-163.765739;13.489;281.1
-164.466524;13.652174;281.1
-164.614033;13.686689;281.1
-165.31473;13.850215;281.1
-165.46222;13.884805;281.1
-166.16283;14.048675;281.1
-166.310301;14.083337;281.1
-167.010825;14.247545;281.1
-167.158278;14.282279;281.1
-167.858717;14.44682;281.1
-168.006152;14.481625;281.1
-168.706506;14.646498;281.1
-168.853923;14.681373;281.1
-169.554192;14.846574;281.1
-169.701592;14.881519;281.1
-170.401777;15.047048;281.1
-170.549158;15.082062;281.1
-170.670855;15.111059;281.1
-171.395227;15.282661;281.1
-171.395227;15.282661;281.1
-171.504972;15.306971;281.1
-171.509409;15.30796;281.1
-171.620807;15.329187;281.1
-171.625308;15.330054;281.1
-171.738324;15.348183;281.1
-171.742887;15.348927;281.1
-171.857442;15.36393;281.1
-171.862064;15.36455;281.1
-171.978074;15.376396;281.1
-171.982751;15.37689;281.1
-172.100105;15.385536;281.1
-172.104832;15.385904;281.1
-172.223376;15.391301;281.1
-172.228146;15.391541;281.1
-172.237808;15.391738;281.1
-172.352593;15.393748;281.1
-172.46824;15.392532;281.1
-172.477888;15.392458;281.1
-172.594173;15.387955;281.1
-172.603858;15.387608;281.1
-172.720583;15.379755;281.1
-172.730288;15.379133;281.1
-172.84724;15.367864;281.1
-172.856942;15.366961;281.1
-172.973877;15.352212;281.1
-172.983555;15.351024;281.1
-173.100235;15.332728;281.1
-173.109864;15.331251;281.1
-173.22604;15.309341;281.1
-173.235598;15.307572;281.1
-173.350999;15.281985;281.1
-173.360461;15.27992;281.1
-173.4748;15.250598;281.1
-173.484143;15.248234;281.1
-173.59714;15.215119;281.1
-173.606345;15.212453;281.1
-173.71771;15.175494;281.1
-173.726756;15.172521;281.1
-173.836188;15.131674;281.1
