,CR03,CR05,CR06,CR08,CR09,CR10,CR15,CR20,CR25,CR30,CR35,CR40,CR45,CR50,CR54,CR58,CR63,CR67,CR71,CR75,CR79,CR84,CR88,CR90,CR91,CR93,CR94
R41.0,,,,,,,12.919329927643702,12.077165698447123,11.47286951641603,10.88110759730052,10.56498910342127,10.39206948445247,9.902047009195824,9.0903501655708,8.403440042980113,7.990933666609948,7.751012875651108,7.552268862454759,7.392179306805785,7.2896004076223555,7.146532097519037,6.9484709547444465,6.7613691395035564,6.671198275439753,6.592243719779878,6.531495983466913,
R42.0,,,,,,,13.136075468447242,12.268407862561231,11.644353538577533,11.027143405604395,10.689735878083443,10.506049584888757,10.00868494174343,9.18817832275646,8.491708893818961,8.069194297534576,7.820003338136815,7.616588144256303,7.45494859388465,7.352263001508485,7.20808692146122,7.007720102663437,6.81764277804837,6.7262802032980105,6.645668173012206,6.583493937089946,
R43.0,,,,,,,,12.46409600153217,11.820543511023832,11.177805915432632,10.815681419820205,10.618715168384623,10.113694206640329,9.284935696669656,8.57838017828648,8.146343260562874,7.887829099552548,7.678995581985141,7.516431127755296,7.41390950563034,7.268942215522145,7.065755109390235,6.872692177429837,6.779975741198536,6.698149370147697,6.634392723373671,
R44.0,,,,,,,,12.665131467234112,12.00193840399676,11.333718347672754,10.945930610596072,10.730199513140878,10.21733018073789,9.38088916443277,8.664211578417213,8.22217078837216,7.954332863822108,7.740355200207523,7.576259712551771,,7.328466660378091,7.1226427920433775,6.926496071604194,6.83255302314058,6.749185167592162,6.683987004600344,
R45.0,,,,,,,,12.870708603901926,12.188169874211454,11.494730856038498,11.081115068103433,10.840311301907278,10.319619984106161,9.475378982435911,8.749395070216238,8.296861990622766,8.019333379840605,7.8009277686741765,7.635462436613773,,,7.178320490563912,6.979108873791029,6.88399530268572,6.79937003418506,6.732273484266007,
R46.0,,,,,,,,,12.379502524093898,11.660722602923514,11.221065745005799,10.949978628284848,10.420731236453054,9.569111433639724,8.83357887989666,8.370981837831486,8.08365929038364,7.86033882517413,7.6934923665909105,,,7.232859283577714,7.030552200188793,6.93418688860754,6.848247208454396,6.779549039442335,
R47.0,,,,,,,,,12.57588966113076,11.831861800632632,11.366105824510056,11.063042137933337,10.52031341081491,9.66186419485115,8.91698511961326,8.444504162220753,8.147227586174512,7.918846308820333,7.750568800801204,,,7.286276447366443,7.0808424669380905,6.98323331417453,6.896024947748616,,
R48.0,,,,,,,,,,12.007903258870602,11.51560383437652,11.180531643879881,10.618591901493584,9.753595057467653,8.999705112073176,8.516569886870371,8.209766577294609,7.976459809649157,7.80669808442333,,,7.338571527977475,7.1300093173164605,7.0311741824301865,6.94273637371297,,
R49.0,,,,,,,,,,12.189388721335376,11.670342614458995,11.30293926180512,10.715539852723346,9.844174361150024,9.081741855112737,8.588326926839208,8.27171482066969,8.033194108657222,,,,7.389785877422884,7.1780759592832695,7.078037998754249,6.988137475559459,,
R50.0,,,,,,,,,,,11.829626220908422,11.42959639588932,10.811216186457845,9.933623304192336,9.163079237094443,8.659495620840744,8.332426892162689,8.088999570828097,,,,7.439907981872247,7.22507328192992,7.12385723346196,7.03275885404445,,
