,CR02,CR03,CR05,CR07,CR08,CR10,CR16,CR21,CR26,CR30,CR35,CR40,CR45,CR50,CR54,CR58,CR63,CR67,CR71,CR75,CR80,CR84,CR88,CR90,CR92,CR94,CR95
R14.0,2.978383925339037,2.977441578916834,2.9810643292052568,2.981412669936987,2.9822419892404826,2.9826551578599756,2.98961987542395,2.9915637020041568,2.9842955301593395,2.9770604037160098,2.975149832821613,2.9811153557001044,2.999098049232858,3.0327200382002792,3.0793145381629485,3.140939100085104,3.2435224831696177,3.3334842367363238,3.3478418943795796,3.294362889081871,3.180723250856102,3.0907415676564542,3.032163282871141,3.016861983250135,3.004975274571418,3.0001316006734786,2.9980304740672916
R15.0,2.9786398634382274,2.977468855664398,2.9811109314395456,2.9814405742261343,2.9822575136684177,2.982649631692346,2.9896330440052084,2.9915637943307223,2.984273697588527,2.9770556382278106,2.9751579937862656,2.981116874599355,2.9991066898673324,3.0328889049022623,3.079630115390631,3.1410904504867254,3.2433659187116226,3.3329682421872024,3.3469458791238353,3.2935040462438363,3.1798276967427044,3.089867079015762,3.0314564623883373,3.016228038841355,3.0044091437078952,2.9996002350127617,2.997487406526439
R16.0,2.9789083189681977,2.977505075891667,2.9811520704519934,2.9814688365280997,2.9822657446518774,2.98264382430734,2.9896485774418804,2.991561050408703,2.984257329269264,2.9770415574044122,2.9751553495000502,2.9811224189041647,2.9991065463220097,3.0330699789357753,3.0799268434107034,3.1412360179829837,3.2432136702033763,3.332449182456449,3.346052186451432,3.2926446689661066,3.178930110598219,3.0889962960966337,3.030752790272503,3.0155921238815915,3.0038574439460524,2.999066733192583,2.996952471293649
R17.0,2.9791788535999717,2.977546416907988,2.9811972295216753,2.981498470881339,2.982272742663409,2.9826354696379798,2.9896613523995366,2.991550983541265,2.984231305503325,2.977031023570883,2.9751589945485795,2.9811282888098227,2.999120545982765,3.0332427525549477,3.0802368909172997,3.141392032863772,3.2430716518972416,3.3319206727531308,3.345157780755874,3.2917882010436132,3.1780501929514675,3.088132907548471,3.0300639346931817,3.014965416070117,3.0032892246335923,2.998551507923125,2.99642495612512
R18.0,2.9794633284310126,2.9775796312382043,2.981246825369499,2.9815207500546546,2.982279654623918,2.9826296622529704,2.989668733944837,2.9915469679085542,2.9842136318900714,2.977014529380311,2.9751636247339777,2.981129768824491,2.999130133220437,3.033410567434778,3.0805469384239212,3.1415342518316005,3.2429237313662282,3.3314098109820063,3.344269509790723,3.2909368049437866,3.1771626618657662,3.0872727738299197,3.0293708832259485,3.0143445696809805,3.0027398900838547,2.998032194254803,2.9959116738141587
R19.0,2.979758389654303,2.9776129171531647,2.9812932078684224,2.98155693538564,2.9822935645959565,2.9826243408813338,2.989682643739357,2.991543580077867,2.98419591880847,2.9770051253690943,2.9751641897628325,2.981129768824512,2.9991326689087385,3.0335915759980745,3.0808622279115685,3.1416899216861194,3.242771396698828,3.3308888063491313,3.3433913259189616,3.2900803342881777,3.176294018548934,3.086417217138975,3.0286797556166514,3.0137223703741354,3.0021858042042417,2.9975220133951934,2.995396343037603
R20.0,2.9800698461890978,2.977643792624411,2.9813431593798363,2.9815837263815905,2.9823017955794153,2.982619107117921,2.989697979150106,2.9915378934394736,2.984171253690963,2.9769995347732974,2.975171888657258,2.981144957931789,2.9991316700799784,3.0337632571759845,3.081175462526655,3.141841775482757,3.2426328790414614,3.330362947703094,3.3425131140251856,3.2892324694654453,3.1754186492884475,3.085564865821415,3.028006313513802,3.0131093153963624,3.0016451498812806,2.997012074211711,2.9948900137054713
R21.0,2.9803846559128115,2.9776753281494313,2.9813922749034547,2.9816089477283074,2.9823157055514598,2.98261342550096,2.989704784912275,2.9915370351278288,2.9841516350796646,2.9769884556802597,2.975171888657271,2.9811377752620993,2.9991384093054845,3.0339384301690897,3.0814909256309666,3.141984950366272,3.2424814490157177,3.3298509305697976,3.341636143815055,3.2883759951775255,3.1745465638644865,3.0847091635000163,3.027329455261379,3.012503971623802,3.0011061515691093,2.996518591885379,2.994385083197898
R22.0,2.9807178071926343,2.977717590390066,2.981429164038605,2.981644024904754,2.9823326371567487,2.98260439621191,2.9897205511558282,2.991523981100866,2.9841377258507604,2.9769769261962833,2.9751801525805237,2.981149301018794,2.999152298448188,3.0341092826514506,3.0818147738453634,3.1421395345347607,3.2423421001881603,3.3293305410606586,3.3407612074813797,3.2875259432292205,3.173679943899629,3.083873269006716,3.0266606314584323,3.011905529486746,3.0005744862250783,2.996022558669441,2.993891373274175
R23.0,2.9810610723874484,2.9777538831624666,2.981478775995023,2.9816671451407766,2.9823378465069608,2.982604396211916,2.9897326045013117,2.9915167354935495,2.984111915503858,2.9769663480914397,2.9751763028258713,2.9811575740669958,2.9991540681266033,3.0342770120617866,3.082124764152935,3.1422924713403217,3.2422011218995324,3.328813056586636,3.3398819156579895,3.286674134850461,3.172819349532316,3.0830197654931752,3.025990580520772,3.0113069730164495,3.0000488694899747,2.9955377771652976,2.9933993850220992
R24.0,2.981417508742579,2.9777844963095856,2.9815292087875402,2.981694166632698,2.9823514137909375,2.9825944957968473,2.9897408358797146,2.9915174345015725,2.984098735577671,2.9769549218417604,2.9751780652464324,2.9811575740669762,2.999166187590901,3.0344625150875695,3.082448602706414,3.1424363079237643,3.2420584696935912,3.3282937877977328,3.3390110553310346,3.2858233459133244,3.1719613240131976,3.0821860853080354,3.0253298947542016,3.0107172106234317,2.9995315518492927,2.9950600624165777,2.9929245392192816
R25.0,2.981773221683005,2.9778201502978656,2.9815875638587532,2.981722769535019,2.982368538897453,2.9825912855452326,2.989754061664661,2.9915146825682246,2.984076663710287,2.976946747732522,2.975184669833704,2.981166859617333,2.9991661875909026,3.034630073633291,3.082766845133854,3.142594190990623,3.241922487400588,3.3277838648838833,3.3381340564007984,3.284974560014463,3.1710998339505108,3.08134683719592,3.024672257080271,3.0101279175337825,2.9990153680104963,2.9945737642249197,2.992449562620433
R26.0,2.982152316168532,2.9778507637615683,2.981624112241168,2.9817533149019284,2.9823738094379544,2.982578039064709,2.98976242067938,2.9915102367641815,2.984055598910332,2.9769344681873733,2.9751903861668803,2.981158534107162,2.999170329985522,3.0348039787917758,3.0830910625300545,3.1427335856473437,3.2417812258026406,3.3272665147985716,3.337260102256158,3.2841293546850423,3.1702471865912045,3.080508483047511,3.0240172284236166,3.0095481734787284,2.9985068873592335,2.994106005423621,2.99197671119188
R27.0,2.9825457588633317,2.977887621709684,2.981682022951734,2.9817804522655598,2.9823842531268165,2.9825753842548166,2.9897768868471597,2.991503327386031,2.9840407526110106,2.976927334787277,2.975185783528257,2.9811593615263345,2.999182156751029,3.0349764888992894,3.0834224990247012,3.142898030746064,3.24164593065942,3.3267541906734492,3.3363917211847176,3.2832833060323683,3.1693945458303787,3.0796835349285074,3.023373566060836,3.0089749054893824,2.9979982209956897,2.993633974259077,2.9915194975694432
R28.0,2.9829506311010126,2.9779215305233073,2.9817193081875693,2.981815986093729,2.9823909434347784,2.982569636700411,2.98979079664168,2.9914964073376438,2.984013004029725,2.9769160293797015,2.975198719479596,2.9811714646478786,2.9991883528186354,3.0351482528851723,3.083745323265929,3.1430419232103497,3.241508080012462,3.3262272002282103,3.3355244188397095,3.282433843749884,3.1685427259827463,3.0788585240691964,3.022722282064091,3.0084039521584893,2.9975036904287604,2.9931803419096283,2.9910639867920947
R29.0,2.9833779430360208,2.9779650336414667,2.981776883217682,2.981852263544816,2.982411834178869,2.982560267393951,2.9897985481706306,2.9914941173569174,2.983996560342929,2.976907576262441,2.975195862418839,2.981177082180581,2.999190265154382,3.0353240019811842,3.084062606840985,3.143194527190464,3.241371909793117,3.325720603645527,3.334659506643177,3.2815905821425,3.1676890970485694,3.0780286562175996,3.0220955936816805,3.0078437549877135,2.9970192900064214,2.9927228460389386,2.9906101420336455
R30.0,2.983797521167582,2.977989135307978,2.9818194625536822,2.981875030111449,2.982423158776448,2.9825564318551443,2.989812387937775,2.991485912828919,2.9839753587450586,2.9769007165653543,2.9751958108821626,2.9811842543255636,2.9992040767661616,3.035495628372244,3.084393575459993,3.1433474915749846,3.241227009519946,3.3252085855172098,3.3337874958589326,3.280740124448785,3.1668406189565217,3.077211079501193,3.0214558759459043,3.007282477585315,2.9965317823146336,2.9922724049506315,2.9901722144467233
R31.0,2.984231116387541,2.9780248410467887,2.9818692884655262,2.9819155050083257,2.9824326503671643,2.9825575840977763,2.9898231514991607,2.9914873621056266,2.983956225196342,2.9768853268551982,2.975202840143738,2.981185355228762,2.999210245601192,3.035669336391675,3.0847168443112962,3.143504848269725,3.2410935163555488,3.3246914908715985,3.332922178296904,3.2798924065748265,3.165983022466364,3.0763924799986695,3.020824619350135,3.006727191434433,2.9960576922117377,2.99183284827689,2.9897401971574933
R32.0,2.984672806659084,2.978030124587977,2.982058356319593,2.981961923322304,2.982440934347191,2.982555784327211,2.9898422908606737,2.991474458816986,2.9839300961159023,2.9768762661608017,2.975207189703321,2.9811919432409937,2.999218599327427,3.0358458022008428,3.085035803456763,3.143648123291012,3.240959371458058,3.3241733231004984,3.332063433824814,3.2790591450831794,3.1651377069984994,3.0755783161409678,3.020207955983327,3.0061812572044095,2.995574492332872,2.991393275270336,2.989307306198886
R33.0,2.9852792133119386,2.978216436655827,2.982066267386563,2.9819845387049133,2.9824414591169393,2.9825628720915587,2.989886884817901,2.991473800529939,2.9839191098107403,2.9768623633933133,2.975208847623001,2.9811936282769427,2.9992177332167844,3.036015308675512,3.085357075429606,3.1438141138604636,3.240815452631267,3.323666687433761,3.331197575310438,3.2782172713167568,3.1642956778829934,3.0747675147277143,3.019577024704729,3.005638026993147,2.995105378853398,2.990964148213049,2.9888836822560645
R34.0,2.9850298523331946,2.978223716966973,2.982072896580957,2.9820029880085546,2.982433229552388,2.9825565760198973,2.989913051544325,2.9914485917422104,2.9839004181739908,2.9768623633933236,2.9752111292874392,2.9811992643373,2.999225886997099,3.036187090410292,3.085677153985176,3.14396000855551,3.2406892288301563,3.3231565684280953,3.330333922905063,3.2773771025272387,3.1634556036802093,3.0739656766326613,3.018968564969862,3.0050937070613277,2.9946456632627734,2.9905348223655404,2.9884704125301833
R35.0,2.984788547234711,2.978225097260256,2.9820949653099134,2.9820079942907114,2.9824275485078298,2.9825600317959045,2.989847466065757,2.9914286339837504,2.983885368197551,2.976848460625843,2.975216831526701,2.9811992458096612,2.999233664387674,3.036366860988894,3.0860057576157405,3.1441115541257467,3.240545254330173,3.3226406200780847,3.3294793309179287,3.2765344861259114,3.162611032958383,3.0731600305778497,3.0183562309982332,3.0045627012135547,2.994181269883595,2.9901199778142256,2.9880623238283626
R36.0,2.984527409854962,2.9782376235291137,2.9821030043346703,2.982015960592277,2.982427278239175,2.982556576019895,2.990057292533407,2.991454318010194,2.9838693594632693,2.9768394525466517,2.975216855652804,2.9812064508006437,2.9992419999237487,3.0365465738291135,3.0863249422107955,3.1442634965224823,3.2404067818084368,3.3221308198391504,3.328623978572146,3.275697650108111,3.161766440958622,3.072356197370879,3.017746757047601,3.004043571181828,2.9937403188352385,2.9897122963254534,2.9876560086070105
R37.0,2.984258180166548,2.978234013364197,2.9821168433386935,2.9820298025773893,2.982411089378729,2.9825464026146253,2.9903350166145635,2.9921176458252976,2.983871064941051,2.9768350732036164,2.975222670190225,2.981207518857836,2.999243311197529,3.036712436048637,3.0866489212506325,3.1444158232917556,3.2402737539282445,3.321612521316318,3.327760324270776,3.27485999278581,3.160934447669183,3.0715674165069267,3.017152409381649,3.0035090231950767,2.9932878586589107,2.9893010128288546,2.987262177681959
R38.0,2.9839883617150202,2.978245862065927,2.9821393005202554,2.9820305643508997,2.98241108937873,2.982532956644738,2.9903680550347027,2.991999861590833,2.9838001679866486,2.976821119648398,2.975224721398389,2.9812131550280347,2.9992542227770853,3.0368806020839414,3.086979071026746,3.1445740551598935,3.240140156035851,3.3211088195165006,3.3269080239566406,3.274020685500652,3.160093361016865,3.0707710303600204,3.0165555020967467,3.0029942211397307,2.992844345092628,2.9889118298984325,2.98687374162301
R39.0,2.9837049197655037,2.978246281417725,2.9821527543679904,2.9820305643509073,2.9823971787696197,2.982535213212219,2.990345473079377,2.991975187883521,2.98373096348101,2.9768085180110466,2.9752323304857318,2.981213566771186,2.999261232186085,3.03705964185723,3.0873030171535127,3.144725896205948,3.2399987914450805,3.320596747226342,3.3260564538071193,3.273186716355135,3.1592716571182495,3.0699855114117818,3.015962123869887,3.0024770155638043,2.992405774113057,2.9885157327195055,2.986487003547541
R40.0,2.9834143716381214,2.978251989856478,2.9821591894551642,2.9820305643509015,2.9823914977250614,2.9825338189720516,2.990388510003139,2.992112634802771,2.983870093094429,2.9767909315660592,2.975224570168731,2.9812191072785987,2.999267133598952,3.0372339041583953,3.0876224262071013,3.14488429183358,3.239860493862809,3.3200815393090854,3.325201102329463,3.272342965752478,3.158437084675045,3.0692014901393447,3.015376148871942,3.001972564059239,2.991980210017111,2.9881301518157004,2.986114430109982
R41.0,2.9831296112239127,2.9782563098524295,2.982175655515676,2.9820387928912857,2.982391497725058,2.982525223130326,2.9904293233213943,2.99216214490381,2.9846860015402426,2.976762924816782,2.9752367715151484,2.9812273029525898,2.9992753319316727,3.037405531307287,3.087959054621511,3.145028683984754,3.2397261850509533,3.319573804325193,3.3243529452364506,3.2715148661751883,3.1576066415485493,3.068419069947928,3.0147994374510416,3.0014644868074107,2.991553496490546,2.987751839950404,2.985743177857002
R42.0,2.982833412077455,2.978265753962254,2.9821895838502948,2.9820527039595595,2.9823797948052975,2.9825309266506332,2.9904499543953826,2.9922121217028472,2.984580217627399,2.976769475894605,2.9752383137675196,2.9812214094387355,2.9992775947157444,3.0375744615103586,3.0882888839846525,3.145181010273524,3.2395934009529785,3.3190706418631226,3.323500198409983,3.270686667372949,3.1567925619162898,3.067640030705457,3.0142154964071866,3.000963478388632,2.9911408889791073,2.9873737330156924,2.985378892481605
R43.0,2.9825440556480554,2.9782736751902217,2.9822034736179073,2.982052703959555,2.982375254307506,2.9825244619942692,2.990499879288797,2.992251975064465,2.9843872372285825,2.9770560840190994,2.975246225539607,2.9812296824869233,2.999291561378582,3.0377515041765584,3.088619141255321,3.1453391433108058,3.2394564627299833,3.3185602927257136,3.3226557458007537,3.2698465642988266,3.155970929859582,3.06686540874258,3.013646568276368,3.0004690804308876,2.9907162089766115,2.98700907387036,2.9850256833831352
R44.0,2.9822408840117065,2.978273850267493,2.9822255041279666,2.9820666150278177,2.982369357551393,2.982529061607644,2.9905382392192355,2.9923010831454713,2.9843990001089975,2.976921532418649,2.975246225539603,2.9812353000196294,2.999296515930035,3.0379231308693275,3.0889472904880755,3.1454916109330844,3.2393134814692592,3.3180492238478165,3.3218026200921495,3.2690205657852864,3.155151842659245,3.066098440237505,3.013076426631278,2.9999864302500447,2.990310410716144,2.986644490549346,2.9846742299849733
R45.0,2.9819491180573183,2.978276633972059,2.982239398848168,2.9820660342557463,2.982369357551394,2.982525223130327,2.9905776030003492,2.99233962166674,2.984395326014068,2.977090697690761,2.9752449859290193,2.981237955535096,2.9993056057872924,3.0380971728920465,3.0892781974521952,3.145649044128122,3.239184172347961,3.317539976016797,3.3209610952328683,3.2681876819869706,3.1543432708685595,3.065329209801441,3.0125179557373496,2.999492772512922,2.9899067693318173,2.9862873398765415,2.9843350300075313
R46.0,2.981653474268772,2.9782823331005037,2.9822532596072824,2.9820748435682067,2.982357846157356,2.9825209585680974,2.990623104632898,2.992375665167581,2.984409226658429,2.977088022683961,2.9752577138640373,2.981240936409488,2.9993062715669674,3.0382711718669095,3.089610959045774,3.1457964547800468,3.239051158727823,3.317041743374349,3.3201208001904123,3.2673609995575856,3.1535371433503383,3.064566140606666,3.011957895510912,2.9990170759252237,2.9895079324687814,2.9859369958811577,2.9839902973125105
R47.0,2.981364162424167,2.978284000951754,2.9822671203664046,2.9820805260960905,2.9823554469422793,2.9825223465208572,2.9906561552810387,2.9924152414823233,2.9844146554973454,2.977090850679958,2.97535626304079,2.9812526914371404,2.9993133800910834,3.038443198601832,3.08995265347569,3.1459542150960234,3.238917609662461,3.316530998271963,3.319276713611248,3.2665222348016067,3.152727754024832,3.063808653376404,3.011401716253648,2.998536258079058,2.989110962244054,2.985590092745468,2.983660202047146
R48.0,2.981076168095293,2.9782927408014848,2.9822755758828823,2.9820798019737746,2.982341536333163,2.9825181047836633,2.9907007891373776,2.9924511874799946,2.984422110713133,2.9770896846011508,2.9751527454367017,2.981257271026591,2.999320160819863,3.03861940843178,3.0902801913307996,3.1461195890085425,3.2387790370326415,3.316028041338471,3.3184357280017864,3.2656981784752497,3.1519177586420586,3.0630516281808813,3.0108517064767026,2.998069151512882,2.988727154620397,2.9852499258303196,2.9833366583344794
R49.0,2.98079084631895,2.9782958202891847,2.9822972561326284,2.982080526096089,2.9823472173777317,2.982516992146878,2.990744978062055,2.9924917834483273,2.9844276559259213,2.9770896846011436,2.975170437402085,2.9812553695546256,2.999328677634896,3.0387908349948574,3.090624649281158,3.146271829298512,3.2386525289141037,3.3155171753326296,3.317596217883001,3.2648743950641186,3.1511213342789843,3.0622977491638435,3.010306194515234,2.997602327317782,2.9883461374587426,2.984913915460769,2.9830158141909227
R50.0,2.9805071451616634,2.978297878018811,2.9823116270153665,2.9820969831768553,2.982333306768617,2.982515252831878,2.99077789484448,2.9925230792714004,2.984437954471635,2.9770900612904794,2.9751698008984064,2.981235371311038,2.9993366232091114,3.0389686226559895,3.0909618585015366,3.1464177103919706,3.2385133215683517,3.3150138732570946,3.3167554248231395,3.264047541264052,3.1503197812662,3.061542827906184,3.0097641199308502,2.997149919085047,2.987967442824813,2.9845808128140603,2.982705036258041
R51.0,2.980227504477439,2.9783124941313615,2.9823251202461734,2.982098178159558,2.9823258478287613,2.9825162312445332,2.990821639035848,2.9925647780297937,2.98444507872424,2.977085606180068,2.9751769432219257,2.9811440612926234,2.999342461728402,3.0391437731129334,3.0912985840679568,3.146582446091307,3.2383894367981947,3.3145068085479448,3.3159211064201264,3.263221474767268,3.149527467152134,3.060804337045201,3.0092297513109694,2.9966894577583445,2.987598621164152,2.9842589250191627,2.982402548030894
R52.0,2.9799558278600027,2.978314771212483,2.9823389809222385,2.982102665704748,2.982319396159507,2.982510551917214,2.9908636952102445,2.992603545374234,2.984450697361868,2.9770856061800672,2.9751698008984184,2.9812102851081304,2.9993465871627003,3.0393098195634263,3.0916446851367096,3.146727783327793,3.2382616515992058,3.3140030809732335,3.315081883154118,3.262388115987528,3.148735009139984,3.0600552183480203,3.0087048581161033,2.996243066964112,2.9872305762437685,2.9839436687211824,2.9821019447201085
R53.0,2.979697560284265,2.9783228501143713,2.9823528415983014,2.982102665704745,2.982319396159509,2.9825050959346213,2.9908999434349455,2.9926417817359403,2.984458941540672,2.977085606180061,2.9751724507187323,2.9810959331838016,2.9993492847068848,3.0394758675249527,3.0919824271516223,3.146887234270798,3.2381268421578344,3.313503471338409,3.3142542298225988,3.261570043007167,3.1479409153436064,3.0593187870910046,3.0081767572495712,2.9957975226141444,2.9868612034331297,2.9836318871686305,2.981805300443053
R54.0,2.9794328012822913,2.978323263343584,2.9823741262680463,2.9821108942451238,2.982311166594964,2.982505690285122,2.9909435124108428,2.9926828610062035,2.984463926602803,2.9770864953117324,2.9751779669171903,2.9811789806867717,2.9993603485859084,3.0396583821807934,3.092323283702685,3.1470445873295123,3.2379967708553914,3.312997588587594,3.3134198277947737,3.2607389844666264,3.1471544363439987,3.05858696382129,3.007650010254925,2.995358876213893,2.9865102463071964,2.983323291867231,2.9815183400595067
R55.0,2.97917194422134,2.9783262045681935,2.982384722146454,2.9821251304260334,2.982303985215805,2.982505235296537,2.9909865553726886,2.992713801969895,2.98448025462908,2.977089684601152,2.975182862792497,2.981281560059003,2.999338725403548,3.0398313522578957,3.0926688503475277,3.1471997229079367,3.237869679552635,3.312489184511094,3.3125903604497156,3.2599228414114068,3.1463721624492766,3.057850862642824,3.007128232910324,2.9949272434826057,2.9861558789092615,2.983022931543606,2.9812482340828352
R56.0,2.978924958855118,2.978333717140665,2.982409940484648,2.982130487841277,2.982292345625676,2.9825023211674777,2.991027844940263,2.992754970040578,2.9844876634369983,2.97708968460115,2.975177966917193,2.9813702332686947,2.999270554194463,3.0400040817736285,3.093014810581061,3.1473555915522655,3.2377449242153973,3.311984151355212,3.3117585980574797,3.2591031710970166,3.145590036658165,3.0571204752258963,3.0066152603041134,2.994487878703396,2.985822031181638,2.9827290876864354,2.980972691785593
R57.0,2.9786818648279776,2.978342583979248,2.9824187575297496,2.982138716381662,2.982283345376734,2.9824998522796693,2.9910594830139927,2.9927893163952377,2.9844999684386644,2.9770833675330595,2.975183361907204,2.981463740859064,2.9993756426587717,3.0401705710660933,3.0933607718694023,3.1475140792325633,3.237616040243479,3.311485889070666,3.3109336837089702,3.258275205636832,3.144804704242037,3.056401081903035,3.0061153103031075,2.9940634991773,2.985480938158208,2.982437551522028,2.9806996363195504
R58.0,,,,,2.9822763719353933,2.982494053371763,2.9911037359261052,2.9928266098813654,2.984500127925843,2.977083819150077,2.975184371994505,2.981559149391834,2.9994899035560567,3.0403443012570164,3.093701120124918,3.147667709142736,3.2374860437678716,3.310989019880791,3.310103814974235,3.2574575548664764,3.1440238452649574,3.055678589060888,3.005604078212056,2.993645560716844,2.9851461159660304,2.982147370709202,2.9804330462699222
R59.0,,,,,,,2.9911512748059623,2.992866083840795,2.9845089039386017,2.9770896846011423,2.9751851585451576,2.981651733695274,2.999591591192961,3.040522285977738,3.0940433241424317,3.1478315571936655,3.2373620487832633,3.310487997484449,3.309277064632558,3.2566398346979097,3.143251293729367,3.0549560790231105,3.0050978020769286,2.993234206701879,2.9848126951264966,2.981870373041435,2.9801798863044695
R60.0,,,,,,,2.9911912400695493,2.992904335280163,2.9845146473716193,2.977083924978381,2.9751911312540305,2.98174889302371,2.9996879798450964,3.040708306810288,3.0943871153616924,3.1479764780936637,3.237238576217827,3.3099900255188364,3.308455627828963,3.255817980441762,3.142475965300108,3.0542489443825485,3.0046130853823607,2.992809999481259,2.984492476803694,2.9815969805320215,2.979932168765606
R61.0,,,,,,,2.9912271790628857,2.992951768335297,2.9845232471257823,2.977088531305932,2.975191131254028,2.98184160671627,2.9997949663136714,3.040889214625913,3.0947313767147437,3.148134224973276,3.237110086593731,3.309491763318513,3.30763389951935,3.255005686831949,3.141707841075495,3.053532645865277,3.00411301273658,2.9924197786214477,2.984174204197361,2.981328760539952,2.9796920145547516
R62.0,,,,,,,,2.9929878537351406,2.984536828198448,2.9770869184112287,2.9751927538197513,2.9819398700329263,2.999914466331508,3.0410820372553893,3.0950767735419187,3.148295220650338,3.236989905347567,3.3089880354432943,3.30681134895495,3.2541831591373342,3.140936779396534,3.0528223003914654,3.0036347348977395,2.9920098381347633,2.9838660481007415,2.9810722446382556,2.9794477559407953
