,CR02,CR03,CR05,CR07,CR08,CR10,CR16,CR21,CR26,CR30,CR35,CR40,CR45,CR50,CR54,CR58,CR63,CR67,CR71,CR75,CR80,CR84,CR88,CR90,CR92,CR94,CR95
R14.0,2.402423479490188,2.402049922177041,2.4016645648656674,2.4006689958558516,2.4030371559902974,2.4034881405210022,2.4045985113656556,2.4064950561533096,2.4113469127096456,2.416748696543711,2.4226356896628194,2.4337671110686427,2.4503026658355074,2.4685792352510587,2.4789922524366177,2.4846834690552697,2.494322630115774,2.5048909516526714,2.5154107296810206,2.5211305584212003,2.48978704308794,2.4478911088333204,2.416341575772182,2.409752269286492,2.4103918397021435,2.375747394007809,2.4056256418413975
R15.0,2.402158273803559,2.4017951881483004,2.4026677958799016,2.4015514874446486,2.40318298355115,2.404444564204656,2.405313565594417,2.4064794462285364,2.4111112525794325,2.4169920427822125,2.4234174508408275,2.4336623924354646,2.450293586352156,2.4678655091008395,2.478434898587816,2.4839124412461384,2.492364519872434,2.5026641938550567,2.5134354111240382,2.51933254404154,2.4879890330391845,2.4466986507734396,2.415926431159226,2.4093145911610736,2.412000231265633,2.377922073608737,2.4052335075062192
R16.0,2.4037433677013818,2.401817851852548,2.402693685723463,2.402150633229967,2.4036741909724397,2.4041507660605745,2.4054391054377695,2.407778609715617,2.4113736864716753,2.417252723472224,2.4233869424249006,2.433889535383616,2.449533168095954,2.467323440539706,2.4777890061248105,2.482762593240858,2.491211931281783,2.5000403963455735,2.5105777677114665,2.517596956386269,2.4873515505776296,2.4457859961000215,2.4156357005425,2.4090153921526265,2.4139613999702205,2.3793973577123664,2.404543689729619
R17.0,2.4030180486468535,2.4031503796226135,2.402158290325268,2.401736067710267,2.4050924318184155,2.403630225350802,2.4063381185879016,2.407493702248555,2.411750188913033,2.4172202222469608,2.423367020947191,2.4342916124750382,2.449417168155451,2.466606793902608,2.477095906020682,2.4822007776784334,2.4888331044818814,2.4988018217562082,2.508255292837212,2.516713740546541,2.4860489749566232,2.4458822295580442,2.4157015568225897,2.408307039504413,2.4161642470036027,2.3810944923325166,2.4051998372183405
R18.0,2.4026492537782524,2.4036573041966105,2.4023814771029754,2.4020746399772124,2.404962359636691,2.404430519561816,2.406501402138955,2.4073371238263253,2.412343453137211,2.418571256787321,2.4240819032123335,2.4341211169579804,2.4493050088262573,2.4671665932639733,2.4768733860040197,2.481162602123481,2.4874532271342407,2.4960014202895557,2.5058682288469387,2.5134804314691017,2.484830610456634,2.4443884445991717,2.414476348366161,2.4075840610188277,2.4172073764071778,2.3815169515946333,2.4043676817654145
R19.0,2.403256312633104,2.4028717802380104,2.4026416114586397,2.402364088530019,2.4046533337017753,2.40508319144924,2.4064258849715134,2.4088447104785438,2.4127701448237713,2.4179619639520005,2.423562319605158,2.4335720662137508,2.4492240001936567,2.4671273673857126,2.4758854330308218,2.479721123484664,2.486428447669863,2.494182759596568,2.5033319837680543,2.5110843370268556,2.4837108149580787,2.4442604112395507,2.4150047136668826,2.40769392651304,2.4179155884893304,2.383143404661238,2.40452798659997
R20.0,2.4033527761732802,2.403147404990293,2.403376839791361,2.4020960931919193,2.405765311494694,2.4061541169807428,2.4067871658142894,2.4084302972209377,2.4121566178026055,2.4172420169983897,2.423829722607838,2.432801831088389,2.449299371413483,2.4663763969627164,2.4759756481543977,2.479822315444608,2.4843012845461043,2.4913611855022015,2.500578338558268,2.5096778477569908,2.482472221843275,2.444019963437133,2.414349366777726,2.408037367290315,2.41922287672242,2.384086556243885,2.40399657084468
R21.0,2.403930092276552,2.403863235173892,2.402952827405762,2.4024367376322298,2.405578820153035,2.4060844296883204,2.4077494327904416,2.409031531886235,2.4127807670643517,2.4181114749037618,2.4244541674663145,2.4333982804788,2.4495840004579184,2.466294112453108,2.4751454545222473,2.478556979658593,2.4833961631517196,2.4886225621468516,2.4983311108009123,2.5070029819841038,2.481204684798331,2.442311811831836,2.4137466331787323,2.407645960469182,2.4205654642031793,2.38456162515839,2.404020741532426
R22.0,2.4039487001334807,2.4046346795597406,2.4031536595382974,2.40228501293063,2.406268887405395,2.4063002982649735,2.407944043111574,2.4095284879115493,2.414014515908376,2.418953218647292,2.423914350833611,2.433608976717918,2.449089835521007,2.465828768951504,2.474741427779299,2.477463915813369,2.4812996099721065,2.487514515361944,2.495354088895801,2.505021440164419,2.4796648348673638,2.4427071249744485,2.414258198932146,2.4081085637330886,2.422506894256239,2.3869407350389418,2.403555650445803
R23.0,2.403175481212916,2.4040349197046895,2.4035238116062505,2.402343852163327,2.406316733156021,2.4062319306811952,2.4081139868821118,2.409506386345356,2.413702838560841,2.4194392595349465,2.4249420963620256,2.4335383487215565,2.449117511011458,2.4655908448438066,2.4742123242334233,2.476664739352339,2.4797713779976496,2.484884329273044,2.493117207412807,2.5037596458533384,2.47927417622842,2.4412121255930423,2.4130278946523775,2.406963823040737,2.4233777024817056,2.3874947031944957,2.4032265731567732
R24.0,2.4040655865833127,2.40401327046454,2.403639142566599,2.403407210460123,2.4061375287714943,2.4066758427858055,2.408530653552757,2.4104021225055132,2.413821982668566,2.41937316876189,2.4244095526107046,2.433369709951498,2.449348789731954,2.465651511138881,2.473816750502536,2.4758189528934986,2.478143953191893,2.483018391297953,2.491379202863649,2.502142043607501,2.477664166167324,2.440859827781052,2.4120891386191325,2.4068239050916977,2.4240145786459357,2.38833596276267,2.4028667979552254
R25.0,2.404628190806041,2.4038944338562627,2.4034076144269623,2.4026280685481995,2.406385772510845,2.4066313877914287,2.4084110008689974,2.4104898240299613,2.415143264809489,2.4197162647983124,2.4245109867630514,2.4334989796846473,2.449158726746158,2.465989853014004,2.473854313882764,2.4747510794634993,2.4774757402175256,2.4814123136436597,2.488431709978177,2.498942644983258,2.4763550074879754,2.4408918854727752,2.4122045226877153,2.40640569887086,2.4251828095369583,2.387822865519092,2.4025398566843115
R26.0,2.404159488371414,2.4040247035018756,2.4033047228866145,2.40223418647602,2.40666294517412,2.406267636139501,2.408161947293115,2.411322176059759,2.4147995988572615,2.419483203430233,2.4248602447457053,2.4329391735674175,2.4487044525392636,2.4650208782379974,2.473705033231872,2.4733251638592813,2.475782462060149,2.4790402009289316,2.4861047170123687,2.497035802061475,2.4760545268994485,2.439861939255944,2.4121147725609937,2.4059829055515345,2.4260078959951987,2.3887208829759463,2.4023551279556936
R27.0,2.4052083407739273,2.404430432971682,2.4036914798846225,2.4038512098045586,2.4063528622110093,2.4067870404794207,2.4083565746221707,2.411503171335898,2.414520553676567,2.4196422351426796,2.424546817402895,2.4334414577322043,2.4480530085401195,2.4649732241591953,2.4732900363376222,2.472301422227072,2.4741727087533167,2.4771440228457724,2.4847868349454627,2.4957776903673095,2.4752547730018093,2.4393304545199825,2.4109608531397613,2.405389878219959,2.426650190305384,2.3895800043659787,2.4026340592229563
R28.0,2.4053423491234214,2.4048215737134107,2.403733042861941,2.403431326653351,2.407087738525774,2.407488561970012,2.4085454973177978,2.4108184346787467,2.4143615843427844,2.4199586062447933,2.4245968381758614,2.4325759682861894,2.4485236650937505,2.464557409218353,2.4719962840726333,2.4713802387514336,2.4723349117586952,2.4748127304386545,2.4829367284346957,2.493480920770041,2.4739043320800245,2.438579662462157,2.4106485794846564,2.4057114759260374,2.4274869271589767,2.3899846691891673,2.402073839976793
R29.0,2.4056207158460334,2.404681917726064,2.4045504845089143,2.4032738387943167,2.4067741396799938,2.407148420714273,2.4090237748863306,2.4114744313907197,2.41442189192713,2.4203697025046993,2.4238007782496775,2.433322653959474,2.4480994350545244,2.464287624435687,2.471196535793791,2.470395345085207,2.4713107393206792,2.4737209831264018,2.480280410333889,2.492495647227175,2.4724961105896366,2.4387627767634017,2.4111760821699924,2.4054773778198317,2.428567938387936,2.390658858577961,2.40141276700622
R30.0,2.4043524556482625,2.404269255696596,2.4042568597845526,2.4033931909374617,2.4064227136945813,2.4065870469336503,2.4096188760708803,2.4106136703344228,2.4148792219478574,2.420117559899691,2.4240813492077042,2.432662010997194,2.4481953863329466,2.4646881240308827,2.4709878763056072,2.4699615222515368,2.470484664784046,2.4726886275078206,2.477622797011408,2.490613912779962,2.4710277475851083,2.4376863021252317,2.410789517773996,2.405150932308925,2.428177689333853,2.390523314537855,2.4018510310833077
R31.0,2.4048384882620737,2.403465013015068,2.4036816702869497,2.403242225571063,2.4064155035626373,2.406424855582193,2.4094408183483784,2.410646481947327,2.4150409795123986,2.4198085333669446,2.4239634140438238,2.4328936104720253,2.4473374299000348,2.4639020889506194,2.4711583676208533,2.468773405284758,2.4688981061356357,2.4699491319784204,2.475862495949504,2.488812761671479,2.4704688638069734,2.437176205410049,2.4107075759322156,2.4049002099784795,2.4288961439192227,2.389354241083214,2.4017029391323534
R32.0,2.4050401834640622,2.4050280840511182,2.4045413353078406,2.40487088832308,2.406751877279842,2.4065789716091874,2.4093963251399564,2.4117733684602976,2.4151562772015205,2.4191923813612326,2.4243318399209284,2.433441996589999,2.4480082353782566,2.464267276456282,2.470404028324789,2.4685238989173826,2.4670957341598605,2.468079058506739,2.4749221536244828,2.486623828039287,2.469880162866701,2.4360916482314927,2.4096860757683443,2.404837423716441,2.429354781018763,2.389759733276718,2.401283927657701
R33.0,2.406369387801153,2.4058170827109953,2.4056156209875903,2.405118692416951,2.4079367733101287,2.4079419303961065,2.4085188509926643,2.411267383930667,2.415522061284692,2.419376956781576,2.4241580688940703,2.431285387037643,2.447220688868935,2.463693723191364,2.4698808350463204,2.468487981851191,2.465886148744736,2.4669618011558523,2.473359438997839,2.484789923135111,2.469055348585744,2.436082399011766,2.4090815466910938,2.4048822528024543,2.429202244432797,2.3891679096150926,2.400327246307259
R34.0,2.4058836267609127,2.404445699472997,2.4048618954282692,2.404742686587501,2.4074156420219137,2.4079560351653138,2.409226962902041,2.4108989818090873,2.4151349032109657,2.4200033657103095,2.4243209113642505,2.4323378526195008,2.446526881618396,2.4633378652879943,2.4692752936706976,2.466559086261296,2.465415778154181,2.4657203279325093,2.4720596821633998,2.4845172319763074,2.4675294830127794,2.4357924165980394,2.4093367670593513,2.404189154319253,2.4302290980263175,2.3896380637187504,2.4006071057774605
R35.0,2.40539960491814,2.4049430630085262,2.404371299052642,2.4045207906223984,2.4065155915001997,2.407638435949583,2.410000439894525,2.4115196203351466,2.414469097411099,2.4200218522280594,2.424063591949222,2.431703903644418,2.446462537213219,2.4622651472053056,2.469468746958637,2.465723077743572,2.4638932653581107,2.4639227764660174,2.47012532614963,2.4821504306422315,2.4663533274833296,2.434480107029172,2.4087769209635477,2.4040275759042102,2.4292822807449745,2.3898467692455188,2.401436015481109
R36.0,2.405623769380645,2.4051923708676965,2.405328421811048,2.4041053679976705,2.405603898078972,2.407396300548565,2.4096540117696947,2.4117250387281257,2.4154135311456195,2.4195651565076286,2.423909128525858,2.432033147034692,2.4457527748641117,2.461583689824062,2.4687444789192625,2.465733356221037,2.4627675451134796,2.4620679478718923,2.4672820270326725,2.4802770611347658,2.4653627737325006,2.433413832440358,2.408486478639467,2.4042226367828667,2.429493910168354,2.389658932394823,2.4019600838092745
R37.0,2.4061177559682085,2.4047034521985178,2.404557541245206,2.404171934662806,2.406067700649943,2.40715242285248,2.409542234602403,2.411391325044128,2.4154630229839005,2.419238539285899,2.4233230673311663,2.431723269104811,2.4465921113348217,2.4624740699496854,2.46779746583654,2.4647718132560086,2.4621504460108095,2.4614912083149356,2.465746826338941,2.4792951762691797,2.4643071086412744,2.4329955259606195,2.408611380394393,2.4043261061182766,2.4296380083333924,2.3894322749747476,2.4011518981688704
R38.0,2.405324924798053,2.4046137797160965,2.4045315220982655,2.4039036383100765,2.4068221410924164,2.4073614265750507,2.408541305754445,2.412055900137404,2.4148834839297275,2.4196706628059768,2.423762625148874,2.430412647444708,2.4464133204141607,2.4618186786395775,2.46718043304313,2.4639145404757894,2.4606990840754404,2.4594727491227797,2.4641052487255184,2.4779780043356485,2.463821919676777,2.4334700333418127,2.408112773890046,2.4029928285497215,2.4289037665897677,2.3884643995283303,2.399863695791973
R39.0,2.4052710013174323,2.40499411685827,2.4038446919820635,2.4039100188254383,2.4063385610471295,2.406725427194851,2.407945899434271,2.411228158179887,2.4151625784204063,2.419448036875325,2.4239128962278267,2.4309617423275682,2.4455980360661367,2.461117164793361,2.4665768074500023,2.463341644977328,2.4603644819126242,2.458149308068092,2.4634324367747538,2.476103803091532,2.462853424464415,2.432263223658401,2.408046811482164,2.4028160692313425,2.428567024891899,2.3868661735489765,2.3994525635266513
R40.0,2.405817002960929,2.4051263394105886,2.4038125407946564,2.4041363579774697,2.4057699130640806,2.4068341882920454,2.4081627023270356,2.410144964420926,2.4154600510421793,2.419635381168827,2.423198133470128,2.4313195410933672,2.445298469572339,2.461035692262359,2.466104343884682,2.4625430582715486,2.4581365696853292,2.456890967110993,2.462291719096022,2.475290756359235,2.4615275223231348,2.432191010742782,2.4083827495790775,2.403807785008087,2.427489478973441,2.386094576625479,2.3999595148899764
R41.0,2.4054930235961947,2.4047266069422086,2.403917555835803,2.4042685622986713,2.4060450950400067,2.4061829179243825,2.40818292297336,2.4102334456994945,2.4142938572515433,2.4188457589800856,2.4231379425756647,2.4311983263485053,2.44478831471992,2.4600769051193283,2.4650475061864765,2.4611363810782,2.457372925943487,2.4554527016725767,2.460848509102122,2.4747827751144174,2.461302131326973,2.4322556923202105,2.4082201960006553,2.4034493148854335,2.4265699564773087,2.3842986247564744,2.40042911436233
R42.0,2.4053650531677118,2.4046755853987785,2.404497573238819,2.403906230988704,2.40658918988902,2.4069756223835426,2.4077868637478623,2.409960915908148,2.4145902159013284,2.4184982588802497,2.423161679495155,2.43080458672049,2.444315099605405,2.4601086272151638,2.465516844463133,2.460808821169663,2.4565212060251467,2.4545120592459253,2.4582967965451514,2.4726904757299115,2.4599066381780044,2.430452991147878,2.4065715366121228,2.403245245664403,2.4235694935155214,2.380863828795459,2.4005114143905537
R43.0,2.405474143532636,2.405602550721266,2.4041044956554725,2.4045032924658356,2.405702880226239,2.407127833478832,2.4081654553371954,2.4099797129051117,2.4144355088378533,2.4188442741956475,2.4232776825944815,2.4301374932283073,2.443912631692009,2.4600584355406787,2.464865979681561,2.4602240371388198,2.4563178906376524,2.4530443718707646,2.458135440336489,2.4723752445773766,2.459007422572502,2.4301812512263865,2.405975498823594,2.402331507537293,2.422312734693934,2.3770640966590113,2.4008433796784985
R44.0,2.4049018560254747,2.4059042217058075,2.404261949623821,2.4038001507575695,2.4053888414667552,2.4059121371639853,2.407812767757409,2.4096916364815444,2.413221304862007,2.4191901406858034,2.422088370819692,2.429436774506062,2.444166360012855,2.4596316931061795,2.464170835779193,2.460235236687557,2.455217560129766,2.4526081286867543,2.4571080739858777,2.4712834447252505,2.458618877365238,2.430631896231621,2.4056501421405914,2.4027169495913623,2.41996195040729,2.372713992456117,2.401016011167498
R45.0,2.4042727735045104,2.405601613260104,2.4047982389438465,2.40343292467784,2.405303850068071,2.4057935169428317,2.4079517235331873,2.409627240648164,2.412684718705611,2.4180898878279278,2.4212818798508517,2.4295983284953766,2.4442728957673325,2.4591827727415674,2.4633340633932534,2.45868204289098,2.4535144097043684,2.451337846871884,2.455714883127205,2.4697054058680856,2.4580351993306824,2.4299718401817025,2.4056898768347095,2.403266749624505,2.4172089523744584,2.3689494089819325,2.400622884278182
R46.0,2.404916725183915,2.405263945898936,2.4036234202879934,2.404031920147428,2.4053550534553576,2.4065626767486332,2.407160208128456,2.40894495563608,2.4129471227877684,2.41783809550551,2.4213337457593505,2.4294209794750237,2.444225478844667,2.458457126721686,2.462519013853044,2.4582193174431515,2.45323488811204,2.449849972459859,2.45467069428377,2.468704080634932,2.4573635548253265,2.4289022440651897,2.4064357114841886,2.4030995135007216,2.415773370343738,2.3635094289671996,2.4001646309240523
R47.0,2.4039607870289275,2.4049632948364312,2.4042481350828195,2.404116098267816,2.4048354794278737,2.4059399535843253,2.40710747599568,2.4082887677774756,2.41262625332614,2.417858512882435,2.421456651064533,2.4285471276941317,2.443459764992636,2.458320034579749,2.463096664658869,2.4579792955201896,2.452842255881865,2.449777541771742,2.45401662471247,2.4692120578522285,2.4579032209143654,2.428313538398095,2.406327122519795,2.401993725176321,2.4117719429257765,2.358608207896513,2.3998246968661876
R48.0,2.403874279190364,2.4042535447387308,2.4038433462047393,2.4038575515841765,2.4045483930736182,2.4060219806670062,2.406877303724402,2.4080806349393167,2.4123595122856636,2.4171929239475505,2.421197333439293,2.428903558648932,2.442860748608812,2.4580948100169553,2.4624213727038535,2.456963882317247,2.4515672148834122,2.448547588492751,2.452806765687628,2.46775236657371,2.4574274325371688,2.4281322287491376,2.405890179471606,2.40306988229469,2.409362958642035,2.354188810147959,2.400090135290607
R49.0,2.4028309806021153,2.404300679093954,2.4035968199977704,2.4035655090430468,2.404934798584701,2.405403086284255,2.4061711716952154,2.4075521745161437,2.4121068236094505,2.4166281660210056,2.421196993722215,2.4283627809641337,2.4428932778916352,2.4578588721170935,2.4617149098126427,2.456449356171331,2.450709575636683,2.4487704943665816,2.4523127760337498,2.467151472529725,2.4562186244991384,2.427932573099279,2.4057933618472536,2.4024523150062835,2.4057882459798994,2.3512497754949617,2.4005673185824894
R50.0,2.403156586090256,2.404934239801458,2.402856364737581,2.4036375546772533,2.4046996908982203,2.4053663527582967,2.4062555679846445,2.4075285948223666,2.410588417297882,2.4164584557590216,2.4200196469713733,2.4271846672244775,2.4419587553803037,2.457300822710895,2.4616096179524067,2.4550405105732405,2.4508997883715904,2.447576252986719,2.4510346039627433,2.4664392492518084,2.4559265885462214,2.427536292798645,2.405507919521982,2.401837789740122,2.402067349963369,2.3485469220958284,2.3996749350538593
R51.0,2.403104993133653,2.4037522267323608,2.403097484886356,2.4038804664613496,2.404731769036278,2.4061283592687555,2.4060751376660052,2.4073808868458655,2.410890466370891,2.4161010756254044,2.420081417365615,2.4267127595358247,2.441565604977102,2.4566743137058933,2.4608398812817325,2.454978284434588,2.449657831205156,2.447379040416573,2.450461516600825,2.465733852070532,2.4566347925964376,2.4273575668208736,2.4055962008199883,2.4015299471749416,2.397860497049162,2.3460403069226285,2.399769797431173
R52.0,2.402756638396665,2.404743204572906,2.403622343424159,2.40310114519411,2.404649907571122,2.405000656198972,2.406784860993689,2.4071535656939473,2.4106000658780973,2.4152419369744744,2.4198555038280287,2.426942663934739,2.4414686541775343,2.4560036892626504,2.4605550458941168,2.454916106233377,2.4486662454537345,2.4463513021776313,2.4491652420615457,2.4651295673018874,2.4558930092931233,2.426629809415952,2.405461861971719,2.401428670902232,2.3936012689019557,2.344086739052043,2.3999733372167924
R53.0,2.402550214937481,2.403642144934704,2.402884567254535,2.403726505576699,2.4042298093413894,2.4050776013508504,2.4057172713676094,2.407135297362191,2.41028256801352,2.414392222637784,2.418771521231534,2.427216870038101,2.440613313407554,2.455042158858477,2.4605561233938205,2.4541175491208413,2.4489383403156824,2.4453569189259765,2.44847942915605,2.4648557273000167,2.455170431584776,2.425793492428619,2.4052102042346015,2.4018421020410305,2.3896156006369105,2.34314079481406,2.3999119626391905
R54.0,2.4018187440440752,2.4037232170026446,2.4030896136073094,2.404278240972343,2.4042681218673034,2.404394928807714,2.4053243607026054,2.4069817029966303,2.409718177527862,2.4137266859040727,2.418456780826208,2.426719185611111,2.4398692786167815,2.454927876218913,2.4594023699950087,2.4538450058280223,2.4481979613228866,2.444413066085858,2.4478965575991536,2.4646653378817036,2.4549078945468525,2.4255114495559744,2.4040165891674663,2.4013058567174013,2.3857807814994354,2.3412382210844513,2.3997562730166067
R55.0,2.4014808288111893,2.4038288204620377,2.403202583444232,2.4031448329963863,2.4045193338102333,2.4049802578363826,2.405705801718409,2.406889520854532,2.4100354550381287,2.4137778567174526,2.417933984143192,2.425231893790675,2.439130584032552,2.4548523527149837,2.4586205356829605,2.4526890876924847,2.447221586020766,2.443521810210998,2.4482467097442404,2.4638322755779987,2.4544918473394453,2.4252396235883453,2.4040814033921367,2.4008137157245355,2.383608451255942,2.341264982106494,2.4010018719832145
R56.0,2.401245189135782,2.4039798303861226,2.403360734793484,2.403257234849133,2.404412028658916,2.4052243152991535,2.4047035774785006,2.4067055084128697,2.4099444723016448,2.4130527426430346,2.418148130160673,2.425956939145406,2.4392764393326756,2.454866306575554,2.4585060493643103,2.4522246765134144,2.4469707167846964,2.4433241076346714,2.4473188417053136,2.463401786962553,2.453970325810326,2.4234979590754464,2.4043578931560874,2.400610484005898,2.3829046930824154,2.340293170850342,2.4006576174455145
R57.0,2.4012665060667087,2.4041650643089723,,,2.4040164383595166,2.4045422602897797,2.4049400815233057,2.406182169611622,2.4089685634403843,2.413103341805963,2.417598334682982,2.4259286383277083,2.439602778524869,2.453832281141966,2.457954773543066,2.4527953576411066,2.4462887212461477,2.442054095642916,2.4466284730749805,2.462397745130556,2.4538006121651748,2.423476118950214,2.4044867366786686,2.4005939038829722,2.380931435067283,2.3401861673033264,2.399985219871269
R58.0,,,,,,2.405045733213609,2.405243212080377,2.4055260067171798,2.4088710850514676,2.4125366394159533,2.4174227438512856,2.4246863204772424,2.438786752788872,2.453156646430383,2.4578769464373558,2.451855006553199,2.445780924267794,2.44114526041054,2.446616213809867,2.463287054680995,2.4535547760616954,2.422690808755869,2.4039894460605167,2.401611187494375,2.380965508896455,2.3411378833886993,2.400432087484033
R59.0,,,,,,,2.4054345935198067,2.406012970102682,2.408822517006077,2.413608712234929,2.416906317657103,2.4243780635355794,2.438686448589725,2.452557094598151,2.4570146117465015,2.4517363252272015,2.4452331694111566,2.440910023046606,2.4461563248107683,2.461693940598024,2.4540165237738374,2.4213203898725624,2.4038040572994746,2.4014163111969618,2.3802715078816403,2.3414527865447234,2.399926181801569
R60.0,,,,,,,,2.4060308565907476,2.4077344819351705,2.41275178943702,2.4158854128450336,2.42462076911244,2.437705383123372,2.452965175998539,2.4566537727699136,2.4509672962256213,2.44412057420346,2.4404508598322616,2.4449960924619427,2.4611300170421444,2.453541983127023,2.4221624468592293,2.4037100811567877,2.400698063396868,2.3800615106548686,2.3427804378014265,2.3994307381245283
R61.0,,,,,,,,2.405153439100591,2.408254432279303,2.4113495801422737,2.4159906774872946,2.423807402058889,2.4369832976347623,2.4520318869211475,2.4566783910131247,2.449611611262779,2.44437303372601,2.4402480080905073,2.445524491587569,2.4621362557038204,2.4524421720723844,2.422125104629203,2.403363480634242,2.4002213945013824,2.379486274225927,2.3426695013650782,2.400084958610728
R62.0,,,,,,,,,2.4084415960637684,2.411941942048836,2.4161479926153766,2.4240403136667585,2.4366866054411664,2.4512332581581404,2.4554641206408925,2.449493628719149,2.4437754861388385,2.439214808157518,2.4452293925921347,2.461758223148912,2.4526125854112224,2.42185592472602,2.4031848485569767,2.400887535554823,2.378200325914119,2.3426378169995696,2.3989601389054784
