,CR02,CR03,CR05,CR07,CR08,CR10,CR16,CR21,CR26,CR30,CR35,CR40,CR45,CR50,CR54,CR58,CR63,CR67,CR71,CR75,CR80,CR84,CR88,CR90,CR92,CR94,CR95
R17.0,2.9976561151810475,2.9959010293406454,3.0003065256369332,3.010208414710699,3.021805159448488,3.035828005408974,3.064913053100129,3.0860898243762436,3.1033856928003822,3.105310732431535,3.0956629168959964,3.0822809534822957,3.0697647701690354,3.034886047550395,2.998846651424198,2.975270593564009,3.0122068821413284,3.1049374518523605,3.144131569987751,3.075753635022035,3.0203437004792466,3.009734915881993,3.014886233716486,3.014527028538752,3.008610802137551,3.0034289844930218,2.999151184781865
R18.0,2.9979034746787314,2.995827290572411,3.0002340800320955,3.009844297482447,3.0213236439390037,3.03517060519295,3.063678487889236,3.084378686455698,3.1018217804155177,3.1039225690242085,3.094637903516853,3.0812990066555956,3.0690298328557764,3.0340466944158666,2.9984706675627733,2.975253922630752,3.012381341927031,3.1047704253806043,3.1438568964590075,3.0760072138782677,3.0206460385753147,3.010042322363201,3.015116759168599,3.014678840870112,3.0086872260611655,3.003491575284475,2.9991807920527056
R19.0,2.998134488956566,2.995746154480899,3.000160272590661,3.009484917609286,3.0208248304632908,3.0345179712874426,3.0624549131469676,3.0826746624144516,3.1002765903747944,3.1025376098699584,3.093615439860191,3.0803370247754844,3.068282916108042,3.0332125326806523,2.998086549124124,2.975223381515089,3.0125676132734105,3.1045974498546283,3.143598382703871,3.076268839270822,3.020936536019409,3.0103459074472863,3.0153321399922435,3.0148306050107743,3.0087639191362796,3.003539042286569,2.999220037147557
R20.0,2.998356976456591,2.9956450972336026,3.0000827624070334,3.0091321195077425,3.0203372584258643,3.0338672674516967,3.0612259434281994,3.080983301515345,3.0987368324610705,3.1011621278606247,3.0925977146823755,3.0793688580079146,3.0675351771347192,3.0323856486899112,2.9977155823708124,2.975205490779781,3.0127336809755954,3.104422423265388,3.1433506135826046,3.0765436391644028,3.02123872066526,3.0106565487673254,3.01556773667233,3.014974755959555,3.0088352355526395,3.0035915186561666,2.9992517741292155
R21.0,2.9985681873006143,2.995534456700889,3.0000039669692735,3.008777890872107,3.01985616491535,3.0332139443059964,3.060003524669475,3.07931135777955,3.097210296790085,3.0997988966610595,3.0915881820354265,3.078413787072966,3.0668067229886327,3.0315721008644365,2.997337429138771,2.9751849929686793,3.0129135625382246,3.104247691442729,3.14310423211947,3.0768053835106044,3.0215413640381774,3.0109665834412134,3.015785206600674,3.0151293749696966,3.0089203592516345,3.0036455083769296,2.9992823105508872
R22.0,2.99877583504677,2.9953903316281396,2.9999224726506037,3.0084161992161955,3.019363810161253,3.0325680966236774,3.058784162359799,3.0776419808596542,3.0956909040339387,3.098443956403678,3.090574012629524,3.0774514792196173,3.0660622723168074,3.0307642291194625,2.996973148514579,2.9751672126191733,3.01308804275311,3.104072397660683,3.1428686779181385,3.0770723715181463,3.0218575689415816,3.0112775245162555,3.016014365850769,3.0152779526204925,3.008993062329375,3.0036993686689692,2.999317581741252
R23.0,2.998963259409279,2.9952307423862434,2.999836557943625,3.0080666378622056,3.018873402197403,3.0319155218830223,3.0575689514543987,3.0759779205900957,3.094181233584556,3.0970872287142823,3.0895795759775377,3.076489683001077,3.0653317455962097,3.0299594559515417,2.9966033497993623,2.975144858834325,3.0132679820493444,3.1038869338652306,3.142638084625699,3.0773472170502516,3.022154803689364,3.0115935654318227,3.0162322827369454,3.0154203585155424,3.0090673774019616,3.0037527615795034,2.999344571210412
R24.0,2.999142701543033,2.9950505385938713,2.999746455570941,3.0077131789974927,3.0183959243949388,3.0312646152320113,3.0563647076074543,3.0743444803625546,3.092681341216353,3.095748884079783,3.0885889952194288,3.0755407781858857,3.064601205124429,3.0291457290993944,2.9962315987566037,2.9751270521951882,3.013444831390052,3.1037044993221423,3.1424179192525585,3.0776172550282808,3.0224635496304084,3.0118960277996765,3.016461377125192,3.0155699757012946,3.009144890649327,3.003807362961934,2.9993774453458704
R25.0,2.9993184633895966,2.9948336394151003,2.9996549979374447,3.0073671936068265,3.0179071171637295,3.030622408655562,3.055161537472304,3.072708393672726,3.091199181473124,3.09441362118472,3.0875944748496846,3.0745992730002225,3.063866022183874,3.0283510954026163,2.9958618161858737,2.9751159744664477,3.013608986190062,3.103514672933034,3.1422050645617072,3.077892262905425,3.022779509825765,3.01220827023824,3.016685340610852,3.0157154501175643,3.009217659076857,3.003856303427395,2.9994126833042603
R26.0,2.999497428247551,2.994606896816712,2.999558991006447,3.0070080140163764,3.0174257822532486,3.0299777940889316,3.053963935337022,3.071083594724162,3.0897112623878233,3.093082792345181,3.0866138428286463,3.073657478413798,3.06312935172201,3.0275579443544114,2.9954974541660064,2.97509411351597,3.013788661682218,3.1033211002399783,3.14200455900696,3.078172851398019,3.0230842087531586,3.012516548170646,3.0169016449305492,3.015863398488408,3.009295167502273,3.0039097220150803,2.99944673641788
R27.0,2.999680787168844,2.9943366241744553,2.999454418993045,3.006667769236677,3.016944221955823,3.0293303870161226,3.0527654117081395,3.0694886878545153,3.088255982345309,3.0917660653420036,3.0856426274403272,3.072721830476019,3.0623941819860234,3.0267669171011193,2.995130836164047,2.9750941135159663,3.0139630990171202,3.1031259816145376,3.1418128343110134,3.0784558831107875,3.0233979503008133,3.0128334992798624,3.0171255983966967,3.0160081735866826,3.009371718744251,3.0039670299436017,2.999474401865003
R28.0,2.999861799658716,2.994052634279307,2.9993405094146413,3.006313637153802,3.0164624677838985,3.028686965235937,3.051574489094438,3.067891997359969,3.0867889856097834,3.09044966580009,3.0846738630685344,3.0717932154156187,3.061671445743426,3.0259934139717766,2.9947697662480492,2.975080561956017,3.014129426863829,3.102927083846086,3.141629544845531,3.0787314976849807,3.0237146172661094,3.013146281957377,3.017345744596622,3.0161517253937378,3.0094561625003804,3.004011078330366,2.9995050625716035
R29.0,3.0000475996533282,2.99375092942828,2.9992157908684356,3.0059715805537284,3.015985264787209,3.028046197886487,3.050384106875045,3.066313367097805,3.0853407271464364,3.089147073020566,3.0837118081616883,3.0708649184516723,3.060937189893684,3.0252135838798,2.994410048216099,2.9750665816579547,3.0142960725648598,3.1027187889852645,3.141449098274476,3.0790219305667237,3.024032777156179,3.0134629122086634,3.017572334538981,3.0162951290170974,3.009527596820854,3.004069375253012,2.999539589448614
R30.0,3.000230352934661,2.9934324659029223,2.9990859601334328,3.0056226024743493,3.01551050359144,3.0274056125509468,3.049213658468095,3.064750275517546,3.083900345475282,3.087844592399463,3.0827474154436776,3.069942209339361,3.0602084101503713,3.024435567607245,2.994051008224874,2.9750531199662067,3.0144723249506513,3.1025016293803676,3.141290958482889,3.0793111543789897,3.024349299317162,3.013778195210725,3.0177908960097115,3.016434843544468,3.0096047576746954,3.004114548585972,2.9995689777616463
R31.0,3.0004337823917595,2.9930997805599033,2.9989578565278467,3.0052919444582056,3.0150388930836223,3.026771501491732,3.048040222031575,3.0631977248932136,3.082471002559621,3.08656068293408,3.0817929130912707,3.0690209589194177,3.059470091842768,3.023681600437861,2.993694846413277,2.975040669273836,3.0146330612309504,3.1022922808631264,3.1411373284172637,3.0795943466163025,3.024665107115657,3.014094671388524,3.0180096682673,3.0165821152644443,3.009674669351678,3.0041686898024578,2.99959673582478
R32.0,3.0006321599206567,2.9927652879869506,2.998821535491448,3.0049389354434144,3.0145580193456545,3.0261464701967618,3.0468690939730165,3.0616671863980036,3.081045624212647,3.0852723585314483,3.0808472146619854,3.0680988775269435,3.0587425599524107,3.022916659947134,2.9933467316949613,2.9750361111592762,3.014799129205089,3.102064877994042,3.1409934089324913,3.079875301039949,3.0249914117816017,3.014412216853176,3.018233698568776,3.0167217876838137,3.0097521301255643,3.004206285680339,2.9996290231219893
R33.0,3.000839501398588,2.9924405946410286,2.998675747634593,3.0046049605952185,3.014081030816196,3.025506347538145,3.0457102057124645,3.060129487261165,3.0796331962255703,3.084001486334309,3.0798994035286995,3.0671969248671225,3.0580181549275776,3.0221642684379164,2.992984268302436,2.975019236320058,3.0149736212035756,3.1018436236982074,3.140853378049933,3.0801708526157077,3.025312760328327,3.0147398898933493,3.018445967409459,3.0168583870758017,3.0098293478078686,3.004266564355606,2.9996618674721782
R34.0,3.0010558674933097,2.992100960488394,2.9985199456226566,3.004265196400188,3.013606486526672,3.024874469256376,3.0445518046084934,3.058634023925789,3.0782305092637445,3.0827355627454,3.078958260808652,3.066281292871531,3.0572813094069597,3.021424520452908,2.992640150824075,2.9750140906564937,3.015140651763283,3.101609148779796,3.1407317100526657,3.080454384413075,3.0256422717679436,3.0150468937435058,3.0186683742436746,3.0169980220565082,3.0099051620112562,3.00431470969566,2.9996929603909215
R35.0,3.0012743070118377,2.991767381659678,2.9983676774500414,3.003934203674666,3.0131417363673694,3.0242535315835433,3.043393055313662,3.057134180057394,3.0768334324932822,3.081474148665659,3.078023870706133,3.0653793936857783,3.0565575758108987,3.0206787876035843,2.9922926636199034,2.975013892030799,3.0152929926758816,3.1013747729523753,3.140617431985029,3.080755876223088,3.0259606061372293,3.0153693479311374,3.018888205488266,3.017135430065792,3.0099809844196352,3.0043624484769023,2.9997141712896336
R36.0,3.0015077223888107,2.991439399980956,2.998200151775219,3.0035948427678165,3.01266617745611,3.0236270411309167,3.042252183511206,3.0556510145352473,3.075453576444326,3.0802123277333213,3.0770963244096525,3.0644831083201867,3.055821196558227,3.01994023762578,2.991942653758475,2.9750090270089737,3.015463402013581,3.1011296908222357,3.140519337167023,3.0810453615217948,3.0262883539861987,3.0156906897063354,3.0191094688819207,3.0172744363722392,3.01004463221712,3.00441356498624,2.9997464172279966
R37.0,3.0017397113116933,2.9911042739055156,2.9980347477819955,3.0032591943765325,3.0121967221612174,3.02300255886282,3.0411073438594607,3.0541859494013677,3.0740713485917053,3.078973103055929,3.0761735704092286,3.063586239684211,3.0550913693895914,3.0192091286742864,2.991607066334306,2.9750085119358456,3.015621046419338,3.100882104172713,3.1404137021910716,3.0813446309218366,3.0266138099216486,3.01601400230811,3.0193257291915225,3.017410979989048,3.0101219486851365,3.004463293019485,2.999779552396617
R38.0,3.001982316656844,2.9907811080406908,2.997863931964079,3.002916316671065,3.0117338567768726,3.022385360922768,3.039980506304391,3.052741599317011,3.0727066291898812,3.0777316275561306,3.07525404449186,3.062697702770921,3.054360068675385,3.0184832469970284,2.991267973701425,2.975005428246025,3.0157871148494655,3.1006340503217986,3.140333899883422,3.0816375177727746,3.0269437728275745,3.0163310651512516,3.0195419541952067,3.017539484996327,3.0102009739050346,3.0045132356453736,2.9998085998211037
R39.0,3.0022221604577606,2.990455820419578,2.997682493405896,3.002558052861712,3.011257016111293,3.0217678757811903,3.0388407264746413,3.051300439287135,3.071341526508638,3.0765071321256268,3.074336962697667,3.061808319599501,3.053626751823375,3.0177730454590015,2.990932859576577,2.9750022054178764,3.0159269815624583,3.100362958009937,3.140268300585296,3.081933849782679,3.027272845382582,3.0166532951531613,3.019760767152066,3.0176759995264026,3.010278304316628,3.004557921616545,2.9998378166060857
R40.0,3.002602389153255,2.9901518671319787,2.997457287175106,3.0022204696922237,3.0107790898621585,3.0211509574782553,3.037712977388027,3.0498840288738793,3.069995976911769,3.075277797694493,3.0734272993314593,3.0609204010399083,3.052893238743375,3.0170662678147084,2.990589530236626,2.9750030416317466,3.016091626102522,3.1000976855895153,3.1402006125714914,3.082225862751248,3.0276096999732545,3.0169762416868706,3.019971788497723,3.0178119234659926,3.0103462863627515,3.00460152295997,2.9998695143558334
R41.0,3.001953072934763,2.9897260041091958,2.996869433311116,3.0018822134288965,3.01030489449409,3.020544636018629,3.0365993843873653,3.0484819937760936,3.0686550930520906,3.0740599603598335,3.0725170075321078,3.0600394714733476,3.05216251166137,3.016362241833618,2.9902629166742054,2.974996888977259,3.016241650405719,3.099843736144069,3.1401569707002737,3.0825267324161825,3.0279448502734994,3.0172943297377532,3.0201853491360353,3.0179449387460098,3.010411598338376,3.0046529426086903,2.9998929545147814
R42.0,3.001774410732074,2.988952209755017,2.9994183557737815,3.0015542729996922,3.0098255427041827,3.0199405655897467,3.03549251049131,3.0470937432949485,3.0673157492729604,3.072856785761909,3.0716139265041917,3.059168549784631,3.051428679037673,3.0156653569633587,2.9899262574230514,2.9749966271098742,3.0163972106688512,3.0995639312216525,3.1401210010417664,3.0828186560979693,3.028281072198847,3.0176198768818687,3.0204034737727397,3.0180814189219713,3.0104917167222855,3.0047026902795335,2.9999189449920642
R43.0,3.0016134357760174,2.988726338629702,2.998401077862014,3.00123004037698,3.0093628628892564,3.0193223257043638,3.0343840200853256,3.045724125211812,3.0659892435766545,3.07165262003094,3.070710203155605,3.058294199861138,3.050686871456256,3.014966981315107,2.9896024432923842,2.975005013909837,3.0165453572096084,3.0992840880373307,3.1400855365070464,3.0831193282178675,3.0286138986998297,3.017946893550231,3.020618517052428,3.0182083927170327,3.0105603878109473,3.0047473771530346,2.9999520816985803
R44.0,3.001446618375958,2.9885097326312935,2.997258059275737,3.0017466839114086,3.008785087601047,3.018723209549379,3.033276684758165,3.0443623050612354,3.0646813913627375,3.070456290650775,3.0698199913862663,3.0574309460486027,3.049958112159692,3.014289138942691,2.989280757350024,2.975010257221104,3.0166856499451993,3.09899009197487,3.1400716005400104,3.083416686398823,3.0289620024282033,3.018269639706014,3.0208394387196043,3.018337020545059,3.0106344440652726,3.0047987476660496,2.999977413719641
R45.0,3.0012825659180535,2.9883219158544425,2.9961122499904564,3.000886345804697,3.0080630532968757,3.0181150294207333,3.03218211687963,3.0430210799168345,3.0633707355526236,3.069271116968937,3.068919364419025,3.0565613028951346,3.049213309473986,3.0136115476575442,2.988964528562615,2.9750103043785905,3.01684144443827,3.0987093951905202,3.14006630907297,3.0837194898328266,3.029302638333021,3.0185992097066454,3.021046771924074,3.0184717636117013,3.010704526201622,3.0048405021070725,3.0000053383051917
R46.0,3.0011311287410427,2.9881425774600423,2.9949622541428567,2.99973886901616,3.0073828465852004,3.017502269139423,3.0310919487130406,3.0417035476722174,3.0620803890685426,3.068088404590207,3.0680354580551827,3.05570658392921,3.0484819789990794,3.0129403073935204,2.9886429257474596,2.975018438417426,3.01698490579257,3.0984145281980435,3.140072213625223,3.0840090662210553,3.02963531145614,3.0189216978113644,3.0212646235671303,3.0185929758872665,3.0107725606884923,3.004893195292233,3.0000287169262143
R47.0,3.000967768099871,2.987959701351077,2.9937994344082237,2.9986080555387136,3.007714500742775,3.016876280263802,3.0300044266797563,3.04039259346512,3.0607873945987665,3.066917653746997,3.067155413935986,3.0548507554991273,3.0477421453123887,3.012277702108716,2.988325675972591,2.9750266393060008,3.017128822910619,3.098110059440261,3.1400859196715634,3.084317692278219,3.0299909077720844,3.0192426719752823,3.0214783336892648,3.018724063988991,3.0108465503081394,3.0049427546495053,3.000048930569783
R48.0,3.0008174274662585,2.9877905005986394,2.9948160481296715,2.998547222590003,3.0056834162762645,3.0162542201976272,3.028926532235762,3.039095340242108,3.0595127529486197,3.065753493566015,3.06627795299869,3.054001994938828,3.0470044450831533,3.0116135137617697,2.988018468678253,2.975029680495789,3.017265480731201,3.097806655884226,3.1401211649790794,3.084605309382935,3.0303275829460374,3.019565695234988,3.0216922710519074,3.0188530557190285,3.010915103493254,3.00498629794528,3.0000499557292954
R49.0,3.0006712032758176,2.987620846827945,2.994842056340924,2.998295891246307,3.0049452961981,3.015543979035531,3.027846942867382,3.0378201560094547,3.0582414865750946,3.064602994925197,3.065396596862999,3.0531583907441253,3.046265010925392,3.0109632813842593,2.9877132453350024,2.975035409573851,3.017392409215849,3.0974992792967053,3.1401645577057837,3.0849109669606745,3.030680141663431,3.0199030919126026,3.021909214810558,3.0189671056916882,3.010986459926427,3.0050302439001904,3.000032388061087
R50.0,3.000521536785052,2.987459868875048,2.9948500920562946,2.998046795069429,3.004610376874035,3.0144263048013507,3.0267755788746946,3.036556770923579,3.056976728588806,3.0634410443332403,3.0645293630168826,3.052312896904911,3.0455246006080707,3.010320590744534,2.987400665932887,2.9750506693904364,3.017527140579552,3.097196520734369,3.140206954690812,3.0852110046793273,3.031023881549907,3.020226616900771,3.022117256048068,3.0191011634335183,3.011051711029973,3.005074931839474,2.9999389541701555
R51.0,3.0003698820286315,2.9873009415468683,2.9945460769183407,2.997789581680127,3.0042476068636415,3.0129890007966154,3.025704419843658,3.0353197345846925,3.055732826769107,3.062303729486513,3.063661458939118,3.0514727510583253,3.044786636577304,3.0096846793884637,2.987102232439205,2.9750675909097586,3.017661149804861,3.096874157761057,3.140276315222386,3.085515131964575,3.031372957397085,3.020554657634817,3.0223283536613255,3.019223898828907,3.0111230201614916,3.005122381715888,2.9997494803940645
R52.0,3.0002297147950423,2.987163304517723,2.9943514895518186,2.9975262638942395,3.003851993352975,3.0116306217551863,3.0246171242561584,3.034086701662177,3.0544865729179778,3.061171541448017,3.0627966005190164,3.050637090726119,3.044046749926474,3.009055717169126,2.986802971166784,2.9750726711275854,3.0177913084383348,3.096554866404642,3.1403459500530913,3.0858063240940683,3.0317263896854296,3.020878023126496,3.0225433304143934,3.0193498499147284,3.0111849155416874,3.005170594264959,2.9994629447615555
R53.0,3.0000801137741395,2.9870208839515406,2.9941222661058147,2.9972682911617565,3.0034568444457594,3.0106568825736026,3.0233940005161433,3.0328665510486004,3.0532528178727385,3.060041826524502,3.061935422316811,3.0498078651125384,3.0433038068412137,3.0084323877749872,2.986513430779042,2.9750850915021796,3.0179188418504084,3.0962332000225765,3.1404416872898837,3.0861022437288743,3.032078652804331,3.021209400842898,3.0227532438181255,3.0194679275235012,3.011259488069239,3.005224200298779,2.999099533934697
R54.0,2.9999305974518524,2.9868816748907623,2.9939055665332917,2.9970062153412513,3.0030550990414357,3.010143639794489,3.021906685403311,3.0317018408466336,3.052028822665271,3.058917448059728,3.0610741769161787,3.0489847197415045,3.0425609973028114,3.00781068834391,2.98622552390663,2.9751029923263714,3.018043202708231,3.0959102607597075,3.1405358596825477,3.086402270410412,3.0324387811864812,3.021533179386057,3.022964282072043,3.019591554139487,3.011324686782958,3.0052591967051288,2.9986436286666733
R55.0,2.9997856032789034,2.986756759877492,2.993688248962106,2.996753656195588,3.002664695805105,3.009620539873008,3.020489712608809,3.0305412958297397,3.0508237214732157,3.0578012497148257,3.0602166623231466,3.0481696457214253,3.0418112055722872,3.0072157889960383,2.985930226940776,2.9751207114090206,3.018159548318457,3.095585466285131,3.1406545095729776,3.0866995778493296,3.0327845340609985,3.021861697858087,3.0231750351760738,3.019708502290943,3.01138653489977,3.005305000840263,2.9981022036403373
R56.0,2.999640576580662,2.9866512383982444,2.9934594630256113,2.9964978225196344,3.002268924610712,3.0091169345710553,3.0191230964286917,3.0294128888953686,3.0496120860491995,3.056698458388422,3.0593686827504474,3.0473459008377946,3.0410752487731014,3.0066086170756376,2.985648946755927,2.9751269127470272,3.0182742259448267,3.095243014964594,3.1407760100265376,3.0869951574965224,3.0331435964658375,3.022193384207485,3.0233856716698173,3.0198311678577032,3.0114638408908787,3.0053475925870328,2.9974716205004013
R57.0,2.999501542395078,2.9865315124198695,2.99323718107543,2.9962386384277058,3.0018778736484686,3.0086098019284626,3.0178175666872313,3.0282805078307917,3.048413932360083,3.055600727455664,3.0585207629770923,3.0465371608255434,3.0403319674159217,3.0060189033049145,2.9853606922617777,2.9751499225814175,3.018390297968308,3.0949156979573944,3.140912395440418,3.087294314501603,3.0335034312241476,3.0225159937564974,3.0235977066605404,3.019946059818059,3.0115249285808012,3.0053987477639565,2.996769245656174
R58.0,2.9993495168032176,2.9864337000631465,2.9930107041277703,2.995981824468395,3.0014786242101468,3.0081167948315386,3.0165532422635066,3.027168736994951,3.0472244487699,3.054509538838139,3.057671041228429,3.045728174240332,3.039595083120975,3.005438263643606,2.9850780790464495,2.9751686348592488,3.0185042126813886,3.094577326688122,3.1410663271882298,3.087586057185126,3.033861942692071,3.022845047173552,3.023810657135571,3.020068703673803,3.0115961176702077,3.005441076949494,2.995990703206744
R59.0,2.999197995434882,2.9863474097451297,2.9927852596644873,2.9957313355885504,3.0010676922469126,3.007613467220585,3.0168703209034127,3.026050823173858,3.0460576642513857,3.0534214176305294,3.0568295639382685,3.0449248547030168,3.038841433680617,3.0048504358119814,2.9848037051802456,2.975193713993589,3.0186144567638986,3.0942290397519456,3.1412299185082766,3.087887022986729,3.0342208765569403,3.0231709956411703,3.024016445437392,3.0201826224045547,3.0116492129842234,3.0054853381133464,2.9951287573526253
R60.0,2.9990519964429723,2.9862503438250596,2.992553656001962,2.9954705326299895,3.0006697592490292,3.0070628038730844,3.0156929067079226,3.025120029409998,3.044885871378611,3.0523505380772757,3.055987884253769,3.044120938266962,3.038099861192322,3.004282469752977,2.984530192712578,2.9752099332334567,3.018713564957953,3.093892044247789,3.1414044046546,3.088176875151598,3.03458043355688,3.0234954618675864,3.024226431142825,3.020299249247951,3.0117265033237404,3.0055365146398536,2.9942023943947937
R61.0,2.9988916658296545,2.986172634651422,2.9923197658577356,2.995217773037195,3.0002718239803414,3.0065123624522614,3.0139653329105025,3.0241963804988377,3.0437274191057617,3.0512845355315834,3.0551503192319465,3.043329368609465,3.0373545657867815,3.003722899128458,2.984263013609314,2.975235752200129,3.018824606888531,3.09353845686783,3.1415882832909188,3.0884746571971746,3.0349492096972597,3.023830184811277,3.0244329453257786,3.0204178360745124,3.0117857610781127,3.0055675828702295,2.993213369248319
