,CR02,CR03,CR05,CR07,CR08,CR10,CR16,CR21,CR26,CR30,CR35,CR40,CR45,CR50,CR54,CR58,CR63,CR67,CR71,CR75,CR80,CR84,CR88,CR90,CR92,CR94,CR95
R26.0,3.0248906969857954,3.0204491817889636,3.024513232117833,3.0325420991802376,3.043164562484219,3.0552816480099882,3.080199682009239,3.096791790566301,3.1154029802391427,3.11892888334126,3.1134672898926996,3.100779333759803,3.090983160215531,3.054302631287727,3.0225283926989164,3.006251413103888,3.0967621626702213,3.271517692923872,3.522063292708043,3.403104287710205,3.1104118232371487,3.037024872570586,3.0424638424425337,3.0417214844449503,3.034015911815251,3.028844359948179,3.024882723335682
R27.0,3.0246970901280297,3.0198117515779397,3.025294107160483,3.0314098282035356,3.041977128017351,3.054836868431745,3.0786207303062674,3.095159432654571,3.114455569558382,3.1173256347315017,3.1114950802097816,3.0976964655349755,3.088038580953946,3.0515462904472592,3.0201649424055246,3.000490433117462,3.069803293629919,3.2279466145805062,3.453631989411121,3.3363797946569567,3.0806160745759312,3.0376066816249256,3.0422873450057444,3.041244678391177,3.0343839916650768,3.0292367798363196,3.025218928024199
R28.0,3.0254573293451172,3.0190016648463476,3.024824322268153,3.0321280318219634,3.041965206951658,3.054685366521793,3.077685925642721,3.093372839422001,3.112346770036354,3.1170652000771204,3.11017144906861,3.0970547690963373,3.087022620074868,3.0510558878163505,3.0193246608365754,3.000118238208241,3.050895558618394,3.1921035393560575,3.3929182531771236,3.278512755554928,3.0612744290125224,3.038486663870329,3.0426012961020996,3.041151741115278,3.035341865005094,3.0295117030364778,3.0250175923150504
R29.0,3.0251947615363783,3.0190514988308608,3.0248379069948017,3.0313026764423183,3.041644639269546,3.053911117362641,3.0760868929469414,3.092244779819758,3.111662769665506,3.1151950613635915,3.1091290005195344,3.0960312935990837,3.0867749826914572,3.0505280732438074,3.0194243951759137,2.9994647351916597,3.0413472998854707,3.1639008924990373,3.3391655076836653,3.2280393957571776,3.051128716538195,3.0381686666345846,3.0429884876249074,3.041276400562999,3.03510959447955,3.0288575664654167,3.0253929244617526
R30.0,3.026018075352058,3.018709816747703,3.023641483726279,3.0308390758502965,3.04065505762259,3.053099691544793,3.075055774695003,3.090655965261816,3.11067107140981,3.1132309541405783,3.1089470631493263,3.0952414653761777,3.0860424583196973,3.0492827948561456,3.0188456256661746,2.9996907314003716,3.039117547019348,3.144090690830524,3.2927923556816987,3.186385190212673,3.0502901614710933,3.0387413149809115,3.0436307966727947,3.041775415239591,3.034712755070181,3.029845849980336,3.0250654422380268
R31.0,3.025508850547414,3.018835487234685,3.0240886786152146,3.0300916688939292,3.0410451886342846,3.05183030576438,3.073335111325259,3.088635436489253,3.1081972612701985,3.1122339707357316,3.1078870954015083,3.095036423515849,3.0845664211218065,3.048889933114202,3.018044940012348,2.9995967572460676,3.0395829475296354,3.131646262405444,3.2535630072260457,3.154168833602213,3.0495717251129717,3.039235366702514,3.0433532396387712,3.0426697050732345,3.035140961518205,3.0293453841562465,3.0247688709893636
R32.0,3.0256455792696455,3.0175514238946963,3.0248282505745707,3.0305974754966183,3.039985268618779,3.0511493455090504,3.0723057333695256,3.087612741680485,3.107201669240399,3.1107538924140306,3.106360034103176,3.094006218314253,3.0832579316382227,3.0481507068058113,3.0185661036842673,2.9995319688088093,3.0402667051600414,3.12868972981914,3.2221895927856283,3.1295175756587876,3.050311379479453,3.0393833991917085,3.043663414397561,3.0424363620988095,3.03493124572367,3.029294270969584,3.025247910972625
R33.0,3.026126244178141,3.0177033054822573,3.0236709557273724,3.030128882907588,3.039145930373005,3.0503929189031376,3.0718430573517868,3.0858713506332554,3.105986263286713,3.110195929763184,3.105462080684787,3.0927969531309896,3.083235020632861,3.0475988798629725,3.018342808233755,3.000554353470192,3.0403705139722526,3.1279407135239525,3.1981280217641297,3.113946596453669,3.0511303586922165,3.040191326837549,3.0440989809223726,3.041851383120199,3.0352910106305484,3.0299372844949044,3.0244165336109003
R34.0,3.0264812541418857,3.016407130598273,3.0231835968915735,3.029201286275068,3.0388688469554337,3.0500411796634306,3.069595458841549,3.0840934724534392,3.104324199642278,3.108487776529725,3.1047988108296085,3.092458769535328,3.083418025767302,3.047179183324982,3.01752362316636,2.9996206816529205,3.0406770924201862,3.1274541281590436,3.1809274130016716,3.1067311526925514,3.0512680533938004,3.0403027839128436,3.0440711012568733,3.0424914380813806,3.0357298407920537,3.0299872394342167,3.0250321883986273
R35.0,3.0265912782115842,3.0170597019857617,3.0240229536429637,3.029172461524387,3.0384342335726013,3.0500566844611723,3.0683563551377455,3.0827474216072175,3.1026714384953085,3.106908885395138,3.1038751314085617,3.091230021347436,3.081976971501441,3.046680600177693,3.017037754661255,2.9997353348718225,3.040779363673948,3.127309039980414,3.169617869785452,3.106171478632325,3.0514715550914984,3.041092960852936,3.0442153217916874,3.042961540108259,3.0353514110153297,3.0296178517492116,3.024359745344864
R36.0,3.0269181973760144,3.01761270733626,3.0236219553109627,3.029136683174696,3.038133564155973,3.04919950096029,3.0680081895618216,3.0813193384532935,3.1010909196473486,3.106436058179713,3.1030556402511196,3.0904336265464707,3.082081198152078,3.0455115680912748,3.017416477844017,3.000462522686616,3.0406716415494968,3.1266970725859435,3.1663132023012843,3.1064788044523772,3.051584899528783,3.0412325311535717,3.0444789032955546,3.042290215488859,3.0351199263616433,3.029470778986191,3.0249227233829457
R37.0,3.0270950074187777,3.0161182286550927,3.023176212697585,3.028486697186318,3.0377277814296106,3.0484864583851556,3.0669305183782827,3.079232841728716,3.099404823956714,3.1052794052951955,3.101723770383127,3.0889528448335364,3.080653931265927,3.0442729925702294,3.016870150225728,2.99966961088758,3.0407705004212864,3.1261300624241595,3.1673135394043217,3.1077505212885086,3.052158881418659,3.0417171732028465,3.044742557215721,3.0430461905610007,3.034962946913737,3.0296319091124824,3.0249881451333875
R38.0,3.02738668879496,3.015576713978281,3.023274150951562,3.028663578032244,3.036315410949389,3.0479360041888954,3.0654236344902754,3.078252210386805,3.0981536985917226,3.1034192611003277,3.101408207119519,3.0883841768738853,3.0798012162006474,3.0440993073409484,3.015857154582808,3.000171384715271,3.041703304466266,3.126126357046017,3.1669982916688904,3.1076734770307515,3.051602618833565,3.04169454997905,3.0446663567562315,3.0429647610251136,3.0352707650082444,3.0294882309755606,3.0252467968912202
R39.0,3.0271046426663086,3.0156453781186157,3.0227544571500666,3.0271168780481092,3.036638540123337,3.0477538724574615,3.064492946324319,3.0768278735480155,3.0972591858858003,3.10202036086719,3.1004302141528464,3.087838930298619,3.0795395719857686,3.043049639090214,3.015691464758075,2.9996283346361827,3.0416311514528283,3.125912084541712,3.1661673659323637,3.108571998946303,3.0523120432365105,3.0422883637160267,3.0451916348580372,3.0426433293522868,3.035930951917281,3.0293836328387598,3.0254969220044474
R40.0,3.028534869709087,3.0164273947353055,3.02256003762892,3.0274828828570177,3.035701776938224,3.0463106982550245,3.062878688265583,3.0755484687944152,3.0962054337143874,3.10080496614645,3.09912957394087,3.0863372061240693,3.078078245223884,3.0421330815863947,3.016093839941334,2.9997460517054697,3.0416269317979063,3.126277036304229,3.165954150371446,3.1077421903046405,3.0529887885860085,3.0426029398002514,3.045267645587546,3.0434526154535972,3.03557102974889,3.0296680081620275,3.0250417160533
R41.0,3.0271765515119364,3.015133430940609,3.021665079818945,3.0271235791405213,3.035258824816592,3.045677867658797,3.0625263961193645,3.073984067184434,3.0945602075408254,3.0999406103838334,3.098247633501744,3.086385893747947,3.0776991918500145,3.0410985162996824,3.0158892500449483,2.9994296002722405,3.0416080942300616,3.1262363388094716,3.1663705367903185,3.107872328764296,3.0537350524958478,3.042336925412813,3.045414924549191,3.043262359747499,3.035864424150733,3.030140117171222,3.0252316604573655
R42.0,3.027288810470809,3.014217903471247,3.0238672655774246,3.0270240467151743,3.0349749611772867,3.045097097425646,3.0614186926544473,3.07332014240244,3.092949143425971,3.0988756543463625,3.0971181041414284,3.0848634596466824,3.0771382606049325,3.0409148121784186,3.0148663956280517,2.9993715281134676,3.041914733754056,3.125700880852465,3.1674262284566908,3.1093283177295823,3.0540583099174228,3.0431741575980684,3.046089025066301,3.043209581938706,3.035764412189738,3.0300785635688148,3.024832899511046
R43.0,3.0263878004726137,3.013702948459718,3.023964820267861,3.0269905287265755,3.035335770378964,3.0445757776858926,3.060187539954903,3.0717803089156464,3.091299394023182,3.096801700472039,3.0964294197869786,3.0838719051122663,3.0755517115316295,3.0408115499729833,3.014279922239802,2.9997374694638435,3.0420377440824726,3.1250908754285343,3.1663834202861847,3.108959763530251,3.0542908183474746,3.0437684106953053,3.046033319682033,3.0441856012193487,3.035540012271033,3.0295438041896183,3.02454205012035
R44.0,3.0261599171407836,3.0137583746120167,3.0222261949831934,3.0278175035149832,3.034254600827886,3.0434691326057965,3.058227093818614,3.0697274321629764,3.0902247549848028,3.096202737813827,3.0957259341101104,3.0827277693680197,3.075275551408311,3.039917081323868,3.014895963160413,3.0000514002472074,3.0426426199636794,3.1251983295168944,3.166260519648488,3.108393455640711,3.0547069876002237,3.04319575291427,3.0460488901600913,3.043846959862295,3.035623531581395,3.0292575851581374,3.0254693827790953
R45.0,3.026011811927134,3.0136489438743386,3.0212433714113183,3.025299686829662,3.032576879947186,3.043431954392224,3.0580236881030505,3.0689677936101196,3.089675838177671,3.095074732707743,3.0947145209338602,3.0822421504122834,3.074678162931704,3.0394839843303245,3.014379926957841,3.0000968825189114,3.0424471989465243,3.1246598380456936,3.166055308887589,3.1090126325092964,3.054649115304172,3.0434437878930285,3.046301191788535,3.043810046472555,3.0356618133917417,3.0300663247746606,3.0255062141560725
R46.0,3.0262636104960383,3.013956267501092,3.0199683330753015,3.024974325974946,3.0331291780192364,3.042709670183757,3.056403370881978,3.0680286935759766,3.0881431060902083,3.093449463535375,3.093425372968386,3.080865772529704,3.074385269494031,3.0382439984649237,3.014078759216965,2.999664775469868,3.0430144010695432,3.1248260500078433,3.1669738042223963,3.1092716480431157,3.0549334167404276,3.0447134803680544,3.046599828386916,3.04420386994094,3.036449186842143,3.0300380194388894,3.025568363266894
R47.0,3.0261914194369135,3.013264485817156,3.0190324675577656,3.023619946110598,3.0318060400237905,3.0426228650259883,3.0547841712688495,3.066883393134833,3.086268907932524,3.092732833024533,3.0924441686674173,3.0798416684291534,3.0734741709454623,3.0370231861653996,3.0136285641698506,2.9993843549205996,3.0423774464096387,3.1248021395413765,3.166812549954203,3.110196579691221,3.0550592532751413,3.045220419734629,3.0472213833187034,3.0441582044377014,3.0356837181615757,3.031018865099618,3.0258486271902827
R48.0,3.025569083223641,3.013288410470995,3.019281292772244,3.0231673251957543,3.029913662681637,3.0410037469738036,3.054103715968956,3.064877544480193,3.085047653084597,3.0909379266473196,3.0917662467944584,3.0792652792075437,3.0721922091282825,3.0362642127403037,3.0135449219141606,2.999200996285287,3.042240692154358,3.1242516853317737,3.1659461959244433,3.1102702335533876,3.0556859845819666,3.045613426221072,3.046233232219351,3.043591241712971,3.0361178344459154,3.0303135208371983,3.0262692207747013
R49.0,3.0258346262491016,3.013189453259148,3.020252592870587,3.0238242861951483,3.0300969385944163,3.0405405970266832,3.0534280596838497,3.062842125702145,3.084090443132128,3.0901999340795845,3.091455835669321,3.0790781848400446,3.071334878627461,3.035905821709881,3.013025942790737,3.0005238094906135,3.0426741853761703,3.1234683855663388,3.1663337979995747,3.111218810052982,3.05650456875201,3.045250688710321,3.047119716856732,3.044253209323738,3.036498905570569,3.0294645816834684,3.0260103900726487
R50.0,3.0257162520407475,3.0125720624097188,3.020510352425145,3.0233182305018316,3.029552817736337,3.0392289343869905,3.0518523821867434,3.0620745270749343,3.082384233012195,3.0896467685604345,3.089974548983354,3.078424820349725,3.071096899320717,3.0360689037798805,3.012397888337342,3.000633817148524,3.0434619392085014,3.1233180179693414,3.1674301239014833,3.1114099951267224,3.0565837203126587,3.0453599469600783,3.0471523963931686,3.044828770030151,3.0362723346294636,3.0301385453977843,3.025646681359518
R51.0,3.025536335823024,3.0124963081744562,3.0201347189048837,3.0229613470584997,3.0296208163900515,3.0379047972205604,3.0514876224088257,3.0608578226669683,3.0809656137654615,3.0879696347749643,3.089388299807651,3.0776067967553655,3.0705372805925584,3.035265955986721,3.012404440929042,3.0005359334689192,3.0425966875210246,3.1232261228869573,3.1665281362485307,3.1107424826253287,3.057837292991508,3.0465467004639613,3.047772185050531,3.045118569017901,3.036894317753629,3.0304068637505823,3.0253269624706665
R52.0,3.0257967330289817,3.0120045637818103,3.019898900337307,3.0223421689998458,3.0282014593758855,3.0369247779886326,3.0503403355090173,3.059255909845046,3.080155427189852,3.0871873450757574,3.0882800526203145,3.0766305684633672,3.0698229539767015,3.033707762980697,3.011863925299324,3.000037495102368,3.0425946615941033,3.122866721391438,3.166278302043781,3.1119802895462834,3.0569345149664424,3.0457716485974036,3.047787037467008,3.044940969571437,3.0356924196729405,3.0304926751745818,3.026587763397513
R53.0,3.0254274403575105,3.0123166295242334,3.019014266334349,3.0222373298876577,3.0287696886919204,3.0356736948328895,3.0490763429397365,3.058555724503175,3.0791005162113088,3.085486588293687,3.087494216814469,3.0756612944876274,3.0686027216075624,3.033473969131663,3.011461629040351,2.9994394016683397,3.043075694048833,3.1219583261170336,3.166850773450015,3.1123172045346563,3.057304661457843,3.0462936705372488,3.0477162847498875,3.0449582758976015,3.0365366515358723,3.0306097035014354,3.0267910535627953
R54.0,3.0241687510496256,3.01206628958835,3.018728698666359,3.0218163870193315,3.0284178701508484,3.0357686744014383,3.047460158785226,3.057704079611443,3.07755452685229,3.0840529302907425,3.0867782566217006,3.0747709627808004,3.0678610389788994,3.033025772820682,3.0107440773086567,3.0004953715714517,3.042904118816465,3.1218939070789715,3.167083058391234,3.112288031270854,3.057666628718027,3.0475349966676273,3.0482340169309574,3.0452194705821345,3.0373034174948836,3.0307587158024676,3.0272906379632474
R55.0,3.0251049448111806,3.01152831943022,3.0195271388308482,3.021857346289173,3.0276739296742,3.035623881401013,3.0452923437159627,3.056464141779774,3.0760071831767366,3.0834660132476643,3.0852843858311676,3.07345029782252,3.067343436642787,3.032505078837141,3.0106527430316206,3.0003008647573908,3.044040149282545,3.1211662776490425,3.1676201459445132,3.1126857476606076,3.057526096314343,3.0473558009663746,3.04870702687696,3.0454847749174547,3.0363073526461166,3.0304373282046435,3.0268308261856443
R56.0,3.024881711774875,3.012135199158162,3.0186834663834907,3.0209668459535393,3.0275281196474855,3.0345260720351233,3.0436756505383107,3.0549835019141076,3.0753840579904916,3.082138063622951,3.08481788743013,3.0725807686108917,3.066557151580648,3.0312178724634573,3.010299279020742,3.0001041887913806,3.043622875272301,3.121175252457602,3.1674470280983624,3.112827824865885,3.058163666298069,3.0468662148818013,3.04913334908314,3.0449282267990854,3.036819908975635,3.0301671176895324,3.027850253771007
R57.0,3.0248759607848097,3.012383996800447,3.0185971909600116,3.0210104155144566,3.027300625009654,3.0346136858717463,3.043602972486179,3.0537842729095543,3.075068991713192,3.0809092362296724,3.0842305037599576,3.0713516102217753,3.065548169143744,3.03115970682958,3.0094198440191655,2.999834731160665,3.043276076243793,3.12067615647264,3.1670959451463836,3.1132219535691834,3.0588411828925355,3.047688655875044,3.0485556232829243,3.0451134046107455,3.0365311041447383,3.0306310124228726,3.027628832108378
R58.0,3.0246032124126954,3.0117363469594025,3.017876917407457,3.0211166911344325,3.026472022652191,3.0339107191064505,3.040671444116702,3.052623511671028,3.073331948427697,3.0803963820247824,3.083461108417115,3.0715683535657328,3.065615138264863,3.030528868922406,3.010063026337988,2.9997671078737436,3.043549204715544,3.119915060649175,3.166784486646031,3.113237510326085,3.0596251580365,3.0482770828997676,3.0487782147476916,3.045591021866332,3.036755711839806,3.0313908362252766,3.0279061462968078
R59.0,3.0238218611926815,3.011865003658577,3.017852030902494,3.02109806037944,3.026160901344441,3.0333479496774243,3.0430702931555493,3.0520446468281444,3.071100860699132,3.0785137604835606,3.0824247913870364,3.070847813086372,3.0649374794189796,3.030576574630156,3.009879507715085,2.999434062242997,3.043876526248983,3.1201937361902257,3.1671149056431256,3.1130195934672997,3.059732225788746,3.049179543565493,3.0492024687452832,3.0452864046184267,3.036493298821365,3.0306781771296065,3.0278996059598535
R60.0,3.024170582711495,3.0118963158780607,3.0180877762916314,3.020661992520334,3.025967911776423,3.0326590479078495,3.0418409704233684,3.050598043305915,3.0704207649614155,3.077815234678292,3.0818883580639245,3.0697524434527295,3.063202148455866,3.029701141165361,3.0095360611711177,2.999412092570262,3.0446873603138087,3.1200214703393043,3.1676830491158197,3.1137587362097405,3.0599288578392776,3.0492346507833146,3.0500398263374287,3.0452234738535324,3.036636120207794,3.0308792965464773,3.027918249793086
R61.0,3.0249112525711244,3.0115932128235423,3.0172151469563238,3.020499256148114,3.026016475768591,3.0320817612876465,3.038727296066642,3.049636393844237,3.069549086638205,3.076570146800232,3.0807415264471496,3.06889394063624,3.0622567459479795,3.0290385174671037,3.0099645955604615,2.999867588954192,3.0441388893173627,3.1196990909432833,3.1676346631756394,3.1142174477408515,3.0596586351452,3.0484033191243767,3.0504236099386612,3.0453165736174754,3.036731539047859,3.030468381410219,3.0288951216237714
