,CR02,CR03,CR05,CR07,CR08,CR10,CR16,CR21,CR26,CR30,CR35,CR40,CR45,CR50,CR54,CR58,CR63,CR67,CR71,CR75,CR80,CR84,CR88,CR90,CR92,CR94,CR95
R41.0,0.292472510755689,0.275028147292186,0.26628630311904283,0.27119997356504655,0.2883779944753721,0.31897941791765927,0.3880649560134878,0.44460825899605916,0.4942335489411519,0.5000298269366942,0.5010077960125341,0.5022330883554207,0.5061242958002777,0.5096173888539003,0.5118771472123206,0.5130563202011919,0.5105582770089947,0.5060384381626954,0.5036927772350498,0.5005413274889033,0.500479787213603,0.49721089092677184,0.5002760174584909,0.5073450937734436,0.5250390687348302,0.5243905674275298,
R42.0,0.24006326286691884,0.22102058116887208,0.2121425189075579,0.21734274069077686,0.23648350620379419,0.27177556236378003,0.34952985486273186,0.4169731633515808,0.4815711174741681,0.5009237522661267,0.5006353865238632,0.5012106428109733,0.5033313481004994,0.5073980856265649,0.508881518433525,0.5086143385842047,0.5070622065551147,0.5037360398850059,0.5016619983396677,0.5001543564811849,0.5007584573992196,0.49761609335205315,0.500479305157085,0.5077610838611517,0.5255410887743768,0.5247602730787311,
R43.0,,,,,,0.2190294523412374,0.3051753956045476,0.38292341270728364,0.4640061468397085,0.5002695960146536,0.5005521349815895,0.4998984532975721,0.5017945586729278,0.5047098404007737,0.5056577878856021,0.5064385066960246,0.5044983653500871,0.5020933671724371,0.5011581293743993,0.49991871766015705,0.5014066084785367,0.4979658885743476,0.5003043984402281,0.5070366316194569,0.5260619920279666,0.526339174681294,
R44.0,,,,,,,0.25580737623043553,0.34254382358458174,0.44070718605725245,0.49735138909456766,0.5008846348250126,0.5000651556332039,0.5003130657352671,0.5020268769060635,0.5027711193338822,0.5038246153969009,0.5016651811530412,0.5011116867460602,0.5008400909668141,0.4990626093034125,0.5009409819878519,0.498094314547443,0.5000334288751975,0.5077608286076454,0.5265764006092442,0.5257946193404271,
R45.0,,,,,,,,0.2985966613166828,0.41184103023094837,0.4883748261411206,0.5000140533337222,0.4999599513176038,0.4993138511338356,0.5008535538129174,0.5016784199592922,0.5018557559479159,0.5008797914465741,0.500324762421169,0.49967305010363355,0.4984350716201531,,0.4982766121620268,0.5008980195320918,0.5082506920614245,0.5275854138602742,0.5258439347304729,
R46.0,,,,,,,,0.24789634175110178,0.37723318508419706,0.4736577872859566,0.5002347564210133,0.4999504137733797,0.4990383702105245,0.500681179669879,0.5007081517700074,0.5010176546837106,0.5008058706364694,0.49973980820380887,0.5003440862635683,,,0.4982655358049352,0.5004463005638762,0.5079899914195778,0.5276939816148968,0.5254211416095744,
R47.0,,,,,,,,,0.3365069781747396,0.45332265326252885,0.5001646603410189,0.49970995139686974,0.4997392254733591,0.5009597609988926,0.5000667305381098,0.5000622534714863,0.49963071141196974,0.49960993978170926,0.4995425027575518,,,0.4990581593448812,0.5000686757532073,0.5080864147629548,0.5278567173281754,,
R48.0,,,,,,,,,0.2913634795142989,0.4270836032674971,0.49787494253600717,0.49922899849092833,0.4997346561843506,0.4998371457698289,0.5003303771979575,0.5002227080238073,0.4997394141687947,0.49978607279829573,0.4995872945915432,,,0.4990773380566885,0.4989825748078204,0.5073231848322273,0.527018287438699,,
R49.0,,,,,,,,,0.23924932448300099,0.39504566876340086,0.49061194942574415,0.5002759886110779,0.49950968304149407,0.4995660713409895,0.5003379657136322,0.5005383561295701,0.4994020303646853,0.4996129555285258,0.500282965013379,,,0.49846092026724276,0.49980436448117815,0.507059116350882,0.5275650656523865,,
R50.0,,,,,,,,,,0.35825470239470414,0.4769207651687025,0.4996570433143893,0.499238662742949,0.5005414401372361,0.4995542436224239,0.5001530513958659,0.49926133693745844,0.4998447016497148,0.5003203497549812,,,0.4989940342720527,0.49984873394644713,0.507191148452321,0.526007245268561,,
R51.0,,,,,,,,,,0.3146569615465299,0.4565623360403251,0.4996510250596066,0.49916455075173977,0.5006830808385058,0.4998534608763318,0.5000834610216793,0.4996116710574396,0.49902165297349765,0.49967661382424783,,,0.49834054537375133,0.49896822382311024,0.5077527536903124,0.5266426611759313,,
R52.0,,,,,,,,,,0.26603168601403665,0.43101707770234454,0.4999788838315638,0.49894767479144725,0.5000109821070441,0.5002665696206031,0.49983422647904474,0.49902125150311555,0.4988085853897508,0.5002621815676679,,,0.49803012621389375,0.49891124649538204,0.5057038388010057,0.525609122019019,,
R53.0,,,,,,,,,,0.21160487534153033,0.3999825896495708,0.4973270987717341,0.49867897222491286,0.5001148480866181,0.49980264681035796,0.49959098223851645,0.4995662307923997,0.4987102536656531,0.5011630468595987,,,0.498549064662156,0.49875225485423713,0.5053343198529938,0.5248018729033654,,
R54.0,,,,,,,,,,,0.3624409581526005,0.49039096679618477,0.49913610964789634,0.5003514010428942,0.4990205211200992,0.4996847682720405,0.49987992528967085,0.49913112456526754,,,,0.49806770598422456,0.4986439294682288,0.5054997486803511,,,
R55.0,,,,,,,,,,,0.31989136927245715,0.4791512070150158,0.499205157084531,0.5007794682922205,0.4997744225150817,0.5000328238662585,0.4999048051460622,0.49988207580587973,,,,0.4981121986233428,0.49813058433251495,0.5039172966914999,,,
R56.0,,,,,,,,,,,0.2716167817872002,0.46433385614150935,0.5000570237731923,0.5001053409092263,0.5003390798140924,0.5000018566083801,0.499224133787595,0.49921024082269005,,,,,0.4985949346180065,0.5038709856196859,,,
R57.0,,,,,,,,,,,0.21732308954318003,0.44612826623095553,0.5000657354713846,0.5002635410921484,0.49979953970459273,0.5005005481507383,0.49918263084498077,0.4989259465608398,,,,,0.4984373640137729,0.5036902592438054,,,
