,CR02,CR03,CR05,CR07,CR08,CR10,CR16,CR21,CR26,CR30,CR35,CR40,CR45,CR50,CR54,CR58,CR63,CR67,CR71,CR75,CR80,CR84,CR88,CR90,CR92,CR94,CR95
R14.0,3.003087630601808,3.0027957611248635,3.00583757955064,3.0067003310216314,3.0067471464119935,3.0077977747517073,3.0144641718268343,3.0259971798341265,3.075444523117919,3.1202451205121955,3.1430270576322608,3.157871067228498,3.1723990996607028,3.180032350267583,3.192254209219271,3.2528047724970808,3.4407858776955558,3.748164424822754,3.8319256126545715,3.7514804443137555,3.598986758996737,3.5795550810875314,3.6433342497408403,3.6922807311693155,3.7671693881820603,3.845677932852298,3.972101611527286
R15.0,3.003874687450864,3.0029143076320017,3.006156426364584,3.0071554260275013,3.0075481369374315,3.0078011239808378,3.0148547877772462,3.0167750892751974,3.036869403639866,3.0681758842293867,3.084191556147209,3.096257752994573,3.1106920087783196,3.125018394825357,3.1458087784334463,3.2072985239516743,3.3761943116469277,3.650692996080564,3.7235306305736566,3.643829147369833,3.492835134787529,3.4651310942456597,3.512457387069551,3.5520646573377457,3.6172618953893627,3.6883356318213125,3.802162448086909
R16.0,3.0040625995406494,3.002847279369004,3.0065447771720923,3.006449593796002,3.006403609307841,3.007623082425089,3.0150678137700226,3.0171324462579743,3.015688557653537,3.0303335770681397,3.0413197874804374,3.0513435219900393,3.066485196743742,3.085938550761966,3.116993588350324,3.179521462783125,3.3256984204325795,3.5662824246385667,3.6279411884337915,3.550159286799509,3.404383890606262,3.365266107315526,3.3986386524561443,3.4313944022667555,3.485549556633372,3.547144488827758,3.648109278822879
R17.0,3.0045722393760417,3.002416191072564,3.0068552640824184,3.006842125161106,3.0074760652280443,3.007307909687124,3.0146757857556947,3.01647300333148,3.009339684583234,3.0086578999158027,3.013846187333805,3.0218756796344266,3.0372268402246245,3.0646242716693304,3.106337442597158,3.16788447242485,3.292132999748099,3.49679755543975,3.548440829473088,3.4716537318926552,3.330756005627509,3.2824291540375286,3.3006715625785765,3.3264829162705185,3.3696566579640685,3.4223362638687798,3.511048488765108
R18.0,3.00430170010857,3.0031503080141757,3.006920861738564,3.0061984060199975,3.00810641280437,3.0080816857615096,3.014049156838172,3.0166726463479034,3.0088390409087378,3.0021176339661237,3.0010041171229207,3.0073570382612815,3.0254669146358975,3.05829354683952,3.1063864278895243,3.1680473685537245,3.2735598982908707,3.440934565074931,3.482891406946337,3.41004008267295,3.2732841850475887,3.215730908312149,3.219179120072129,3.2376725298554168,3.27137208415808,3.314481281912536,3.391030292732573
R19.0,3.0051085218418,3.0029709613393893,3.0064927353027042,3.00672223070757,3.0073957245583616,3.0076262434523158,3.014770434748213,3.016914577473085,3.008730322682067,3.002054228299311,2.99980147982303,3.005982534426379,3.024409166782213,3.0598472900396194,3.1061355570372964,3.1673308413930976,3.2696601700536325,3.3986859485627257,3.4324303382552737,3.363503564086794,3.2336094344173367,3.166580325985851,3.1528937096504155,3.1647024084722597,3.188765691468213,3.2248051579592536,3.2884223535334263
R20.0,3.005052362442408,3.003449350494208,3.006649755293633,3.007241302695976,3.007628800700015,3.0071943251781517,3.015165652883552,3.0163347097780946,3.0095313533679033,3.0027104635374298,2.999815327498156,3.005868819440993,3.0243833678545213,3.0597380940663554,3.1078639909227395,3.1685015980156632,3.269635886576087,3.3717409548599115,3.396123205122965,3.3322685424407257,3.2096660246468396,3.1311919945078177,3.104795564324386,3.1081263734539895,3.1236084970370857,3.1505731554315495,3.201461856453353
R21.0,3.0050187849691063,3.0033712122051712,3.0069002533085625,3.006155928648521,3.007889531187446,3.0071298703440816,3.0153731656962734,3.0173860716846077,3.0101229199248154,3.002080617978405,2.9995515311042755,3.0057048355960667,3.023953726158874,3.059631338387826,3.1078255914111663,3.168748647381616,3.269161504265406,3.359921386130663,3.3747605136509655,3.318074092402739,3.201409128102516,3.1137530318591087,3.0711314292170595,3.0679983123179193,3.074485904420997,3.092806745239232,3.1315936673026012
R22.0,3.0057972741217704,3.0033892265410227,3.006359262367301,3.0067652634864857,3.007434952667099,3.006750964364942,3.0151350541305937,3.017053806971179,3.0092962001802483,3.0020732830946284,3.0000737261179373,3.006464774886904,3.0243418076987654,3.058870109706878,3.1074420561666387,3.1683040139658765,3.2695660986129167,3.356947419723451,3.3691123950375457,3.315531308159384,3.2003601380840707,3.109559003078806,3.054971463096054,3.044085346796654,3.042031791548556,3.052263379643423,3.0783457067624056
R23.0,3.0060482275482525,3.0036912750722005,3.0065965550367104,3.0069067698583205,3.007323640558101,3.008303512430508,3.0149570819446154,3.016117541565078,3.009627316330949,3.0021628321799367,3.0007642839418938,3.0065227492452156,3.024391206602752,3.059619811229504,3.108297237859328,3.1681414685365863,3.269488463247349,3.356255423394104,3.368111472291745,3.3145473205536105,3.199493961679527,3.1084068783901344,3.0510218374318407,3.036265275462147,3.0271032061385856,3.0279238618268023,3.041913273041836
R24.0,3.0059329740034832,3.0028887465301475,3.006086615814676,3.0069788218878832,3.006751835612994,3.0076525623044743,3.0146944542970333,3.0167659161763205,3.0095541171008957,3.0022293683005485,3.0003187621252962,3.0062529883747224,3.0243792302608234,3.0600133408332084,3.1084417141088134,3.168883688754685,3.2693702061419465,3.3555285217406574,3.366843052268646,3.3133115803942212,3.198679995790108,3.107728196962114,3.0507515272764008,3.0364889406290683,3.0243296291463264,3.020218240931605,3.021498623464549
R25.0,3.0078122158154836,3.002767060958627,3.0075363731803764,3.005886406749969,3.006796335367073,3.0074806670808822,3.0147387495249793,3.016549035162358,3.009377187025179,3.002286103966331,3.0000723208540014,3.0060886444844623,3.024427194140857,3.0598734190744765,3.10816064227304,3.169030187465754,3.269302394311151,3.355699975778091,3.3664813495894994,3.3125897720552215,3.197799286685495,3.1073970087449267,3.0502925907930973,3.036055621940785,3.024121606163244,3.01964773087723,3.0173364051622973
R26.0,3.007831200600615,3.0036467486550693,3.0066372806118054,3.0066323519898748,3.0064580673328964,3.0070056541918952,3.015329354971334,3.016733507353298,3.0096577296592253,3.002300786486329,3.0002665136289512,3.006703691766212,3.0239272540297,3.0606100846023865,3.1093637083156973,3.169151796014601,3.2693217653841082,3.3556967074497543,3.365361721188134,3.3119682517099234,3.1969453060628754,3.1062737026625262,3.04922463213599,3.0353787767175713,3.0233258713426814,3.018730992735636,3.017856750144942
R27.0,3.0072728174849597,3.0030891784497933,3.006180698337699,3.0065236928961347,3.007147214132054,3.007990753212549,3.0148996056195947,3.0167355201634884,3.0085555125104397,3.0017147906504924,3.000415224257501,3.0064260406532735,3.0249735048830786,3.060388296813543,3.1093773637583713,3.1692853318459218,3.2689250751753125,3.3550099038157724,3.364654748536229,3.3105565259132455,3.1960092213146827,3.1054090194704984,3.048667531589622,3.034370674153447,3.02355866700582,3.0184018273199493,3.0162442966370646
R28.0,3.0078056714177235,3.003130884981175,3.007138349041797,3.0067887675986125,3.0074684229773556,3.007659449302698,3.014948361032767,3.015768528467434,3.0093774252903605,3.001428156863978,3.0006686067363986,3.0054388815545368,3.0245550803600114,3.0610907868206128,3.1094866810933635,3.169172753229796,3.2682738246847762,3.354123022335589,3.3637536368026346,3.3097572487385976,3.195861816884614,3.1041612789516315,3.0483909017643223,3.033215967840977,3.0229424944359065,3.0189947975737437,3.0156582680035067
R29.0,3.008570734179996,3.00319578898542,3.006330103936025,3.005841124787527,3.007345074288272,3.007168108774933,3.015342839566536,3.017210791393949,3.0094920879018194,3.0015605676226986,3.0007396980615857,3.0057201476792885,3.024492627327315,3.061295746499261,3.1103221764071436,3.1698444324255357,3.2681897330762912,3.3531484980217297,3.362903516788068,3.3089282709732584,3.1949359653808864,3.1039378726457385,3.0471697659670145,3.0324430445017843,3.0212932149792873,3.018471437968312,3.0157049356997043
R30.0,3.009451551916083,3.003068771495071,3.006498188055602,3.006351979253061,3.008157118785219,3.007158829220777,3.014908108878731,3.0172857945459417,3.009233832553366,3.0016201302631766,3.000858267105415,3.0066606245465946,3.0243101019127048,3.060359517332456,3.110354263696311,3.1698853499708615,3.2682349613082144,3.3532067879947154,3.3620105555814828,3.3081643138915666,3.1936622917043915,3.1029893002909223,3.046609681341705,3.03214827618964,3.0215772632371674,3.017730274180368,3.015334263275598
R31.0,3.009736439157928,3.0033306011159198,3.0066712573671426,3.007241216229253,3.0079723236129747,3.0075982199946387,3.014187968248404,3.016033305429407,3.009588701661454,3.0017092758380315,2.999929401732542,3.0062682267994267,3.0239917177786646,3.0611797696685192,3.1106071947407887,3.1700363458509813,3.268053228815162,3.352980553657017,3.3611566405188076,3.3076413564095315,3.1923315781659722,3.1019506782531625,3.0462924399155344,3.0322582654133194,3.021622950971232,3.017019502778039,3.0151436659742
R32.0,3.010343512093875,3.002356114929666,3.0064837546432486,3.0067091200432072,3.0075085217232576,3.0080797952161658,3.0148743619172134,3.017117364752985,3.0082910822618776,3.0023323231990435,2.999420223327859,3.0061721810489748,3.0245159042803427,3.0619489025829214,3.1108140599786775,3.170055407660539,3.268225714148315,3.3520903095006456,3.360308044741733,3.3061250791029986,3.1916262359229703,3.1014375963868317,3.045435249684891,3.032158125485531,3.02090947969269,3.0162159181364774,3.0148146376584974
R33.0,3.010269332964916,3.0030901054358217,3.006865939527274,3.006426936675484,3.0075477300402147,3.00750309875093,3.015139769010081,3.0168904485382115,3.0087582322601407,3.001550776007222,3.0000454234788636,3.0066389657577477,3.0242048635721814,3.0609410318711485,3.111302587382611,3.1701896176740436,3.2686065925589105,3.351679509378368,3.3595069794631467,3.3056975850407224,3.1914501451925448,3.100857568082593,3.045155443636081,3.0309098438103703,3.019800678898072,3.016330753171531,3.0136777281184735
R34.0,3.0097310705471556,3.0029409503363467,3.0069869369380227,3.0074096924653237,3.007813665346616,3.007566470832549,3.014649112403871,3.015897639315798,3.008887210273881,3.0013068883543745,3.000443995455061,3.0068646529665193,3.0250605884144623,3.061811938980605,3.1114561985427773,3.169878353157042,3.268294747493949,3.350584311075495,3.358206025261321,3.3051661920751885,3.189919317962123,3.1000601794735667,3.0441676171781435,3.0302326777924673,3.0195057396760947,3.015862263872699,3.0137601261132816
R35.0,3.009437838785739,3.003075412167167,3.0073199665878034,3.0069105706794326,3.007732214246373,3.007661668257361,3.0145777305516246,3.0165936452748827,3.0093838651861518,3.0017971892236535,2.9999823199751785,3.006192386942667,3.025046742405695,3.0626195124413353,3.111808672154497,3.1705306724866977,3.267837656621616,3.3502809350891667,3.356771972587726,3.3037317296116786,3.189028861640776,3.098780974602154,3.043466080387565,3.0296285834983343,3.019307830948772,3.0156537927635414,3.0132415534131476
R36.0,3.00911755195285,3.003122921062777,3.0069591130125986,3.006748601745555,3.007782576226614,3.0077068787931798,3.0147648152738964,3.017090737182136,3.0096890632757245,3.0017093827668178,3.0002031429201694,3.005450203819622,3.0240863957017696,3.061615650791055,3.112366825021095,3.171631835669803,3.2677270171171937,3.350203845920526,3.355930727401794,3.3029579577593537,3.188755222344268,3.098334212347734,3.042882748134261,3.028819399855438,3.0186314477672944,3.0152715925625087,3.012986180159641
R37.0,3.009400725312214,3.0032874896252504,3.0069483353264217,3.006464769899789,3.0070308038447693,3.007711416851473,3.015043037775179,3.0173016448411154,3.009273214837293,3.0014022839447154,2.9999756277364047,3.006248194072112,3.024113098041622,3.062808174661128,3.1126588923622958,3.1704976878373596,3.2674635131699774,3.349558656548488,3.355551594813838,3.3020896057053477,3.187390751661424,3.097523368791343,3.0416362040212594,3.0286452303811022,3.018821164775986,3.014458108762265,3.0126796712044897
R38.0,3.0088766130441624,3.0033342833050454,3.006688101980322,3.0076005375577974,3.007355257394407,3.007184890090667,3.01564573302984,3.016458382666174,3.008321381535906,3.00178737924011,2.999666618990675,3.0064909279571763,3.024062103423069,3.06320585315708,3.1136423430099254,3.170546528399654,3.2672446963381883,3.3493993189532065,3.3551935403366366,3.3013792725656543,3.1865389865503975,3.095606191537493,3.042089941879598,3.0280595897155242,3.018091088804682,3.0138488663433542,3.0116459691558735
R39.0,3.009717588523076,3.0028206953770673,3.006782845048223,3.007490607025105,3.0072864501435683,3.007426559969183,3.015949096548862,3.0170800798918096,3.0085554660551335,3.001838304672164,2.999801746947072,3.006741741798263,3.0251789237348206,3.062291562299823,3.113861837204539,3.171347216206603,3.266728944442552,3.3483268301541833,3.354188939466734,3.3007262217381625,3.186151363445693,3.0952960934723444,3.0412295813786843,3.027140330288355,3.0171118030649167,3.01296936474296,3.0117492501356256
R40.0,3.008180761898467,3.0032833174309634,3.0072060358854715,3.007331235338403,3.007641155802243,3.0072205415454314,3.0154762210914203,3.017391599768138,3.00823117892637,3.002258370714926,3.0000033053765525,3.0063808062766095,3.0246545863279555,3.0627182821425127,3.114137179167771,3.17152718389889,3.266824421261501,3.347614891002627,3.3537176552824652,3.3004448903628973,3.184998519324327,3.0955139286994116,3.0408564952990425,3.0268527955757705,3.0170340366148345,3.0130860419000385,3.0110802935471983
R41.0,3.0082125636803148,3.0028961619727044,3.0074002302046394,3.007390501588727,3.0082525271548435,3.007613754511078,3.015760823953388,3.0168781395313657,3.009569830971088,3.002328777972434,3.0002407319354143,3.006376513948949,3.0237833656366746,3.0625211123077407,3.113991230629828,3.1718590459272766,3.2673028062357456,3.3474191651043657,3.352544610194237,3.2988322705066824,3.1837062960666396,3.0945781232844864,3.04014003780422,3.026666653850714,3.016262235573049,3.0132264579430648,3.0108831814073023
R42.0,3.0079247241848273,3.003237026761611,3.007051029301745,3.00724925892841,3.008412204980852,3.0075853204045027,3.0150226695124767,3.017337446107544,3.010043840952887,3.0019131483505763,3.0002851792828693,3.0063531436728494,3.024456902535044,3.062891081336153,3.1146383701034255,3.1709918780909443,3.266897251890885,3.346281953440199,3.350850639964717,3.2982178836450604,3.1829957661070303,3.0935496149307817,3.039908450218203,3.026487005753029,3.0161559000559603,3.0125838078033804,3.010479560130215
R43.0,3.00740287282934,3.0034100261359975,3.00742013046211,3.0068319261219942,3.006764279431572,3.0082610822755473,3.0163742796291078,3.0168823432127287,3.0091275941921043,3.002376229674653,3.000681757434882,3.005521231452135,3.024757013532482,3.0633299192598735,3.1149134748426413,3.1716793866848376,3.2663743207968743,3.345955328391029,3.350813746699909,3.296968645910406,3.182318530510857,3.0928649944353417,3.0395244025844446,3.0257511546225135,3.015459686285628,3.0124801549322564,3.010271753144726
R44.0,3.0078022339131167,3.0037231087273843,3.007270826277899,3.0065020551063966,3.007121726802268,3.0074003250432226,3.016578300901206,3.0175017057633173,3.01032804181075,3.000944093707253,3.0000679800566648,3.006211537854147,3.0252486483165817,3.0631525772907673,3.1152419912604272,3.1718738341760204,3.2668500539886405,3.345636094980965,3.3500359806045976,3.2962056660868617,3.182424907443611,3.0912882790192344,3.0380411013157165,3.025052053791769,3.015434797321992,3.0120233788618402,3.0097238518876632
R45.0,3.007601906140267,3.0044422041078254,3.0069470107643577,3.0071213859890937,3.0070832055577923,3.0079902581565277,3.015202896972386,3.017479484804819,3.0100935173438312,3.00212253374119,2.9997258891050027,3.006575850174746,3.0243006350557926,3.063657382709265,3.115251251510624,3.171909251083161,3.266241206571088,3.3446237206851936,3.34874907836089,3.2956127293623307,3.1815997315282547,3.0907485754478055,3.0376945823898045,3.024351292425338,3.014445881825888,3.0111256432071567,3.0090985739000797
R46.0,3.0068368640808503,3.003373770739465,3.0076707022993174,3.0073844919059805,3.0080118834074927,3.0080833812614163,3.015693031990632,3.0174060279629535,3.0095417285784025,3.0020713489993045,3.001084911649259,3.00677177401998,3.023483666860595,3.063222769633435,3.1155832879601575,3.172841592384257,3.2668606504014,3.344212341250765,3.3472093441724526,3.2942811163194,3.179839211436521,3.090330100118632,3.036974959571361,3.0239816212744723,3.0150422186697683,3.0105702368935647,3.0084889785166666
R47.0,3.0059590281725637,3.0029229684429324,3.007455342068882,3.0071586441210045,3.007874875296583,3.0073200157381805,3.015638212331768,3.0175558903886146,3.00944460091267,3.001384154780201,2.9997569054159463,3.006500691277295,3.024571073733348,3.0637287263893604,3.115675621062458,3.1725819228350365,3.2658708472722835,3.3437960705599608,3.3470278838543637,3.2940819980486973,3.1786188474697608,3.08916185213406,3.0373427491285554,3.0238533077657967,3.0149832882494945,3.01060334424461,3.008202561527742
R48.0,3.0058599419608045,3.002995635051878,3.0071554795553848,3.007292238104715,3.0069636046754686,3.0077009566270707,3.0160926229969975,3.017583755783616,3.0093359561611908,3.0023533993443685,2.9991339374107864,3.0062401374853325,3.02433041651854,3.064279475733587,3.1168154583038037,3.1718653933839565,3.2660396892713166,3.3436651625532576,3.3465936840954265,3.293335458524715,3.178321853218281,3.088670232346256,3.036406143815464,3.0228967301259413,3.0138177588182407,3.0106408927625314,3.009040851937847
R49.0,3.0057592020968853,3.0032684793490443,3.0078483892069223,3.0071070659946373,3.007351240337895,3.00726754113242,3.0158303751681,3.0179717977313327,3.0098277561538915,3.0020652424932037,2.999757455379189,3.0061601737873054,3.02490837230548,3.0640699543436236,3.11657639439485,3.17253457909325,3.2663525804844875,3.343315336716403,3.3449112822943974,3.2921662212784866,3.1779218764019217,3.088033561856315,3.0355875437619577,3.023061905685571,3.0136816284949557,3.010166120576932,3.0079948200829447
R50.0,3.0055855121657165,3.003874623917384,3.007741046913487,3.0075126022258405,3.0072843238038494,3.007264971993442,3.015131519281462,3.0174215207814097,3.009562622084235,3.0022862367367766,2.9995961662124064,3.006393730896266,3.024678675996931,3.0650993952619894,3.11644892910215,3.1729644700879702,3.2657777608273655,3.3423221382265966,3.344419665521751,3.2911985202296474,3.177045466791225,3.0871762958814664,3.036026603181975,3.0224435181595672,3.0126909439725726,3.009899437795516,3.007371219075534
R51.0,3.0054850103363595,3.0034776716649794,3.007043259248568,3.00711677328004,3.00739995115317,3.0077504191459017,3.0163708822884585,3.0172731780874726,3.009517025645168,3.002042465208417,2.9999468291812526,3.0060662424792386,3.0241695459417057,3.064245205577592,3.1171184566466357,3.1723991799645126,3.265758250237146,3.34187299685007,3.343496768780831,3.2909538670230933,3.1758074744964433,3.0866132224964975,3.0351770021462543,3.0218523357272864,3.0124682706696246,3.0095385506264942,3.0073493728485166
R52.0,3.0053030207633333,3.003741854879909,3.007698109273744,3.0067505252624454,3.0072408091280756,3.0079427877991134,3.0167403430472275,3.018029370418222,3.0099774800385224,3.002368011478791,2.999888982470808,3.0058511474254903,3.024709599220497,3.064529777658651,3.117380390302664,3.173241497782136,3.2656105492081986,3.3415266686548866,3.342927821182866,3.2901021531807553,3.1744810114417223,3.0857460044646787,3.0342417862919255,3.021178234500696,3.012885809014647,3.008727998061409,3.007499590899875
R53.0,3.0044255147037493,3.0033476940775508,3.007875578632301,3.007380387665278,3.0076557211561443,3.0070631543709885,3.0154737843920705,3.0180635562339653,3.009746432572083,3.0018531041571843,3.000121334469571,3.0060265267376485,3.024085390561873,3.0649196747023058,3.118459658128363,3.1734720558625447,3.265403165669875,3.3409431133617695,3.3426304134905553,3.2883761129090305,3.173613297273674,3.085483155296618,3.0333608367071725,3.0210134647597657,3.0119282868085557,3.008190377085101,3.0068286648824536
R54.0,3.00429564677407,3.003250020205551,3.0073125978970525,3.0069077776982414,3.0068333699912415,3.0074177505446764,3.0165621490299324,3.0179565241753004,3.0095810848466042,3.0014738078303065,2.999525028041122,3.006518674831208,3.024527471792756,3.0655115893209706,3.118309910589812,3.1734000527805275,3.266025829194401,3.3406716380226764,3.3411369674453613,3.287991041300919,3.1733589186341247,3.0843250612542263,3.0331970902011474,3.021059776141218,3.0114472186683177,3.008953329065518,3.0058483431535556
R55.0,3.004436140687877,3.0033936092685813,3.0071578203612734,3.0075670751989803,3.007126780409498,3.0072126293686465,3.016257549564704,3.0174207681274767,3.0101919752819866,3.0018320977742206,2.999703806449548,3.0067647663885144,3.0240693812585513,3.0652880881993148,3.118618674899929,3.174195341394737,3.2650653595762185,3.340077142656067,3.34036254966082,3.287488809328279,3.1724020427309942,3.0832808638370155,3.032937313886512,3.019746075974733,3.01115663742841,3.008474828018332,3.0061435701007144
R56.0,3.004251422471913,3.003063818157589,3.007699021527906,3.0075315351812004,3.0070501800428797,3.0077922587159174,3.015653779472104,3.0185629990873313,3.0097191790569653,3.001604379281609,3.000257687501227,3.0067098872122857,3.0243997167771344,3.066316292930071,3.1190674690234426,3.17370181019899,3.2646561070028004,3.339851717278426,3.3398021689470796,3.286481907155962,3.1716057957553763,3.0830416803075176,3.032590911386701,3.019374407199629,3.0106004297776296,3.0076156655058637,3.0057348195759674
R57.0,3.003336529610785,3.003443113455101,3.00775042399584,3.0070237501152963,3.007904761027603,3.0074893954985478,3.016788051523551,3.018618249230543,3.009175836303603,3.002495395159085,3.000019688752347,3.007056005623715,3.024923510082989,3.06553906455233,3.119017657331776,3.1736490457937427,3.2650625834077367,3.339205262923731,3.3386226232275127,3.2859786019399397,3.1709488805377752,3.0822991301757683,3.0318211411616334,3.0189878095044507,3.010450794989392,3.007259332559665,3.0050470222374286
R58.0,,,,,3.007600064028551,3.0084446907967988,3.016551341749877,3.018006307953712,3.0097501403253126,3.0027397546179233,2.999432602672154,3.006826954271004,3.0253455138877277,3.06570398115391,3.120106574808523,3.1740609045002763,3.264995228310673,3.339036981264286,3.3378747304956597,3.285312283239503,3.1705813326209915,3.081915853815749,3.0314848697352996,3.0190231951335367,3.0105044739793962,3.0068454138235876,3.005801517941398
R59.0,,,,,,,3.0164140347243857,3.017879812954979,3.009508068805631,3.001811589386215,2.9997896850392203,3.006383718693293,3.024643364534867,3.066138854891005,3.1199401772542608,3.1742398645525123,3.2649596532115757,3.3379781944631883,3.3370894768647634,3.2834435324319124,3.169542315575433,3.080718160675324,3.0307103138613867,3.0185830447499904,3.010213812855752,3.0068240724886266,3.005987428057093
R60.0,,,,,,,3.015526244604158,3.017255081013269,3.009381747457204,3.00198587622228,2.999742833871682,3.0062417692617642,3.024905969068846,3.0667129712607615,3.120505230787528,3.174259862488867,3.2647621890809906,3.3375205892303725,3.3364598913371273,3.283110594726525,3.1691154620070745,3.0790850402080903,3.029108245160803,3.0179557087443136,3.0097783835777014,3.0061224066546575,3.0049068166191826
R61.0,,,,,,,3.016625899862735,3.0184429125944807,3.0098710186332776,3.00171308441886,2.9998089409676125,3.0060508321856814,3.0247157327456877,3.066572561000131,3.1207025552901113,3.17487602781356,3.2640395392470327,3.3373237909642146,3.335978985341331,3.282506701549555,3.1685718905529097,3.078712310033366,3.0292784754747477,3.0174219293200744,3.0093108010495633,3.0062149724809455,3.00474047420611
R62.0,,,,,,,,3.018582234724416,3.009669667938169,3.0025475337031073,2.9998021270639983,3.0059602474913603,3.025215037757123,3.0669114017961894,3.120911208428124,3.174331671928185,3.2647342067764047,3.3361150186477015,3.334298861725945,3.28146849850107,3.167188732035162,3.078074988693733,3.0287067384969713,3.0174999915044305,3.0079617012368196,3.006181408227008,3.0044137544483798
