,CR02,CR03,CR05,CR07,CR08,CR10,CR16,CR21,CR26,CR30,CR35,CR40,CR45,CR50,CR54,CR58,CR63,CR67,CR71,CR75,CR80,CR84,CR88,CR90,CR92,CR94,CR95
R14.0,2.401227549307181,2.400688621901595,2.4018410850462124,2.403590370676566,2.409532658713142,2.4131608738957016,2.4189391883521667,2.4212719280461314,2.427957834213943,2.4338203270857464,2.4407365474671128,2.448883136723851,2.461599785821924,2.4693934822539374,2.4665982044456887,2.458368369083224,2.4497168701904273,2.446741266524292,2.4550342196734958,2.467040429283724,2.4546616757102617,2.427327108125449,2.407338487662894,2.403997604905398,2.427903560199335,2.4486854527571835,2.4011905057653795
R15.0,2.401705041165744,2.400726383955625,2.4027381083891166,2.403453141153803,2.4087427644328834,2.4118965579168212,2.4180482542315422,2.421169536379252,2.4266995152900814,2.4333149489491115,2.44017684576038,2.4475598398015754,2.4613093799039194,2.4687467536460392,2.4661729092750715,2.458009092190117,2.44844729569064,2.446215033301937,2.4543136347244814,2.467549772437157,2.4542236760245,2.426450218232549,2.406341678939977,2.403634324819243,2.4259647073325303,2.4492060015242694,2.4021080464750093
R16.0,2.401171871035587,2.4010725611406407,2.4017794878339003,2.402840243552889,2.4081583073310933,2.4112814592680065,2.418291897050937,2.4200401238752214,2.4267088994619956,2.4331987066172496,2.4391007729227985,2.447767449464187,2.4610193090609735,2.468885376710537,2.4658695331182927,2.4572792201513667,2.448752404104166,2.4459438636043354,2.4530446996161173,2.466818839660463,2.4537665332467418,2.426455511219982,2.406411843334361,2.40229282303891,2.4235004943833127,2.4484815871007224,2.401695968435468
R17.0,2.400702302450639,2.4005453569768553,2.4022555703822004,2.402724045421425,2.407697425940744,2.411020376126271,2.417783928861668,2.420037609038841,2.426205740811632,2.432932596217338,2.4387287344526904,2.4468610956112977,2.4601683012402584,2.4677379112488658,2.464355680804225,2.4563748191035133,2.448022817408597,2.4447978791612837,2.452972082739278,2.466252046675076,2.453278499225947,2.426291201623061,2.407102508933917,2.4034093564920433,2.4224935287775797,2.4474899530790366,2.4014899008051462
R18.0,2.4008513938829,2.40040538104786,2.4021635059518793,2.4030505371912065,2.406929743732148,2.41121139617689,2.4173729599278153,2.4193430849491593,2.425767672996561,2.4313444485570463,2.4384087024377363,2.4458851628926226,2.459566804175052,2.4673144611954667,2.4640607282289753,2.4564349071670377,2.4476432284188734,2.4441340898834554,2.4531212013929764,2.465775040653999,2.4531688502219224,2.426301275507716,2.406898583481322,2.402816625525145,2.4219737249204645,2.447825144321449,2.4010132640460533
R19.0,2.4006163699192036,2.400079969353235,2.4013372519957334,2.4023504127985413,2.407568477876368,2.411342022051832,2.416903089268269,2.4196253323957237,2.4253560508032943,2.431812860747141,2.4381021853489053,2.446061909468429,2.458713929873648,2.4677630487028948,2.463988737254732,2.4555214416027598,2.448099319687214,2.4433479869727117,2.4518633830577596,2.4645228529218386,2.453400468387407,2.425347652354051,2.406354034404304,2.4031641113395033,2.4209061925711786,2.446095011869264,2.4005843372310594
R20.0,2.400549080909895,2.4003787168786515,2.4018300771138934,2.402205266498733,2.407359417320301,2.4109990936241803,2.416118139812399,2.418052812152551,2.4245434592965007,2.4307952056625495,2.4379362609020228,2.4453125347483278,2.4583086363557767,2.4660185690085967,2.4643224103566577,2.4554943024673888,2.4468930980035775,2.442805036947201,2.451319085753028,2.465509438026071,2.4525505323294694,2.4264800911413724,2.406423630982709,2.4026163696910032,2.4195960140069244,2.4458053054133435,2.400413416348904
R21.0,2.4010248510176293,2.4000517778816626,2.4015356068083653,2.402545946828751,2.4062435487030345,2.4108996562439478,2.4155474756677067,2.4178919033744783,2.4239817964103176,2.430262249980955,2.4364789350838323,2.4445137837890636,2.4585462604458956,2.4655738835175876,2.4636193141216625,2.4553669995712384,2.445823500186067,2.4432587165680384,2.450641576029245,2.4637601558064612,2.4521897795426097,2.4257973334678726,2.406375691013854,2.4027051429515396,2.4178722342942156,2.4458538696766716,2.4008272053265802
R22.0,2.4006380138854975,2.4001111991540203,2.401067006674651,2.4029345447246104,2.4056803070477466,2.4099524596267883,2.4156239750449178,2.4181149968218385,2.4230976666592245,2.429944933385692,2.4361093465141868,2.4444296586309022,2.457281514472807,2.4652880873548235,2.463579022133102,2.454313146158799,2.4459416282550697,2.442610280079303,2.44989053295634,2.4624481982983157,2.4518419363348096,2.425880621947289,2.4067189215730016,2.402652825938873,2.416848457704328,2.4453661247159215,2.4005382015993506
R23.0,2.400636433864375,2.4006466814794423,2.400697867583435,2.4023012062537825,2.4059246529911,2.409908104835652,2.415277846977088,2.4167375685681267,2.423287393197638,2.4294954648686176,2.4368112095708736,2.443716968981413,2.4574640593667527,2.464797467458145,2.4617742537776817,2.45352562277342,2.4453645014069822,2.442013135987378,2.448844038093443,2.46210816060941,2.4516414917909013,2.425631614874164,2.4055305525395503,2.4020166687704787,2.4158883289106354,2.4446622089662644,2.4009132431225186
R24.0,2.4006393946508857,2.4003047110284292,2.4001108065146335,2.4023697147991854,2.405612842803521,2.4097799234318473,2.414714944037457,2.416454756694152,2.423231274509177,2.4285833521311697,2.435624322051961,2.443909935166162,2.4562051821439863,2.464571226668977,2.4612351993268127,2.4533773536135968,2.4440295801423204,2.441425946641367,2.4486893142831163,2.4615312055718697,2.451789394897136,2.425183017891166,2.405463374889881,2.4021191457105453,2.414967057413389,2.4437913428459637,2.400996290539908
R25.0,2.3999216833447936,2.399754246136267,2.400163210501832,2.4015366089808956,2.405753515145034,2.4093436223041556,2.4141066271636604,2.4167494426059437,2.4225076694949537,2.428478271362604,2.4347686895856024,2.4424215212632614,2.456254734526936,2.464397330295877,2.4608136716324895,2.452683184744274,2.444628433235443,2.4397235755979576,2.4480783074084584,2.461948945704076,2.4513447575911025,2.4253891909081147,2.406491877318697,2.402888733589023,2.413723877707123,2.443037716460996,2.400513766860068
R26.0,2.4001505066810322,2.3995039981912996,2.400317229184634,2.401630421136138,2.405591495764637,2.4098001766033037,2.414802799751226,2.415746637595158,2.422000110775429,2.4274163695832676,2.433892948126824,2.442554394064709,2.4553123866053306,2.4630920216107306,2.460409621888378,2.4524778401106273,2.443282675877519,2.44030254767134,2.4474940696660674,2.4613240394703384,2.4513897127505726,2.4247933141428506,2.405805473077398,2.4030232988378604,2.4124130859648583,2.442923501508545,2.400649379359287
R27.0,2.400664140302359,2.400670528835737,2.40059201133887,2.402102988637053,2.4053074946566046,2.409744603495559,2.4134541176547817,2.4149606817436604,2.4205731761568856,2.426801087030105,2.4338529359524217,2.4424318532738702,2.4547113390737123,2.4629520639574887,2.4607751419001933,2.451625116569988,2.442878564043371,2.439953108126723,2.447174558381351,2.460221095193791,2.451103264833341,2.4249231518433816,2.4053033511630915,2.40288253422551,2.4118861154903923,2.441590290405172,2.4008048944961744
R28.0,2.399792757436524,2.399570692879241,2.4002825670473413,2.401634686952997,2.4042689646315445,2.409283666390069,2.4129546354267,2.4149296009928647,2.4206073837418094,2.426291953695672,2.4342006613324907,2.441335696796062,2.454263506073,2.4626918395247173,2.4604204893856685,2.450869336274268,2.443340536572609,2.4395005595343693,2.4473551511609517,2.460054168021648,2.4504725489618733,2.424653280711797,2.4047511508430452,2.4016558477554693,2.4116116224511814,2.4411928539025616,2.4006834470334804
R29.0,2.4004047751626114,2.399978238142241,2.400249596698643,2.4015701541285908,2.4036690832525336,2.4086793859653866,2.4131785708880718,2.4151124929780665,2.4207856257346223,2.426734669807702,2.4337868247177443,2.440243540152795,2.4545082963510723,2.461915199292984,2.4591595542773845,2.4504949959527424,2.442271060095414,2.4392069705781756,2.4463290432082947,2.45955597282626,2.44933535262537,2.425250028223527,2.4052377280817243,2.4019595920908756,2.4096195832588587,2.4412475312654625,2.400393211231444
R30.0,2.399810363604387,2.4001780349496924,2.4007024472629057,2.4012355583296374,2.40372389673989,2.408005548505492,2.413124035795276,2.4146847790512775,2.420221840297577,2.425842370312786,2.433370073523325,2.4397648322811962,2.453863363850667,2.461162043680731,2.4591654425771186,2.450797143766566,2.441008259080328,2.4387942603418598,2.446364633151289,2.459871340480354,2.4489873095899877,2.4244856505836134,2.4048234232340273,2.401438685649471,2.409411962094652,2.4407283122048233,2.3995414134233046
R31.0,2.3995415281739483,2.3995022869387475,2.3998374790761123,2.4011902587399296,2.4042923227689523,2.40821948543961,2.4130294066983105,2.4139520032278985,2.4191888604673024,2.424685089369999,2.432630369010323,2.4394869020439507,2.4525027676012066,2.460722868175436,2.4590995789138907,2.4500519108925762,2.441752493570456,2.438127664936803,2.4451495112619575,2.458794331055858,2.449346862472492,2.423979360903442,2.404146404059115,2.4013301647891017,2.4087535108325686,2.439488442231965,2.400728472791824
R32.0,2.3999351973537046,2.400353663295182,2.399737676077263,2.4019076886293584,2.403443242512499,2.407681087404201,2.4119755217862395,2.4138300757137623,2.418928958770183,2.4245425517924524,2.431862332492564,2.4384164793765,2.452570797929113,2.459789794654535,2.45864906023246,2.4488130439496776,2.4411479812722727,2.4375097873568006,2.4448971492103397,2.4579114616891906,2.449005784687593,2.424073340400497,2.4051320909404774,2.4017921124943977,2.408074507754041,2.4393169370573617,2.4003623230717697
R33.0,2.4003145891915336,2.401049891858697,2.3999493978796833,2.4016226478282827,2.4035618697626324,2.407723284144017,2.4118523385455317,2.413586993115869,2.418599856413819,2.4237889689686147,2.4310418550746795,2.4386908382103463,2.4515827618227646,2.459958836456692,2.458775135370775,2.4481674547926473,2.440513744277406,2.4371999553552675,2.444392603426222,2.4579762734798654,2.448850552232829,2.4238030591556887,2.4048377808038133,2.4021630996263297,2.4081838128116533,2.438768234728617,2.3994332217107655
R34.0,2.399675007260447,2.400481229085599,2.399528039759338,2.4014405842985744,2.4040953299881176,2.4079073567558518,2.4118316788523266,2.4134592225883966,2.4183010841876587,2.4229109669242797,2.430558264788335,2.43815952915368,2.450700374530657,2.4590254544306176,2.4574584970624778,2.4480479721118726,2.439783709968761,2.437152881310369,2.4440153277100234,2.4571213584896254,2.4487197644468144,2.423909339897949,2.4046691718355153,2.4012960935540884,2.407287252307476,2.4378963134452576,2.399234248553005
R35.0,2.3995435907514104,2.400356575609429,2.3998974115040372,2.401401388157591,2.4034613932389037,2.4076207417257867,2.4127130539322077,2.412104337285572,2.4180559962197763,2.422521853903133,2.4304956779071993,2.4371490629177717,2.4502123171173,2.4581456168407207,2.4564732650511036,2.4478672024990593,2.4394919209961503,2.4364376728797694,2.442847057016478,2.4571578917141697,2.4475708767180238,2.423648547115315,2.4040120254627158,2.40072704093435,2.4065232483128787,2.43726862306677,2.399915565741233
R36.0,2.3996040735296593,2.400142942142095,2.3997577393438707,2.4012717639222876,2.403286051304871,2.407247917776343,2.4112588554771355,2.411971639894363,2.4174638811368823,2.4218798459685513,2.4300275240674925,2.436490783143912,2.449655137661979,2.4583648207075677,2.456119362952875,2.447174243231532,2.438511965497122,2.4362814627383056,2.442344154328418,2.4554545504959924,2.4480900475352305,2.4224232795021927,2.403982777734587,2.401101701200004,2.4055185954063196,2.4369136666849056,2.399884693765056
R37.0,2.399221557253246,2.400166219473953,2.39974417177542,2.4009884836372284,2.4026752425369446,2.40799871819275,2.4108378763279754,2.412110002376703,2.4163769929125016,2.4228156379285184,2.429272414210873,2.4366645044301625,2.44934507436984,2.4579716014900588,2.4561205968867204,2.4466449769261347,2.4379089783533274,2.435112851153304,2.441844025095046,2.4557396180483613,2.446825679172147,2.42232554949081,2.404184573250436,2.401034098804315,2.405171106015414,2.437117527059005,2.3993010816309557
R38.0,2.399267431918626,2.3996887201737027,2.399974081058453,2.400789227811514,2.403168597348333,2.4075984705139004,2.4112987166418876,2.412300729343387,2.416429956748461,2.421664030001062,2.428636528176338,2.4362027334701732,2.448666755201621,2.457528217953368,2.4557770738603306,2.4460433542559636,2.4381696441693466,2.4339426116815175,2.441248591344244,2.4543980573132775,2.4466108646119866,2.4223750002864746,2.4036475007699756,2.400490483855236,2.4056317512590195,2.4359873279085367,2.4000231355270905
R39.0,2.3988338030229435,2.3998330181782257,2.399948504408854,2.4010922236767773,2.4030314263672974,2.406574645165959,2.410254635478948,2.4113523181159517,2.4164818993146526,2.4208736229603214,2.427728632516168,2.435596220448578,2.447926279326929,2.45654574631149,2.4552894903800704,2.4460426360875855,2.437423666546236,2.4344400270924713,2.4405922117697187,2.454313868407411,2.4459478831393775,2.422633702415123,2.403189492882484,2.4006768393145723,2.4046924120376665,2.4359675389895665,2.3997464609443617
R40.0,2.3988082519494567,2.399608205312584,2.39946294540724,2.401327462009306,2.402781913056097,2.4059094126387683,2.410432712147848,2.411215375208447,2.4156109487031148,2.421104712796877,2.427513786689305,2.4349376456378953,2.4481253845907376,2.4561335018700263,2.454556589696211,2.445681912369926,2.437090433852884,2.4337974537590696,2.4396234656779803,2.453766814497571,2.445651345038292,2.4217396865539844,2.4033460356879703,2.4012883255758894,2.4044863435767176,2.434988966465748,2.400193007126167
R41.0,2.399686061736202,2.399636867282521,2.3995561459242105,2.4014149553095643,2.403077309716246,2.4059321602498622,2.410001222010126,2.4108459684710457,2.4157790147355405,2.4200563699613418,2.4274765926059265,2.4342688381193396,2.4478671561470615,2.455701080006445,2.4539489837951063,2.4447109735054533,2.437094960132563,2.433620365930404,2.4390792077179406,2.453264314365385,2.4457618262779537,2.4208262696162586,2.4036535196689646,2.400566633591247,2.4043456505713756,2.4350923852056936,2.4006811951801508
R42.0,2.398765455985233,2.400031492180677,2.4001074560599616,2.400429381133675,2.40307324101404,2.4058745854036894,2.409939197051794,2.4108795085385943,2.4147088809339956,2.419685811669689,2.426912611757228,2.4335422177624224,2.446073782294586,2.4548865113789407,2.453143114203976,2.444347003840268,2.4364512972559726,2.4333025525626577,2.4391055515926343,2.453237106321498,2.4453037054627593,2.420931238314904,2.4032158376162234,2.4008003477075928,2.403869209496321,2.4352690251677327,2.3995243167754015
R43.0,2.398986769575661,2.4007526863910416,2.400359544058561,2.3992682613420566,2.401910511817529,2.40564961399963,2.409622998377188,2.4105819282879906,2.413662972224054,2.4189721347239783,2.4264654134490384,2.4335743241905443,2.445650827431607,2.454438283048078,2.4531988839173042,2.4440124976193363,2.435824236990291,2.4330730478509865,2.4382105871909414,2.4523774027842897,2.444657126339917,2.421625336441562,2.40344766577657,2.4007084484261663,2.4048500879763344,2.4346011082835326,2.399569155434719
R44.0,2.3995046743481616,2.4011192383951117,2.400305311683511,2.4001603372939284,2.401961895586126,2.4052953391068117,2.4086013211272634,2.4095885884267836,2.413716682240113,2.419065958204387,2.4261549147260104,2.433048906453283,2.445117212873733,2.4539662791630383,2.452108328445433,2.4431605927813975,2.434588833529373,2.431642069949374,2.4380453526037402,2.4512669147104496,2.4451754218007475,2.420961101722727,2.403594514764172,2.4003948001235624,2.404401736970902,2.4344148966502734,2.400013252140195
R45.0,2.3995124123552176,2.400094922766825,2.4004060719700338,2.4010927595076947,2.401413322762009,2.4054692942319242,2.4084670210671866,2.4095203206674154,2.4137575567492946,2.4192775389191024,2.4253575078628984,2.4317931182958272,2.4446761997467963,2.4531032956031273,2.4513621366582705,2.4434197352580775,2.4353724444135083,2.4316452694303607,2.4382895025072004,2.4508677066109756,2.4445514243086937,2.420920750369722,2.403175504657318,2.4004537677214133,2.4040635290868595,2.4344905379253414,2.400032897483135
R46.0,2.4001291972840426,2.399658904112333,2.3999782669319942,2.4019506651898586,2.401490245115982,2.4051757755373386,2.407918486327569,2.4091806573531382,2.412945377410532,2.418181282044041,2.424589185717733,2.4320843720544865,2.444672591743408,2.452765424643789,2.451106019041936,2.4426438600495888,2.4346768533122596,2.432253780560697,2.436899568610187,2.450333306500323,2.4444363879787536,2.419691662657444,2.402652658863001,2.40015007004507,2.4041176997092246,2.434586893539655,2.3994005581936224
R47.0,2.4007128587683666,2.4007177663987433,2.4005739024994424,2.4013785474865874,2.401371268884089,2.4046976834366394,2.4080620508332142,2.409279224280267,2.4122855561418763,2.4173094877713748,2.424133629930876,2.431397533106993,2.4432532958177733,2.4523607747422678,2.4507615589488925,2.4423187070838215,2.4348063295709013,2.4306942981549393,2.436084157745626,2.449912977445587,2.4431849541403476,2.4196108099655915,2.403071908277753,2.400612682396471,2.4048000236285905,2.4341187647131903,2.3996337329486552
R48.0,2.401945108813792,2.400248299283403,2.4006240666455487,2.4004098859658782,2.4017967358786683,2.4047224277765538,2.4076445769579884,2.4085312365887996,2.4119121923527733,2.417626592863864,2.4242494123067204,2.4302391658634095,2.4424141831664525,2.4519297159183093,2.4506231184782425,2.4414326062670866,2.4334294479507363,2.4304623347458505,2.435598288571422,2.448836751692778,2.4426574996150854,2.4191314750034185,2.402779393766302,2.4014467812312694,2.4044003063952357,2.434958673469884,2.3994411591543368
R49.0,2.4023395334342847,2.400282575737445,2.4001196001101777,2.4009640478905006,2.4019760302574364,2.4039335602719,2.406984591638847,2.40825643182552,2.4117139807494734,2.4176047496335165,2.423853462668593,2.4301002146820636,2.4419575429734004,2.4511574615340357,2.4496881734256823,2.4407664454253437,2.4329495640449132,2.4300872639191406,2.434735390574943,2.4488687267722726,2.4420435828421185,2.4194097063621283,2.402421540998296,2.400124655392619,2.405448865999776,2.434850304551264,2.3996192502802103
R50.0,2.4018627366591914,2.40072458095473,2.4004959692166015,2.401166530817715,2.4014908330190408,2.4040104517127894,2.4069709511888937,2.408187014858375,2.4114794578054055,2.4158349856144876,2.423051843016463,2.429529655596079,2.441867757069202,2.4505539555918436,2.4499223825069008,2.439935039178211,2.43246015196915,2.429518811390835,2.435293850971311,2.448395787178454,2.4416710805522226,2.418961557953954,2.402022831843711,2.39985826170106,2.4056578212883535,2.434130155629278,2.4011647190915157
R51.0,2.4032572419725735,2.3999280876671687,2.401146197075493,2.4012510603452433,2.401541774466617,2.404402217050909,2.407045648025064,2.4074752875317613,2.411343513097685,2.416141167899404,2.422519259235229,2.428879812423215,2.440697080997307,2.4496354690245155,2.4487369382146493,2.4402958563412502,2.432265944455852,2.429379917045554,2.434710428270359,2.447858475062141,2.440490677984835,2.418788690076048,2.4027685387025963,2.4002041684969817,2.4070274451568867,2.436455523127325,2.4004681411103737
R52.0,2.4046472733580724,2.39972263223814,2.401500409540093,2.4010837810455388,2.4012865328742152,2.4050702875095915,2.406358076122564,2.4075734146516465,2.410464197130556,2.4162620839559446,2.4228996424058886,2.427946393669932,2.4408618217134457,2.449469032148932,2.448929141307384,2.4390491484712022,2.432071537737538,2.43010984909437,2.4342987821900453,2.4467512976233654,2.44109390500563,2.41872252539588,2.4024346808690167,2.4003107092985423,2.4070754780067047,2.436772406423857,2.398936606330646
R53.0,2.404517479420181,2.3995154726211783,2.3999840997693407,2.401096199768518,2.4013586561266806,2.4033669905781427,2.406666335274219,2.407255787317789,2.4105866254437074,2.415463354253616,2.422258594647684,2.4278225938491067,2.4396377965120575,2.4489379006190592,2.4473668809317792,2.439183473175623,2.430997225109905,2.428585839371021,2.433223809389568,2.4467346976258293,2.440636512798768,2.418379896283664,2.4019460565847064,2.400029571511105,2.4085443231329333,2.437795782889198,2.400645086717844
R54.0,2.4052315123222177,2.400349742569407,2.4000632490435567,2.4011937918261776,2.400995507027133,2.404419414017959,2.4069946154123536,2.406397357043267,2.410740474267808,2.4148750617402355,2.421242257619144,2.427840747591805,2.43915450617053,2.4479637300850765,2.4471326406162324,2.43871740888389,2.431007405632809,2.4278972041847022,2.4326875556821492,2.445640747841866,2.439219695652697,2.4176996533536346,2.4022281348599024,2.398956284753287,2.4104195659852334,2.4401539596642583,2.3998397290659614
R55.0,2.4050644909642,2.399980660740687,2.4006225922205573,2.399571395985141,2.4016445725396287,2.403996787960858,2.406005195722755,2.4066065674814805,2.410177167322876,2.414554129613197,2.4206541444669663,2.4272365782515775,2.438893537453967,2.448347909229156,2.447522232129325,2.437483921657853,2.430402421298392,2.4273448754540072,2.4318672039727876,2.4456823024978043,2.4395039633145705,2.417893531893193,2.401727170844889,2.3995532646959004,2.411360528613465,2.442661484885783,2.399274136288004
R56.0,2.4061314835356966,2.4007802493547583,2.4006893929457047,2.3996355025502383,2.4030503486909507,2.403884338099487,2.4054036360903965,2.4056934957839053,2.409426117517074,2.414626236673561,2.4201243725631314,2.4264870385042845,2.4376527617656096,2.446633298737662,2.4469104522763803,2.437490648557966,2.430172462647541,2.427108118374261,2.432015136884175,2.4445506322477057,2.438453144947514,2.4165321886422446,2.4011973388728056,2.3997585377637405,2.413021733796515,2.4458314361415074,2.3999077614453124
R57.0,2.406655371106013,2.3995183663493074,2.4000487562044794,2.400789542791082,2.4011687940031927,2.404283563171444,2.4047544043649376,2.4060726437379083,2.4087674197166735,2.4142318318597105,2.4196315895335747,2.4260563928194965,2.4379526863116454,2.446926460722299,2.445719736823983,2.436930091001299,2.430348847937257,2.4276527783111144,2.4321949227706323,2.4441079923292017,2.4376828814372344,2.416672346188115,2.4018846638478597,2.399429804086477,2.4155190897066454,2.4489894955544456,2.3992674280197224
R58.0,2.406583312057388,2.4003397123444095,2.3999115639350763,2.4005858254154817,2.400405535982306,2.4035409477214973,2.4047389847847196,2.405474638583611,2.4087221277450652,2.4134676976741636,2.4195260624272343,2.42499684532556,2.437311035237323,2.4462547740811114,2.444926979172989,2.4353582980055184,2.4298668798539635,2.426318079765048,2.4312801724874733,2.44363590797119,2.438321338642269,2.416739254639549,2.4017976019133846,2.3997551712965137,2.4174264638902936,2.4526670007058597,2.399506126809434
R59.0,2.4082843519375596,2.400104182930504,2.400632240092068,2.399926545328707,2.4015477617856886,2.4037385522754686,2.405713330480523,2.404950580687819,2.4082217631493266,2.4127838529251817,2.4190198198591397,2.424859815593951,2.436794533278096,2.4452534188878663,2.444146227763497,2.436000941660512,2.4290808767947802,2.4258941770802713,2.430674146662384,2.443222003154845,2.4379034060337847,2.416431053674222,2.4008058246543,2.3997458385211483,2.4192867053412312,2.4562447253898703,2.399821138632027
R60.0,2.408129473474779,2.3998069886787574,2.400582529422473,2.400384431364205,2.40153489647575,2.4028250598210485,2.4061171186488792,2.4049188812114193,2.4082534366550465,2.412801245801465,2.4188212911474714,2.424343012375881,2.4360998414514277,2.4450044578351258,2.444372746391117,2.435811190229462,2.428594416202538,2.425130405343827,2.4308400539100368,2.442377859000449,2.4370937041558105,2.4164192876409727,2.40096710258667,2.4002019916182347,2.4219077276511327,2.4624581894884594,2.399063329857068
R61.0,2.4088725885673172,2.3997648364457596,2.4001727070936942,2.400697866321119,2.401694923021007,2.4030333045380483,2.405446118044196,2.404816726136951,2.4074672378930226,2.412434566016586,2.41845526887871,2.423736893701021,2.4353001747386647,2.4443843350391825,2.4438445749305324,2.435190281289046,2.427715159581973,2.424743123446654,2.4297664716949496,2.4413400921884763,2.4363530375418376,2.414907685328643,2.4018444418654776,2.399422855181627,2.424634755093492,2.4686272437711865,2.4000470742971967
