radius;section;value
44.0;CR03;3.0037231087273843
45.0;CR03;3.0044422041078254
46.0;CR03;3.003373770739465
47.0;CR03;3.0029229684429324
48.0;CR03;3.002995635051878
49.0;CR03;3.0032684793490443
50.0;CR03;3.003874623917384
51.0;CR03;3.00347767166498
52.0;CR03;3.003741854879909
53.0;CR03;3.0033476940775508
54.0;CR03;3.003250020205551
55.0;CR03;3.0033936092685813
56.0;CR03;3.003063818157589
57.0;CR03;3.003443113455101
58.0;CR03;
59.0;CR03;
60.0;CR03;
61.0;CR03;
62.0;CR03;
63.0;CR03;
64.0;CR03;
65.0;CR03;
66.0;CR03;
67.0;CR03;
68.0;CR03;
69.0;CR03;
70.0;CR03;
71.0;CR03;
72.0;CR03;
73.0;CR03;
74.0;CR03;
75.0;CR03;
76.0;CR03;
77.0;CR03;
78.0;CR03;
79.0;CR03;
80.0;CR03;
81.0;CR03;
82.0;CR03;
83.0;CR03;
84.0;CR03;
85.0;CR03;
86.0;CR03;
87.0;CR03;
88.0;CR03;
89.0;CR03;
90.0;CR03;
91.0;CR03;
4.0;CR05;3.1959337126911067
5.0;CR05;3.0934962348013704
6.0;CR05;3.035370452832788
7.0;CR05;3.0090870950027595
8.0;CR05;3.00524637753909
9.0;CR05;3.0064653162477257
10.0;CR05;3.0058075470199364
11.0;CR05;3.006368785517936
12.0;CR05;3.0058301167668384
13.0;CR05;3.0054271746101544
14.0;CR05;3.00583757955064
15.0;CR05;3.006156426364584
16.0;CR05;3.0065447771720923
17.0;CR05;3.0068552640824184
18.0;CR05;3.006920861738564
19.0;CR05;3.006492735302704
20.0;CR05;3.006649755293633
21.0;CR05;3.0069002533085625
22.0;CR05;3.006359262367301
23.0;CR05;3.0065965550367104
24.0;CR05;3.006086615814676
25.0;CR05;3.0075363731803764
26.0;CR05;3.0066372806118054
27.0;CR05;3.006180698337699
28.0;CR05;3.007138349041797
29.0;CR05;3.006330103936025
30.0;CR05;3.006498188055602
31.0;CR05;3.0066712573671426
32.0;CR05;3.006483754643249
33.0;CR05;3.006865939527274
34.0;CR05;3.0069869369380227
35.0;CR05;3.0073199665878034
36.0;CR05;3.0069591130125986
37.0;CR05;3.0069483353264217
38.0;CR05;3.006688101980322
39.0;CR05;3.006782845048223
40.0;CR05;3.0072060358854715
41.0;CR05;3.0074002302046394
42.0;CR05;3.007051029301745
43.0;CR05;3.00742013046211
44.0;CR05;3.007270826277899
45.0;CR05;3.0069470107643577
46.0;CR05;3.007670702299317
47.0;CR05;3.007455342068882
48.0;CR05;3.0071554795553848
49.0;CR05;3.0078483892069223
50.0;CR05;3.007741046913487
51.0;CR05;3.007043259248568
52.0;CR05;3.007698109273744
53.0;CR05;3.007875578632301
54.0;CR05;3.0073125978970525
55.0;CR05;3.007157820361273
56.0;CR05;3.007699021527906
57.0;CR05;3.00775042399584
58.0;CR05;
59.0;CR05;
60.0;CR05;
61.0;CR05;
62.0;CR05;
63.0;CR05;
64.0;CR05;
65.0;CR05;
66.0;CR05;
67.0;CR05;
68.0;CR05;
69.0;CR05;
70.0;CR05;
71.0;CR05;
72.0;CR05;
73.0;CR05;
74.0;CR05;
75.0;CR05;
76.0;CR05;
77.0;CR05;
78.0;CR05;
79.0;CR05;
80.0;CR05;
81.0;CR05;
82.0;CR05;
83.0;CR05;
84.0;CR05;
85.0;CR05;
86.0;CR05;
87.0;CR05;
88.0;CR05;
89.0;CR05;
90.0;CR05;
91.0;CR05;
4.0;CR07;3.294194979052621
5.0;CR07;3.153256446223738
6.0;CR07;3.073351522795685
7.0;CR07;3.0276758084730133
8.0;CR07;3.008785653296586
9.0;CR07;3.0063447612682737
10.0;CR07;3.0060581807208866
11.0;CR07;3.0067571226467846
12.0;CR07;3.0063060729332785
13.0;CR07;3.00608088499392
14.0;CR07;3.006700331021632
15.0;CR07;3.0071554260275013
16.0;CR07;3.006449593796002
17.0;CR07;3.006842125161106
18.0;CR07;3.006198406019997
19.0;CR07;3.00672223070757
20.0;CR07;3.007241302695976
21.0;CR07;3.006155928648521
22.0;CR07;3.0067652634864857
23.0;CR07;3.0069067698583205
24.0;CR07;3.0069788218878832
25.0;CR07;3.005886406749969
26.0;CR07;3.0066323519898748
27.0;CR07;3.0065236928961347
28.0;CR07;3.0067887675986125
29.0;CR07;3.005841124787527
30.0;CR07;3.006351979253061
31.0;CR07;3.007241216229253
32.0;CR07;3.0067091200432072
33.0;CR07;3.006426936675484
34.0;CR07;3.007409692465324
35.0;CR07;3.006910570679433
36.0;CR07;3.006748601745555
37.0;CR07;3.006464769899789
38.0;CR07;3.007600537557797
39.0;CR07;3.007490607025105
40.0;CR07;3.007331235338403
41.0;CR07;3.007390501588727
42.0;CR07;3.00724925892841
43.0;CR07;3.0068319261219942
44.0;CR07;3.006502055106397
45.0;CR07;3.0071213859890937
46.0;CR07;3.0073844919059805
47.0;CR07;3.0071586441210045
48.0;CR07;3.007292238104715
49.0;CR07;3.0071070659946373
50.0;CR07;3.0075126022258405
51.0;CR07;3.00711677328004
52.0;CR07;3.0067505252624454
53.0;CR07;3.007380387665278
54.0;CR07;3.0069077776982414
55.0;CR07;3.0075670751989803
56.0;CR07;3.0075315351812004
57.0;CR07;3.0070237501152963
58.0;CR07;
59.0;CR07;
60.0;CR07;
61.0;CR07;
62.0;CR07;
63.0;CR07;
64.0;CR07;
65.0;CR07;
66.0;CR07;
67.0;CR07;
68.0;CR07;
69.0;CR07;
70.0;CR07;
71.0;CR07;
72.0;CR07;
73.0;CR07;
74.0;CR07;
75.0;CR07;
76.0;CR07;
77.0;CR07;
78.0;CR07;
79.0;CR07;
80.0;CR07;
81.0;CR07;
82.0;CR07;
83.0;CR07;
84.0;CR07;
85.0;CR07;
86.0;CR07;
87.0;CR07;
88.0;CR07;
89.0;CR07;
90.0;CR07;
91.0;CR07;
4.0;CR08;3.326959485192756
5.0;CR08;3.1816527683904186
6.0;CR08;3.0940335713265426
7.0;CR08;3.041426666535347
8.0;CR08;3.014942712019032
9.0;CR08;3.007224704983016
10.0;CR08;3.0079397271125297
11.0;CR08;3.0071686842244967
12.0;CR08;3.0074049138035504
13.0;CR08;3.0080094165511966
14.0;CR08;3.006747146411993
15.0;CR08;3.0075481369374315
16.0;CR08;3.006403609307841
17.0;CR08;3.0074760652280443
18.0;CR08;3.00810641280437
19.0;CR08;3.0073957245583616
20.0;CR08;3.007628800700015
21.0;CR08;3.007889531187446
22.0;CR08;3.007434952667099
23.0;CR08;3.007323640558101
24.0;CR08;3.006751835612994
25.0;CR08;3.006796335367073
26.0;CR08;3.0064580673328964
27.0;CR08;3.007147214132054
28.0;CR08;3.007468422977356
29.0;CR08;3.007345074288272
30.0;CR08;3.008157118785219
31.0;CR08;3.0079723236129747
32.0;CR08;3.0075085217232576
33.0;CR08;3.0075477300402147
34.0;CR08;3.007813665346616
35.0;CR08;3.007732214246373
36.0;CR08;3.007782576226614
37.0;CR08;3.0070308038447693
38.0;CR08;3.007355257394407
39.0;CR08;3.0072864501435683
40.0;CR08;3.007641155802243
41.0;CR08;3.0082525271548435
42.0;CR08;3.008412204980852
43.0;CR08;3.006764279431572
44.0;CR08;3.007121726802268
45.0;CR08;3.0070832055577923
46.0;CR08;3.0080118834074927
47.0;CR08;3.007874875296583
48.0;CR08;3.0069636046754686
49.0;CR08;3.007351240337895
50.0;CR08;3.0072843238038494
51.0;CR08;3.00739995115317
52.0;CR08;3.007240809128076
53.0;CR08;3.0076557211561443
54.0;CR08;3.006833369991241
55.0;CR08;3.007126780409498
56.0;CR08;3.00705018004288
57.0;CR08;3.007904761027603
58.0;CR08;3.007600064028551
59.0;CR08;
60.0;CR08;
61.0;CR08;
62.0;CR08;
63.0;CR08;
64.0;CR08;
65.0;CR08;
66.0;CR08;
67.0;CR08;
68.0;CR08;
69.0;CR08;
70.0;CR08;
71.0;CR08;
72.0;CR08;
73.0;CR08;
74.0;CR08;
75.0;CR08;
76.0;CR08;
77.0;CR08;
78.0;CR08;
79.0;CR08;
80.0;CR08;
81.0;CR08;
82.0;CR08;
83.0;CR08;
84.0;CR08;
85.0;CR08;
86.0;CR08;
87.0;CR08;
88.0;CR08;
89.0;CR08;
90.0;CR08;
91.0;CR08;
4.0;CR10;3.4928009413495427
5.0;CR10;3.330860267010472
6.0;CR10;3.211156249581117
7.0;CR10;3.126442611523392
8.0;CR10;3.070713200110629
9.0;CR10;3.033624286954726
10.0;CR10;3.0126468302688525
11.0;CR10;3.007530561049564
12.0;CR10;3.007398953287404
13.0;CR10;3.0081704562099114
14.0;CR10;3.007797774751708
15.0;CR10;3.0078011239808378
16.0;CR10;3.007623082425089
17.0;CR10;3.007307909687124
18.0;CR10;3.0080816857615096
19.0;CR10;3.007626243452316
20.0;CR10;3.007194325178152
21.0;CR10;3.0071298703440816
22.0;CR10;3.006750964364942
23.0;CR10;3.008303512430508
24.0;CR10;3.0076525623044743
25.0;CR10;3.0074806670808822
26.0;CR10;3.0070056541918952
27.0;CR10;3.007990753212549
28.0;CR10;3.007659449302698
29.0;CR10;3.007168108774933
30.0;CR10;3.007158829220777
31.0;CR10;3.0075982199946387
32.0;CR10;3.0080797952161658
33.0;CR10;3.00750309875093
34.0;CR10;3.007566470832549
35.0;CR10;3.007661668257361
36.0;CR10;3.00770687879318
37.0;CR10;3.007711416851473
38.0;CR10;3.007184890090667
39.0;CR10;3.007426559969183
40.0;CR10;3.0072205415454314
41.0;CR10;3.007613754511078
42.0;CR10;3.0075853204045027
43.0;CR10;3.008261082275548
44.0;CR10;3.007400325043222
45.0;CR10;3.007990258156528
46.0;CR10;3.0080833812614163
47.0;CR10;3.0073200157381805
48.0;CR10;3.0077009566270707
49.0;CR10;3.00726754113242
50.0;CR10;3.007264971993442
51.0;CR10;3.0077504191459017
52.0;CR10;3.0079427877991134
53.0;CR10;3.0070631543709885
54.0;CR10;3.0074177505446764
55.0;CR10;3.0072126293686465
56.0;CR10;3.0077922587159174
57.0;CR10;3.007489395498548
58.0;CR10;3.0084446907967988
59.0;CR10;
60.0;CR10;
61.0;CR10;
62.0;CR10;
63.0;CR10;
64.0;CR10;
65.0;CR10;
66.0;CR10;
67.0;CR10;
68.0;CR10;
69.0;CR10;
70.0;CR10;
71.0;CR10;
72.0;CR10;
73.0;CR10;
74.0;CR10;
75.0;CR10;
76.0;CR10;
77.0;CR10;
78.0;CR10;
79.0;CR10;
80.0;CR10;
81.0;CR10;
82.0;CR10;
83.0;CR10;
84.0;CR10;
85.0;CR10;
86.0;CR10;
87.0;CR10;
88.0;CR10;
89.0;CR10;
90.0;CR10;
91.0;CR10;
4.0;CR16;3.792198453661349
5.0;CR16;3.6006055055250896
6.0;CR16;3.444014060821041
7.0;CR16;3.3241969113759207
8.0;CR16;3.2311947817947986
9.0;CR16;3.1554829520750185
10.0;CR16;3.09741339116173
11.0;CR16;3.053011272224852
12.0;CR16;3.026491022788939
13.0;CR16;3.015663533354549
14.0;CR16;3.0144641718268343
15.0;CR16;3.0148547877772462
16.0;CR16;3.015067813770022
17.0;CR16;3.0146757857556947
18.0;CR16;3.014049156838172
19.0;CR16;3.014770434748213
20.0;CR16;3.015165652883552
21.0;CR16;3.015373165696273
22.0;CR16;3.0151350541305937
23.0;CR16;3.0149570819446154
24.0;CR16;3.0146944542970333
25.0;CR16;3.01473874952498
26.0;CR16;3.015329354971334
27.0;CR16;3.0148996056195947
28.0;CR16;3.014948361032767
29.0;CR16;3.015342839566536
30.0;CR16;3.014908108878731
31.0;CR16;3.014187968248404
32.0;CR16;3.0148743619172134
33.0;CR16;3.015139769010081
34.0;CR16;3.014649112403871
35.0;CR16;3.0145777305516246
36.0;CR16;3.0147648152738964
37.0;CR16;3.015043037775179
38.0;CR16;3.01564573302984
39.0;CR16;3.015949096548862
40.0;CR16;3.0154762210914203
41.0;CR16;3.015760823953388
42.0;CR16;3.0150226695124767
43.0;CR16;3.016374279629108
44.0;CR16;3.016578300901206
45.0;CR16;3.015202896972386
46.0;CR16;3.015693031990632
47.0;CR16;3.015638212331768
48.0;CR16;3.016092622996997
49.0;CR16;3.0158303751681
50.0;CR16;3.015131519281462
51.0;CR16;3.0163708822884585
52.0;CR16;3.0167403430472275
53.0;CR16;3.0154737843920705
54.0;CR16;3.0165621490299324
55.0;CR16;3.016257549564704
56.0;CR16;3.015653779472104
57.0;CR16;3.016788051523551
58.0;CR16;3.016551341749877
59.0;CR16;3.0164140347243857
60.0;CR16;3.015526244604158
61.0;CR16;3.016625899862735
62.0;CR16;
63.0;CR16;
64.0;CR16;
65.0;CR16;
66.0;CR16;
67.0;CR16;
68.0;CR16;
69.0;CR16;
70.0;CR16;
71.0;CR16;
72.0;CR16;
73.0;CR16;
74.0;CR16;
75.0;CR16;
76.0;CR16;
77.0;CR16;
78.0;CR16;
79.0;CR16;
80.0;CR16;
81.0;CR16;
82.0;CR16;
83.0;CR16;
84.0;CR16;
85.0;CR16;
86.0;CR16;
87.0;CR16;
88.0;CR16;
89.0;CR16;
90.0;CR16;
91.0;CR16;
4.0;CR21;4.088364544257295
5.0;CR21;3.876403736481176
6.0;CR21;3.6911165517002726
7.0;CR21;3.542255109237521
8.0;CR21;3.419241201531744
9.0;CR21;3.31452637591084
10.0;CR21;3.224804531259197
11.0;CR21;3.151643703483312
12.0;CR21;3.0936370263970367
13.0;CR21;3.052675300272364
14.0;CR21;3.0259971798341265
15.0;CR21;3.016775089275197
16.0;CR21;3.0171324462579743
17.0;CR21;3.01647300333148
18.0;CR21;3.0166726463479034
19.0;CR21;3.016914577473085
20.0;CR21;3.0163347097780946
21.0;CR21;3.017386071684608
22.0;CR21;3.017053806971179
23.0;CR21;3.016117541565078
24.0;CR21;3.0167659161763205
25.0;CR21;3.016549035162358
26.0;CR21;3.016733507353298
27.0;CR21;3.0167355201634884
28.0;CR21;3.015768528467434
29.0;CR21;3.017210791393949
30.0;CR21;3.0172857945459417
31.0;CR21;3.016033305429407
32.0;CR21;3.017117364752985
33.0;CR21;3.0168904485382115
34.0;CR21;3.015897639315798
35.0;CR21;3.0165936452748827
36.0;CR21;3.017090737182136
37.0;CR21;3.0173016448411154
38.0;CR21;3.016458382666174
39.0;CR21;3.0170800798918096
40.0;CR21;3.017391599768138
41.0;CR21;3.0168781395313657
42.0;CR21;3.017337446107544
43.0;CR21;3.0168823432127287
44.0;CR21;3.0175017057633173
45.0;CR21;3.017479484804819
46.0;CR21;3.017406027962953
47.0;CR21;3.0175558903886146
48.0;CR21;3.017583755783616
49.0;CR21;3.0179717977313327
50.0;CR21;3.0174215207814097
51.0;CR21;3.0172731780874726
52.0;CR21;3.018029370418222
53.0;CR21;3.0180635562339653
54.0;CR21;3.0179565241753004
55.0;CR21;3.0174207681274767
56.0;CR21;3.018562999087332
57.0;CR21;3.018618249230543
58.0;CR21;3.018006307953712
59.0;CR21;3.017879812954979
60.0;CR21;3.017255081013269
61.0;CR21;3.0184429125944807
62.0;CR21;3.018582234724416
63.0;CR21;3.0179169074818897
64.0;CR21;
65.0;CR21;
66.0;CR21;
67.0;CR21;
68.0;CR21;
69.0;CR21;
70.0;CR21;
71.0;CR21;
72.0;CR21;
73.0;CR21;
74.0;CR21;
75.0;CR21;
76.0;CR21;
77.0;CR21;
78.0;CR21;
79.0;CR21;
80.0;CR21;
81.0;CR21;
82.0;CR21;
83.0;CR21;
84.0;CR21;
85.0;CR21;
86.0;CR21;
87.0;CR21;
88.0;CR21;
89.0;CR21;
90.0;CR21;
91.0;CR21;
4.0;CR26;4.395834477307114
5.0;CR26;4.158075507466589
6.0;CR26;3.9544149916014417
7.0;CR26;3.778142650697371
8.0;CR26;3.629095052421329
9.0;CR26;3.49837871638282
10.0;CR26;3.382054018092869
11.0;CR26;3.2816876970087527
12.0;CR26;3.196929747273022
13.0;CR26;3.1274487247528504
14.0;CR26;3.075444523117919
15.0;CR26;3.036869403639866
16.0;CR26;3.015688557653537
17.0;CR26;3.009339684583234
18.0;CR26;3.0088390409087378
19.0;CR26;3.008730322682067
20.0;CR26;3.009531353367904
21.0;CR26;3.0101229199248154
22.0;CR26;3.0092962001802483
23.0;CR26;3.009627316330949
24.0;CR26;3.009554117100896
25.0;CR26;3.009377187025179
26.0;CR26;3.0096577296592253
27.0;CR26;3.00855551251044
28.0;CR26;3.0093774252903605
29.0;CR26;3.0094920879018194
30.0;CR26;3.009233832553366
31.0;CR26;3.009588701661454
32.0;CR26;3.0082910822618776
33.0;CR26;3.0087582322601407
34.0;CR26;3.008887210273881
35.0;CR26;3.009383865186152
36.0;CR26;3.0096890632757245
37.0;CR26;3.009273214837293
38.0;CR26;3.008321381535906
39.0;CR26;3.008555466055133
40.0;CR26;3.00823117892637
41.0;CR26;3.009569830971088
42.0;CR26;3.010043840952887
43.0;CR26;3.0091275941921043
44.0;CR26;3.01032804181075
45.0;CR26;3.0100935173438312
46.0;CR26;3.0095417285784025
47.0;CR26;3.00944460091267
48.0;CR26;3.0093359561611908
49.0;CR26;3.0098277561538915
50.0;CR26;3.009562622084235
51.0;CR26;3.009517025645168
52.0;CR26;3.0099774800385224
53.0;CR26;3.009746432572083
54.0;CR26;3.009581084846604
55.0;CR26;3.0101919752819866
56.0;CR26;3.0097191790569653
57.0;CR26;3.009175836303603
58.0;CR26;3.0097501403253126
59.0;CR26;3.009508068805631
60.0;CR26;3.009381747457204
61.0;CR26;3.0098710186332776
62.0;CR26;3.009669667938169
63.0;CR26;3.009534474235341
64.0;CR26;3.010020061115577
65.0;CR26;3.0098641158953057
66.0;CR26;
67.0;CR26;
68.0;CR26;
69.0;CR26;
70.0;CR26;
71.0;CR26;
72.0;CR26;
73.0;CR26;
74.0;CR26;
75.0;CR26;
76.0;CR26;
77.0;CR26;
78.0;CR26;
79.0;CR26;
80.0;CR26;
81.0;CR26;
82.0;CR26;
83.0;CR26;
84.0;CR26;
85.0;CR26;
86.0;CR26;
87.0;CR26;
88.0;CR26;
89.0;CR26;
90.0;CR26;
91.0;CR26;
4.0;CR30;4.581278211881279
5.0;CR30;4.334441665723189
6.0;CR30;4.121402837972917
7.0;CR30;3.9318763757503374
8.0;CR30;3.7670860781338815
9.0;CR30;3.619364668465719
10.0;CR30;3.487784461545224
11.0;CR30;3.373465294956281
12.0;CR30;3.274259816333252
13.0;CR30;3.1893578133848863
14.0;CR30;3.1202451205121955
15.0;CR30;3.0681758842293867
16.0;CR30;3.03033357706814
17.0;CR30;3.0086578999158027
18.0;CR30;3.002117633966124
19.0;CR30;3.002054228299311
20.0;CR30;3.0027104635374298
21.0;CR30;3.002080617978405
22.0;CR30;3.0020732830946284
23.0;CR30;3.0021628321799367
24.0;CR30;3.0022293683005485
25.0;CR30;3.002286103966331
26.0;CR30;3.002300786486329
27.0;CR30;3.0017147906504924
28.0;CR30;3.001428156863978
29.0;CR30;3.001560567622698
30.0;CR30;3.0016201302631766
31.0;CR30;3.0017092758380315
32.0;CR30;3.0023323231990435
33.0;CR30;3.001550776007222
34.0;CR30;3.0013068883543745
35.0;CR30;3.001797189223653
36.0;CR30;3.0017093827668178
37.0;CR30;3.0014022839447154
38.0;CR30;3.00178737924011
39.0;CR30;3.001838304672164
40.0;CR30;3.002258370714926
41.0;CR30;3.002328777972434
42.0;CR30;3.0019131483505763
43.0;CR30;3.002376229674653
44.0;CR30;3.000944093707253
45.0;CR30;3.00212253374119
46.0;CR30;3.0020713489993045
47.0;CR30;3.001384154780201
48.0;CR30;3.0023533993443685
49.0;CR30;3.002065242493204
50.0;CR30;3.0022862367367766
51.0;CR30;3.002042465208417
52.0;CR30;3.002368011478791
53.0;CR30;3.0018531041571843
54.0;CR30;3.0014738078303065
55.0;CR30;3.001832097774221
56.0;CR30;3.001604379281609
57.0;CR30;3.002495395159085
58.0;CR30;3.002739754617924
59.0;CR30;3.001811589386215
60.0;CR30;3.00198587622228
61.0;CR30;3.00171308441886
62.0;CR30;3.002547533703108
63.0;CR30;3.0017977369209774
64.0;CR30;3.0018570122015604
65.0;CR30;3.002328532892357
66.0;CR30;3.002542405705666
67.0;CR30;3.0016450096312592
68.0;CR30;3.001737146852862
69.0;CR30;3.0022217983963104
70.0;CR30;
71.0;CR30;
72.0;CR30;
73.0;CR30;
74.0;CR30;
75.0;CR30;
76.0;CR30;
77.0;CR30;
78.0;CR30;
79.0;CR30;
80.0;CR30;
81.0;CR30;
82.0;CR30;
83.0;CR30;
84.0;CR30;
85.0;CR30;
86.0;CR30;
87.0;CR30;
88.0;CR30;
89.0;CR30;
90.0;CR30;
91.0;CR30;
4.0;CR35;4.670662041744465
5.0;CR35;4.415992159828462
6.0;CR35;4.193830513412557
7.0;CR35;4.001067246309731
8.0;CR35;3.828580158586094
9.0;CR35;3.67422266140507
10.0;CR35;3.536854675251666
11.0;CR35;3.4130996936335296
12.0;CR35;3.307797813235743
13.0;CR35;3.2187831366105764
14.0;CR35;3.1430270576322608
15.0;CR35;3.084191556147209
16.0;CR35;3.0413197874804374
17.0;CR35;3.013846187333805
18.0;CR35;3.0010041171229207
19.0;CR35;2.99980147982303
20.0;CR35;2.999815327498156
21.0;CR35;2.9995515311042755
22.0;CR35;3.0000737261179373
23.0;CR35;3.0007642839418938
24.0;CR35;3.000318762125296
25.0;CR35;3.000072320854001
26.0;CR35;3.0002665136289512
27.0;CR35;3.000415224257501
28.0;CR35;3.0006686067363986
29.0;CR35;3.0007396980615857
30.0;CR35;3.000858267105415
31.0;CR35;2.999929401732542
32.0;CR35;2.999420223327859
33.0;CR35;3.000045423478864
34.0;CR35;3.000443995455061
35.0;CR35;2.9999823199751785
36.0;CR35;3.000203142920169
37.0;CR35;2.9999756277364047
38.0;CR35;2.999666618990675
39.0;CR35;2.999801746947072
40.0;CR35;3.0000033053765525
41.0;CR35;3.0002407319354143
42.0;CR35;3.0002851792828693
43.0;CR35;3.000681757434882
44.0;CR35;3.0000679800566648
45.0;CR35;2.9997258891050027
46.0;CR35;3.001084911649259
47.0;CR35;2.9997569054159463
48.0;CR35;2.9991339374107864
49.0;CR35;2.999757455379189
50.0;CR35;2.9995961662124064
51.0;CR35;2.999946829181253
52.0;CR35;2.999888982470808
53.0;CR35;3.000121334469571
54.0;CR35;2.999525028041122
55.0;CR35;2.999703806449548
56.0;CR35;3.000257687501227
57.0;CR35;3.000019688752347
58.0;CR35;2.999432602672154
59.0;CR35;2.9997896850392203
60.0;CR35;2.999742833871682
61.0;CR35;2.9998089409676125
62.0;CR35;2.9998021270639983
63.0;CR35;3.000136660365181
64.0;CR35;2.9999696303838723
65.0;CR35;2.999892004141276
66.0;CR35;2.9994681613504426
67.0;CR35;3.0004737588450223
68.0;CR35;3.000009795890984
69.0;CR35;2.999710996457441
70.0;CR35;2.999571243926292
71.0;CR35;3.0000114867607057
72.0;CR35;2.9996827622665365
73.0;CR35;
74.0;CR35;
75.0;CR35;
76.0;CR35;
77.0;CR35;
78.0;CR35;
79.0;CR35;
80.0;CR35;
81.0;CR35;
82.0;CR35;
83.0;CR35;
84.0;CR35;
85.0;CR35;
86.0;CR35;
87.0;CR35;
88.0;CR35;
89.0;CR35;
90.0;CR35;
91.0;CR35;
4.0;CR40;4.71442306766394
5.0;CR40;4.459348007050413
6.0;CR40;4.236676660425948
7.0;CR40;4.040038712005486
8.0;CR40;3.8625031392715896
9.0;CR40;3.704633257242697
10.0;CR40;3.5618458959161496
11.0;CR40;3.4373252306016706
12.0;CR40;3.3279069916965387
13.0;CR40;3.2347312012923912
14.0;CR40;3.157871067228498
15.0;CR40;3.096257752994573
16.0;CR40;3.05134352199004
17.0;CR40;3.0218756796344266
18.0;CR40;3.007357038261281
19.0;CR40;3.005982534426379
20.0;CR40;3.005868819440993
21.0;CR40;3.0057048355960667
22.0;CR40;3.006464774886904
23.0;CR40;3.006522749245216
24.0;CR40;3.0062529883747224
25.0;CR40;3.0060886444844623
26.0;CR40;3.006703691766212
27.0;CR40;3.006426040653273
28.0;CR40;3.0054388815545368
29.0;CR40;3.0057201476792885
30.0;CR40;3.0066606245465946
31.0;CR40;3.0062682267994267
32.0;CR40;3.0061721810489748
33.0;CR40;3.006638965757748
34.0;CR40;3.00686465296652
